PLAYER_ID,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_FG3A,PULL_UP_PTS,PULL_UP_EFG_PCT,SEASON
1627741,2.0,5.2,0.379,2.1,4.7,0.451,17-18
203710,0.6,1.6,0.383,0.6,1.4,0.45,17-18
203468,3.9,9.1,0.428,3.0,8.9,0.488,17-18
101139,0.5,1.3,0.352,0.8,1.2,0.462,17-18
1628403,0.0,0.2,0.0,0.0,0.0,0.0,17-18
1626166,1.2,3.7,0.337,2.0,3.1,0.424,17-18
1627747,0.9,2.8,0.318,1.3,2.2,0.389,17-18
2546,2.2,5.4,0.398,1.0,4.6,0.424,17-18
1626224,0.3,0.7,0.429,0.1,0.6,0.464,17-18
202718,1.1,2.4,0.448,1.0,2.6,0.534,17-18
101112,0.2,0.4,0.565,0.1,0.5,0.609,17-18
1628429,0.0,0.3,0.0,0.2,0.0,0.0,17-18
1627767,0.1,0.3,0.4,,0.2,0.4,17-18
1627778,0.0,0.0,,,0.0,,17-18
1628449,0.0,0.0,,0.0,0.0,,17-18
1626191,0.2,0.3,0.6,0.0,0.3,0.6,17-18
101108,4.4,9.7,0.448,5.3,10.7,0.551,17-18
203991,0.0,0.0,0.0,,0.0,0.0,17-18
203469,0.1,0.2,0.6,0.0,0.2,0.6,17-18
202332,0.0,0.0,,,0.0,,17-18
201147,0.1,0.3,0.238,0.1,0.1,0.238,17-18
202709,1.4,3.2,0.424,0.4,2.8,0.439,17-18
201584,1.6,3.8,0.404,0.8,3.4,0.442,17-18
1626245,0.1,0.1,0.429,0.0,0.1,0.429,17-18
1626156,2.2,5.7,0.382,2.5,5.1,0.445,17-18
201571,1.0,2.2,0.444,1.5,2.5,0.59,17-18
1628391,0.0,0.1,0.0,0.0,0.0,0.0,17-18
1626177,0.0,0.1,0.5,,0.1,0.5,17-18
1627745,0.0,0.1,0.0,,0.0,0.0,17-18
203081,3.5,8.8,0.396,5.4,8.9,0.508,17-18
2863,0.2,0.5,0.3,0.1,0.3,0.3,17-18
1627814,0.7,2.1,0.323,0.7,1.4,0.339,17-18
1628422,0.5,1.0,0.533,0.4,1.2,0.578,17-18
1627772,0.3,0.7,0.5,0.3,0.8,0.625,17-18
1628464,0.1,0.2,0.583,0.0,0.2,0.625,17-18
201568,1.1,3.1,0.354,1.0,2.6,0.415,17-18
201980,0.6,1.8,0.35,0.7,1.4,0.407,17-18
201967,0.0,0.1,0.0,0.0,0.0,0.0,17-18
203957,0.1,0.3,0.25,0.2,0.2,0.375,17-18
1627863,0.3,1.0,0.318,0.7,0.8,0.409,17-18
203967,0.2,0.8,0.277,0.1,0.5,0.285,17-18
203121,0.8,1.4,0.534,0.4,1.7,0.606,17-18
201589,0.1,0.3,0.4,0.1,0.2,0.4,17-18
201954,1.9,4.1,0.468,1.0,4.3,0.525,17-18
1626199,0.2,0.4,0.5,0.1,0.4,0.5,17-18
1628021,0.0,0.3,0.095,0.1,0.1,0.095,17-18
204065,0.7,0.7,1.0,0.7,2.0,1.5,17-18
2561,0.2,0.4,0.533,0.0,0.5,0.55,17-18
202722,0.1,0.7,0.2,0.3,0.3,0.209,17-18
1628432,0.1,0.9,0.105,0.3,0.2,0.105,17-18
1628368,1.6,4.7,0.347,0.9,3.6,0.379,17-18
201599,0.0,0.0,0.0,,0.0,0.0,17-18
202732,0.1,0.4,0.286,0.1,0.2,0.31,17-18
1627761,0.2,0.6,0.267,0.1,0.3,0.267,17-18
201942,3.3,8.1,0.401,1.5,6.9,0.424,17-18
202326,0.7,2.1,0.354,0.6,1.7,0.409,17-18
201960,0.6,1.7,0.341,0.8,1.5,0.421,17-18
1627749,0.8,2.3,0.332,0.0,1.5,0.332,17-18
1626153,0.3,0.9,0.295,0.7,0.7,0.402,17-18
1627743,0.1,0.1,0.5,0.1,0.2,0.75,17-18
203471,2.9,6.7,0.437,1.8,6.4,0.477,17-18
1628372,1.8,6.0,0.291,2.7,4.2,0.352,17-18
1627756,1.6,4.0,0.404,1.8,3.9,0.492,17-18
202324,0.1,0.3,0.409,0.0,0.2,0.432,17-18
1627884,0.0,0.1,0.0,0.0,0.0,0.0,17-18
201565,0.6,1.9,0.292,0.3,1.2,0.323,17-18
1628476,0.2,0.8,0.25,0.3,0.5,0.333,17-18
1628401,0.3,0.7,0.417,0.4,0.8,0.583,17-18
202682,0.0,0.0,,0.0,0.0,,17-18
1626164,3.4,8.7,0.393,3.7,8.2,0.469,17-18
2734,0.4,1.6,0.272,1.1,1.2,0.368,17-18
1628421,0.0,0.0,,,0.0,,17-18
203473,0.1,0.4,0.333,0.0,0.3,0.333,17-18
1627738,0.1,0.1,0.625,,0.2,0.625,17-18
1628415,0.8,2.6,0.302,0.7,1.7,0.333,17-18
203079,1.3,4.1,0.315,1.8,3.1,0.371,17-18
1717,0.9,2.3,0.408,0.2,1.9,0.419,17-18
1627734,0.0,0.1,0.333,0.0,0.1,0.389,17-18
1628378,2.5,7.0,0.353,3.8,6.0,0.434,17-18
1627827,0.2,0.9,0.211,0.4,0.4,0.237,17-18
203926,0.3,0.9,0.289,0.2,0.6,0.303,17-18
1627733,0.1,0.2,0.278,0.1,0.1,0.333,17-18
203110,0.2,0.7,0.26,0.3,0.4,0.3,17-18
1628407,0.6,2.0,0.308,0.2,1.2,0.313,17-18
202779,1.2,3.0,0.386,1.0,2.7,0.449,17-18
2730,0.1,0.1,0.417,0.0,0.1,0.417,17-18
203939,0.1,0.2,0.438,0.1,0.2,0.469,17-18
2548,1.4,4.5,0.32,1.0,3.2,0.351,17-18
202734,0.8,1.8,0.444,0.4,1.7,0.486,17-18
202334,0.0,0.0,0.0,0.0,0.0,0.0,17-18
1628410,0.0,0.0,,,0.0,,17-18
202327,0.0,0.0,0.0,0.0,0.0,0.0,17-18
203901,0.8,2.0,0.388,0.3,1.7,0.407,17-18
2731,0.0,0.1,0.333,,0.1,0.333,17-18
1626144,1.0,3.1,0.333,0.9,2.3,0.376,17-18
202683,0.1,0.2,0.429,0.0,0.2,0.429,17-18
202339,1.6,4.4,0.369,1.6,3.7,0.417,17-18
201569,1.1,3.4,0.307,2.9,3.0,0.435,17-18
203961,0.0,0.1,0.333,,0.1,0.333,17-18
1628571,0.0,0.3,0.0,0.3,0.0,0.0,17-18
101141,0.3,1.1,0.247,0.6,0.7,0.305,17-18
203095,1.4,3.4,0.393,1.5,3.2,0.462,17-18
202323,1.5,3.5,0.44,0.1,3.1,0.445,17-18
1626163,0.6,1.8,0.338,0.2,1.3,0.363,17-18
1628412,1.2,3.1,0.385,1.1,2.8,0.453,17-18
1628373,1.0,3.0,0.338,0.8,2.2,0.37,17-18
1627832,0.4,1.3,0.327,1.0,1.2,0.46,17-18
1627788,0.0,0.4,0.0,0.1,0.0,0.0,17-18
202066,1.0,2.6,0.369,0.9,2.2,0.417,17-18
203914,1.6,3.9,0.409,1.4,3.6,0.471,17-18
1627780,0.1,0.6,0.231,0.1,0.3,0.231,17-18
201588,1.1,2.7,0.411,0.8,2.5,0.472,17-18
1627777,0.0,0.0,,0.0,0.0,,17-18
1627834,0.1,0.1,1.0,,0.1,1.0,17-18
101123,1.4,3.1,0.449,2.1,3.6,0.583,17-18
1628492,0.0,0.7,0.0,0.4,0.0,0.0,17-18
203507,2.1,5.9,0.358,0.7,4.4,0.371,17-18
203922,0.2,0.7,0.294,0.0,0.4,0.294,17-18
201609,1.9,4.9,0.379,1.2,4.1,0.417,17-18
202330,0.0,0.0,,0.0,0.0,,17-18
203476,0.3,0.6,0.451,0.1,0.6,0.471,17-18
202328,0.0,0.1,0.5,,0.1,0.5,17-18
1627824,0.1,0.2,0.4,0.0,0.1,0.4,17-18
203084,2.0,5.1,0.391,1.0,4.3,0.428,17-18
202355,0.2,0.5,0.429,0.0,0.4,0.429,17-18
1627740,0.2,0.6,0.304,0.1,0.4,0.326,17-18
203546,1.0,2.3,0.436,0.7,2.3,0.485,17-18
101133,0.0,0.0,0.0,0.0,0.0,0.0,17-18
1628387,0.0,0.0,,,0.0,,17-18
202697,0.9,1.9,0.444,0.6,2.0,0.519,17-18
203477,0.7,2.3,0.304,1.9,2.0,0.424,17-18
1628439,0.1,0.2,0.25,0.1,0.1,0.25,17-18
1627819,0.2,0.9,0.25,0.3,0.5,0.3,17-18
202738,2.2,5.7,0.383,3.1,5.4,0.47,17-18
1627785,0.4,1.0,0.375,0.4,0.9,0.469,17-18
202397,2.0,4.4,0.455,0.6,4.2,0.482,17-18
1628397,0.2,0.4,0.438,,0.4,0.438,17-18
1627826,0.0,0.0,0.0,0.0,0.0,0.0,17-18
200826,1.5,4.7,0.321,2.8,3.8,0.406,17-18
200755,2.4,5.4,0.447,2.1,5.6,0.516,17-18
2747,0.9,2.3,0.38,1.0,2.1,0.444,17-18
203960,0.1,0.2,0.5,0.0,0.2,0.5,17-18
203210,0.2,0.5,0.3,0.0,0.3,0.3,17-18
201580,0.1,0.2,0.417,0.0,0.2,0.417,17-18
1628444,0.0,0.1,0.0,0.0,0.0,0.0,17-18
203953,1.1,2.5,0.418,0.5,2.3,0.449,17-18
204022,0.0,0.0,,,0.0,,17-18
1626643,0.3,0.3,1.0,0.0,0.7,1.0,17-18
1628451,0.0,0.2,0.0,0.0,0.0,0.0,17-18
203109,0.4,1.5,0.237,0.7,0.9,0.292,17-18
1626143,0.2,0.8,0.273,0.0,0.4,0.273,17-18
1627774,0.1,0.3,0.333,0.0,0.2,0.333,17-18
1627751,0.0,0.0,0.5,0.0,0.0,0.5,17-18
1627883,0.1,0.4,0.333,0.3,0.4,0.5,17-18
2037,2.3,5.5,0.418,1.8,5.1,0.463,17-18
1627750,1.9,5.0,0.389,2.1,4.5,0.458,17-18
1627866,0.0,0.0,,,0.0,,17-18
2749,0.8,2.2,0.342,1.0,1.8,0.41,17-18
1628503,0.5,1.5,0.364,0.3,1.1,0.386,17-18
203516,0.3,0.7,0.358,0.2,0.6,0.396,17-18
201935,3.9,9.8,0.401,7.6,10.8,0.552,17-18
201949,0.5,1.5,0.339,0.5,1.1,0.372,17-18
203949,0.0,0.0,,0.0,0.0,,17-18
1627821,0.0,0.0,,0.0,0.0,,17-18
203923,0.2,0.2,1.0,0.0,0.3,1.0,17-18
203966,0.3,0.5,0.571,0.0,0.5,0.571,17-18
201162,0.0,0.2,0.1,0.1,0.0,0.1,17-18
204067,0.0,0.3,0.0,0.3,0.0,0.0,17-18
1626185,0.3,0.8,0.429,0.0,0.7,0.438,17-18
1628386,0.0,0.0,0.0,0.0,0.0,0.0,17-18
101127,1.5,3.8,0.4,0.6,3.2,0.423,17-18
201160,0.1,0.1,0.5,0.0,0.1,0.5,17-18
1891,0.2,0.5,0.393,0.2,0.5,0.446,17-18
1628393,0.7,1.8,0.388,0.2,1.5,0.424,17-18
1627759,0.5,1.5,0.369,0.4,1.2,0.417,17-18
1628537,0.0,0.5,0.0,0.3,0.0,0.0,17-18
1628369,1.3,3.3,0.404,0.7,2.9,0.438,17-18
201145,0.4,1.2,0.34,0.2,0.9,0.356,17-18
201952,1.7,4.5,0.372,2.0,4.0,0.454,17-18
203481,0.0,0.1,0.0,0.0,0.0,0.0,17-18
203924,0.1,0.2,0.4,0.1,0.2,0.45,17-18
202379,0.0,0.0,,,0.0,,17-18
203087,1.6,3.9,0.406,1.2,3.5,0.456,17-18
202391,2.0,5.0,0.4,2.0,5.0,0.5,17-18
1626170,1.4,3.5,0.39,1.3,3.1,0.44,17-18
201573,0.4,1.1,0.366,0.3,0.9,0.427,17-18
202710,2.6,6.1,0.421,1.5,5.6,0.458,17-18
201149,0.0,0.0,,,0.0,,17-18
201975,0.5,1.4,0.336,0.6,1.2,0.405,17-18
203925,0.5,1.0,0.462,0.6,1.2,0.622,17-18
204060,0.8,2.1,0.372,1.4,2.1,0.494,17-18
2207,0.8,2.0,0.414,0.1,1.7,0.423,17-18
1626202,0.5,1.3,0.403,0.3,1.1,0.448,17-18
1627762,0.2,0.2,1.0,0.0,0.3,1.0,17-18
203954,1.6,3.7,0.429,0.3,3.2,0.442,17-18
203530,0.0,0.1,0.667,0.0,0.1,0.667,17-18
1628381,0.1,0.3,0.32,0.1,0.2,0.32,17-18
203089,0.0,0.1,0.273,0.0,0.1,0.273,17-18
204066,0.2,0.7,0.294,0.4,0.6,0.412,17-18
202322,2.3,7.3,0.312,2.0,5.2,0.355,17-18
1628405,0.3,0.4,0.75,0.1,0.5,0.75,17-18
203948,0.4,1.3,0.326,0.1,0.8,0.326,17-18
202720,0.0,0.3,0.0,0.0,0.0,0.0,17-18
201973,0.1,0.3,0.273,0.1,0.2,0.273,17-18
202685,0.1,0.3,0.417,0.0,0.3,0.438,17-18
1626780,1.0,2.0,0.5,1.0,2.5,0.625,17-18
1628371,0.3,1.4,0.179,0.1,0.5,0.179,17-18
203613,1.1,2.8,0.383,0.7,2.4,0.425,17-18
1628395,0.1,0.2,0.3,0.0,0.1,0.3,17-18
203903,1.6,4.1,0.388,1.4,3.6,0.439,17-18
202348,1.0,3.0,0.333,1.4,2.6,0.433,17-18
1626175,0.0,0.1,0.333,0.0,0.1,0.333,17-18
101181,0.5,1.2,0.394,0.5,1.1,0.451,17-18
1627982,0.4,2.8,0.143,1.0,0.8,0.143,17-18
1628404,0.3,0.9,0.288,0.5,0.7,0.364,17-18
203962,0.0,0.1,0.0,0.0,0.0,0.0,17-18
1628367,1.0,3.0,0.316,0.6,2.0,0.333,17-18
203705,0.4,1.5,0.296,0.6,1.0,0.333,17-18
201177,0.0,0.0,,0.0,0.0,,17-18
1626196,1.1,2.7,0.431,0.2,2.4,0.442,17-18
2746,0.0,0.0,,,0.0,,17-18
201950,2.1,5.3,0.396,2.3,4.9,0.459,17-18
1627823,0.1,0.1,0.667,0.1,0.2,1.0,17-18
203944,0.2,0.6,0.298,0.1,0.3,0.298,17-18
202933,0.0,0.0,0.0,0.0,0.0,0.0,17-18
1626147,0.2,0.7,0.346,0.3,0.5,0.365,17-18
203200,1.2,3.5,0.335,1.4,2.8,0.402,17-18
1628382,0.7,1.5,0.46,0.2,1.4,0.485,17-18
1628383,0.0,0.0,,,0.0,,17-18
1626159,0.1,0.7,0.196,0.1,0.3,0.196,17-18
203994,0.2,0.5,0.405,0.0,0.4,0.405,17-18
1628443,0.0,0.2,0.0,0.2,0.0,0.0,17-18
1626157,0.5,1.0,0.471,0.2,1.0,0.488,17-18
202695,2.7,5.9,0.453,1.8,6.0,0.509,17-18
1627770,0.7,2.6,0.262,0.8,1.4,0.274,17-18
203482,0.4,1.0,0.384,0.4,0.9,0.459,17-18
1626162,0.5,1.7,0.306,0.5,1.2,0.366,17-18
202689,3.5,8.8,0.404,4.6,8.8,0.505,17-18
2570,0.0,0.0,,,0.0,,17-18
202702,0.1,0.2,0.4,0.0,0.1,0.4,17-18
203145,1.2,3.4,0.35,1.4,2.8,0.42,17-18
203484,1.1,3.4,0.337,1.3,2.7,0.396,17-18
201142,3.5,8.1,0.435,2.8,8.0,0.493,17-18
201567,0.5,1.4,0.37,0.5,1.2,0.451,17-18
1626172,0.1,0.1,0.556,0.0,0.2,0.556,17-18
203920,0.0,0.0,,,0.0,,17-18
203114,3.2,6.9,0.465,1.3,6.8,0.491,17-18
202691,2.1,4.6,0.448,1.3,4.7,0.507,17-18
1628424,0.6,2.0,0.286,0.3,1.2,0.294,17-18
201585,0.1,0.2,0.375,,0.2,0.375,17-18
1627739,2.2,5.5,0.408,1.1,4.9,0.445,17-18
204001,1.3,3.8,0.341,0.3,2.6,0.346,17-18
203937,0.4,0.9,0.429,0.1,0.8,0.436,17-18
1627858,0.1,0.3,0.2,0.0,0.1,0.2,17-18
2594,0.5,1.2,0.384,0.8,1.2,0.506,17-18
1628398,0.8,2.4,0.355,1.0,2.0,0.418,17-18
200768,1.8,4.6,0.385,3.4,4.9,0.532,17-18
203124,0.2,0.3,0.462,0.0,0.3,0.462,17-18
202713,0.1,0.2,0.5,0.0,0.2,0.5,17-18
202681,3.4,7.3,0.468,3.4,8.2,0.562,17-18
200746,2.3,5.4,0.419,0.1,4.6,0.422,17-18
202362,1.4,3.6,0.378,1.1,3.0,0.416,17-18
202498,0.1,0.4,0.333,0.1,0.3,0.37,17-18
204038,0.7,1.7,0.433,0.6,1.7,0.505,17-18
203580,0.2,1.0,0.2,0.2,0.4,0.2,17-18
1626204,0.0,0.2,0.25,0.0,0.1,0.25,17-18
1628374,0.6,1.8,0.344,0.4,1.4,0.376,17-18
2544,2.6,6.8,0.38,3.3,6.3,0.468,17-18
1628506,0.0,0.4,0.0,0.1,0.0,0.0,17-18
1628366,1.0,3.2,0.317,2.1,2.6,0.41,17-18
203485,0.4,1.0,0.429,0.1,0.9,0.464,17-18
101150,2.9,7.3,0.399,3.4,7.0,0.482,17-18
201601,0.1,0.2,0.4,0.1,0.2,0.6,17-18
203512,0.0,0.0,,0.0,0.0,,17-18
1626242,0.0,0.0,,,0.0,,17-18
202337,0.5,0.8,0.605,0.2,1.1,0.697,17-18
1628379,0.9,2.1,0.409,0.5,1.9,0.442,17-18
1628436,0.3,0.5,0.556,0.2,0.7,0.722,17-18
2736,0.0,0.0,,,0.0,,17-18
1627781,0.5,1.3,0.371,0.6,1.2,0.443,17-18
1627763,1.2,2.6,0.464,0.8,2.8,0.54,17-18
1627098,0.8,2.1,0.357,0.8,1.7,0.409,17-18
1626259,0.0,0.1,0.0,0.1,0.0,0.0,17-18
1627736,0.2,0.5,0.355,0.1,0.4,0.387,17-18
1628370,1.1,3.7,0.303,2.1,2.9,0.392,17-18
1628493,0.0,0.0,,,0.0,,17-18
1938,0.6,1.9,0.317,1.0,1.5,0.385,17-18
202705,3.7,7.4,0.5,3.3,9.7,0.654,17-18
201188,0.6,2.1,0.296,0.2,1.2,0.299,17-18
101162,0.2,0.3,0.519,,0.3,0.519,17-18
201158,1.5,3.4,0.45,1.4,3.6,0.53,17-18
1627875,0.1,0.3,0.273,0.1,0.2,0.318,17-18
202694,1.7,3.9,0.429,0.8,3.6,0.462,17-18
1627779,0.2,0.6,0.333,0.2,0.4,0.333,17-18
203935,1.0,2.8,0.347,1.3,2.3,0.41,17-18
201596,0.6,1.7,0.33,0.7,1.3,0.37,17-18
1626209,0.6,1.4,0.421,0.4,1.4,0.477,17-18
203900,0.5,0.8,0.667,0.5,1.3,0.833,17-18
1628365,0.5,1.9,0.259,0.0,1.0,0.259,17-18
202693,0.6,1.6,0.365,0.2,1.2,0.37,17-18
1627737,0.1,0.4,0.179,0.1,0.1,0.179,17-18
203104,0.3,3.0,0.111,1.0,1.0,0.167,17-18
201578,0.2,0.6,0.323,0.2,0.4,0.339,17-18
1627850,0.0,0.0,,,0.0,,17-18
101107,0.4,0.7,0.5,0.1,0.8,0.534,17-18
203486,0.1,0.2,0.4,0.0,0.2,0.4,17-18
1627856,0.0,0.0,,,0.0,,17-18
1628475,0.3,0.7,0.5,0.3,0.7,0.5,17-18
203521,0.3,1.1,0.286,0.4,0.7,0.321,17-18
203090,0.1,0.3,0.313,0.1,0.2,0.344,17-18
1628467,0.1,0.3,0.273,0.1,0.2,0.273,17-18
203086,0.2,0.3,0.778,0.0,0.4,0.778,17-18
201563,1.0,2.6,0.379,0.2,2.1,0.397,17-18
203487,0.3,1.0,0.241,0.2,0.5,0.259,17-18
203077,0.9,2.3,0.402,0.0,1.8,0.402,17-18
201144,1.9,6.2,0.311,3.9,5.0,0.405,17-18
1628455,1.2,4.1,0.289,1.9,2.9,0.352,17-18
203488,0.1,0.3,0.294,0.0,0.2,0.294,17-18
203118,0.6,1.2,0.516,0.1,1.3,0.516,17-18
203101,0.0,0.0,,,0.0,,17-18
1628462,1.3,3.6,0.373,2.0,3.3,0.46,17-18
1628495,0.0,0.9,0.0,0.7,0.0,0.0,17-18
1627851,0.0,0.0,,,0.0,,17-18
203141,0.2,0.5,0.4,0.2,0.5,0.5,17-18
1628420,0.3,0.3,1.0,0.0,0.7,1.0,17-18
1626149,0.1,0.3,0.455,0.1,0.3,0.477,17-18
1627988,0.0,0.4,0.0,0.0,0.0,0.0,17-18
1626167,0.4,0.8,0.509,0.1,0.9,0.528,17-18
203489,0.2,0.6,0.333,,0.4,0.333,17-18
1628513,0.0,0.0,,0.0,0.0,,17-18
202357,0.2,0.5,0.343,0.2,0.4,0.429,17-18
2403,0.0,0.1,0.0,0.0,0.0,0.0,17-18
203457,0.0,0.2,0.2,0.0,0.1,0.2,17-18
2555,0.0,0.0,,,0.0,,17-18
201156,0.9,2.5,0.372,1.3,2.3,0.459,17-18
201587,1.8,4.3,0.407,0.9,3.8,0.436,17-18
1627852,0.0,0.0,,0.0,0.0,,17-18
1628502,0.4,0.9,0.5,0.0,0.9,0.5,17-18
203917,0.5,1.4,0.339,1.0,1.3,0.464,17-18
203999,0.5,1.1,0.405,0.4,1.1,0.47,17-18
202703,1.2,2.8,0.444,1.0,2.9,0.52,17-18
202696,0.4,1.1,0.359,0.0,0.8,0.359,17-18
203943,0.1,0.3,0.333,0.1,0.2,0.361,17-18
1626181,0.3,0.9,0.303,0.5,0.7,0.364,17-18
1628384,0.1,0.2,0.294,0.1,0.2,0.441,17-18
1627855,0.2,0.2,1.0,0.0,0.3,1.0,17-18
204179,0.3,0.8,0.333,0.0,0.5,0.333,17-18
201600,0.0,0.0,,,0.0,,17-18
201956,0.1,0.2,0.4,0.1,0.2,0.45,17-18
203490,1.5,3.2,0.465,0.5,3.2,0.504,17-18
200782,0.0,0.2,0.211,0.1,0.1,0.263,17-18
1628408,0.0,0.5,0.0,,0.0,0.0,17-18
1627783,0.0,0.2,0.286,0.0,0.1,0.286,17-18
1626192,0.3,0.8,0.415,0.3,0.8,0.485,17-18
201976,0.8,2.8,0.29,1.6,2.2,0.387,17-18
1627775,0.2,0.6,0.243,0.2,0.3,0.257,17-18
202335,0.0,0.1,0.273,0.0,0.1,0.273,17-18
201988,1.5,3.5,0.425,1.6,3.6,0.516,17-18
2200,0.2,0.5,0.385,0.0,0.4,0.385,17-18
202331,2.1,5.7,0.367,2.1,5.0,0.437,17-18
200794,1.1,2.7,0.385,0.4,2.2,0.399,17-18
1627835,0.2,1.0,0.214,0.2,0.5,0.223,17-18
203112,0.1,0.2,0.333,0.1,0.2,0.4,17-18
202347,0.0,0.3,0.0,0.2,0.0,0.0,17-18
1626188,1.7,3.6,0.483,1.4,4.0,0.564,17-18
1626154,0.6,1.8,0.333,1.6,1.6,0.444,17-18
200765,0.7,1.7,0.391,0.7,1.6,0.477,17-18
201196,0.1,0.9,0.16,0.1,0.3,0.18,17-18
1626173,0.1,0.4,0.3,0.1,0.2,0.3,17-18
203526,0.3,0.9,0.297,0.3,0.6,0.324,17-18
101109,1.1,3.1,0.362,1.0,2.5,0.409,17-18
203493,0.8,1.8,0.44,0.6,1.8,0.523,17-18
203687,0.0,0.3,0.0,0.3,0.0,0.0,17-18
202704,2.3,5.8,0.399,1.8,5.2,0.445,17-18
2210,0.1,0.2,0.5,0.1,0.3,0.625,17-18
1626158,0.1,0.2,0.5,0.1,0.2,0.5,17-18
201937,2.1,5.1,0.421,1.0,4.5,0.447,17-18
203496,0.4,1.0,0.361,0.5,0.9,0.44,17-18
201577,0.2,0.6,0.289,0.0,0.4,0.303,17-18
203918,1.9,4.7,0.405,1.8,4.4,0.477,17-18
203585,0.3,0.7,0.417,0.2,0.7,0.5,17-18
1628681,0.8,2.3,0.333,0.4,1.6,0.361,17-18
1627758,0.1,0.3,0.3,0.2,0.3,0.4,17-18
1626178,1.0,2.2,0.454,0.0,2.0,0.454,17-18
1626220,0.3,0.7,0.426,0.3,0.7,0.521,17-18
200752,1.4,3.0,0.456,0.4,2.9,0.477,17-18
203497,0.0,0.0,0.5,,0.0,0.5,17-18
201566,3.5,9.9,0.359,2.8,7.9,0.399,17-18
201583,0.5,1.2,0.462,0.4,1.2,0.513,17-18
1627853,0.1,0.3,0.375,0.2,0.3,0.438,17-18
1626257,0.0,0.0,0.0,0.0,0.0,0.0,17-18
1626155,0.1,0.2,0.222,0.1,0.1,0.278,17-18
203816,0.0,0.0,,,0.0,,17-18
