PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
203200,1.1,0.5,0.5,4.36,4.7,4.04,15-16
1626159,2.0,1.1,0.9,4.23,4.4,4.06,15-16
203994,1.2,0.6,0.6,4.14,4.46,3.86,15-16
203909,0.5,0.2,0.2,4.41,5.09,3.85,15-16
1626157,2.2,1.1,1.0,4.05,4.28,3.83,15-16
202695,2.4,1.4,1.1,4.45,4.77,4.11,15-16
203951,0.4,0.2,0.2,4.48,4.91,4.12,15-16
203482,1.4,0.8,0.7,4.29,4.81,3.81,15-16
1626162,0.8,0.4,0.4,4.4,4.74,4.1,15-16
202689,2.5,1.4,1.1,4.19,4.65,3.72,15-16
203088,1.0,0.5,0.4,4.29,4.74,3.84,15-16
2570,1.0,0.5,0.5,3.92,4.24,3.64,15-16
202702,1.7,0.9,0.8,4.16,4.39,3.92,15-16
203145,2.1,1.0,1.0,4.46,4.73,4.22,15-16
203484,2.6,1.4,1.2,4.2,4.43,3.96,15-16
201142,2.3,1.2,1.1,3.82,4.19,3.47,15-16
708,1.0,0.5,0.5,4.22,4.71,3.77,15-16
201567,2.1,1.1,1.0,4.01,4.15,3.86,15-16
2755,1.4,0.7,0.6,4.13,4.29,3.96,15-16
202338,0.8,0.4,0.4,4.29,4.61,3.96,15-16
1626172,0.3,0.2,0.1,4.39,4.12,4.05,15-16
203114,2.5,1.3,1.2,4.14,4.42,3.87,15-16
2550,1.0,0.6,0.5,4.51,4.87,4.16,15-16
202691,2.4,1.3,1.1,4.34,4.9,3.85,15-16
977,1.9,1.0,0.9,4.02,4.2,3.83,15-16
201585,1.4,0.7,0.6,4.33,4.65,4.01,15-16
203123,0.8,0.4,0.4,4.44,4.85,4.05,15-16
2743,1.1,0.6,0.5,4.34,4.8,3.92,15-16
204001,1.9,1.1,0.9,4.11,4.35,3.86,15-16
203937,1.1,0.6,0.5,4.3,4.65,3.92,15-16
2594,2.2,1.1,1.0,4.36,4.75,4.0,15-16
200768,2.5,1.4,1.1,4.02,4.31,3.7,15-16
203124,0.8,0.4,0.4,4.0,4.25,3.74,15-16
202713,1.1,0.6,0.5,4.51,4.79,4.21,15-16
202681,2.1,1.2,1.0,4.08,4.37,3.78,15-16
200746,2.1,1.1,1.0,4.08,4.25,3.9,15-16
203934,0.8,0.4,0.4,4.47,4.76,4.2,15-16
202362,1.3,0.7,0.6,4.01,4.19,3.82,15-16
202498,1.6,0.9,0.7,4.38,4.63,4.13,15-16
204038,1.8,1.0,0.8,4.37,4.66,4.07,15-16
1626204,1.5,0.8,0.7,4.5,4.8,4.19,15-16
202730,1.4,0.7,0.7,4.13,4.38,3.88,15-16
2544,2.3,1.2,1.1,3.9,4.07,3.72,15-16
2571,1.2,0.6,0.5,4.36,4.88,3.88,15-16
203485,0.6,0.3,0.3,4.65,4.99,4.32,15-16
200811,0.5,0.3,0.2,4.3,4.75,3.86,15-16
101150,1.9,1.0,0.8,3.92,4.19,3.64,15-16
201601,1.2,0.6,0.6,4.26,4.44,4.08,15-16
203512,0.5,0.3,0.3,4.18,4.32,4.03,15-16
1626242,0.2,0.1,0.1,4.28,4.58,3.9,15-16
2449,1.6,0.9,0.7,4.33,4.5,4.15,15-16
202337,1.3,0.7,0.6,4.49,5.0,4.01,15-16
2736,2.3,1.3,1.0,4.31,4.6,4.0,15-16
1938,1.4,0.7,0.6,4.19,4.52,3.87,15-16
201188,2.1,1.1,1.0,3.64,3.76,3.51,15-16
1626273,1.2,0.7,0.6,4.45,4.83,4.08,15-16
101162,2.1,1.1,1.0,4.23,4.6,3.89,15-16
201158,1.8,1.0,0.8,4.33,4.86,3.82,15-16
