PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
202709,51.5,19.6,3.9,4.56,4.79,0.127,0.3,0.1,0.6,18-19
201584,14.0,10.2,0.6,2.67,1.96,0.285,0.4,0.0,0.3,18-19
1626245,20.9,11.6,0.6,1.71,0.47,0.191,2.1,0.4,3.1,18-19
1626156,78.3,31.2,6.4,4.91,4.46,0.27,0.4,0.2,0.7,18-19
201571,59.9,17.0,6.2,6.21,6.7,0.195,0.3,0.0,0.6,18-19
1628391,28.3,15.7,0.7,1.58,0.55,0.206,0.7,0.1,2.5,18-19
203474,11.0,8.0,0.2,1.28,0.0,0.182,0.0,0.0,2.0,18-19
1629541,16.4,13.3,0.5,1.71,1.11,0.173,0.0,0.0,0.0,18-19
1627745,21.5,13.5,0.5,1.32,0.25,0.252,1.1,1.0,4.0,18-19
203081,81.2,29.8,7.7,5.7,5.23,0.318,0.5,0.1,1.0,18-19
1627814,16.6,10.8,0.6,2.07,1.35,0.297,0.1,0.0,0.3,18-19
1628422,36.8,26.7,1.5,2.44,1.76,0.289,0.6,0.0,0.4,18-19
1627772,14.3,8.6,0.7,2.94,2.4,0.21,0.2,0.0,0.5,18-19
1628464,22.3,14.8,0.5,1.4,0.33,0.255,1.5,0.3,3.4,18-19
201568,59.5,38.0,2.7,2.68,1.35,0.332,1.5,3.0,2.4,18-19
201980,34.8,21.7,1.0,1.78,1.02,0.295,0.3,0.5,1.0,18-19
201967,20.5,9.9,0.5,1.61,0.37,0.148,0.6,0.0,1.2,18-19
203957,32.8,14.9,2.5,4.51,3.99,0.212,0.2,0.0,0.6,18-19
1627863,25.7,14.2,0.8,1.76,0.88,0.365,0.2,0.0,0.7,18-19
203967,45.3,24.9,1.2,1.56,0.51,0.234,1.7,1.8,3.4,18-19
203121,29.4,23.0,0.9,1.94,1.01,0.28,0.4,0.0,0.2,18-19
201954,63.7,23.8,5.4,5.13,4.72,0.176,0.4,0.3,0.6,18-19
1629133,17.9,8.1,1.5,4.89,4.24,0.203,0.3,0.0,0.1,18-19
1628021,21.3,12.5,0.8,2.29,1.46,0.308,0.7,0.3,1.6,18-19
202722,32.8,17.7,0.9,1.56,0.49,0.243,0.3,0.1,0.6,18-19
1628432,6.3,3.1,0.2,1.89,0.92,0.19,0.1,0.0,0.2,18-19
1628368,77.9,22.7,5.9,4.53,4.26,0.222,0.3,0.1,0.8,18-19
1629001,45.6,15.5,3.1,4.05,3.44,0.11,0.3,0.0,0.8,18-19
201599,48.9,29.3,1.2,1.52,0.25,0.225,5.4,2.0,9.8,18-19
1627761,33.7,20.7,1.7,3.09,2.43,0.248,0.4,0.0,1.3,18-19
201942,59.9,31.1,5.1,5.1,4.65,0.354,1.2,2.4,1.1,18-19
202326,55.4,36.8,2.0,2.21,0.91,0.293,2.6,7.2,5.1,18-19
201960,36.2,21.5,1.3,2.13,1.27,0.307,0.4,0.1,1.1,18-19
1629152,6.7,2.4,0.6,5.32,4.98,0.149,0.0,0.0,0.0,18-19
1629028,51.2,30.6,1.4,1.68,0.41,0.319,5.7,5.8,11.1,18-19
1626153,47.9,21.1,3.5,4.33,3.88,0.182,0.4,0.1,1.3,18-19
1627743,13.5,7.0,1.0,4.47,4.06,0.272,0.2,0.0,0.5,18-19
1629061,10.6,6.4,0.3,1.87,0.94,0.158,0.1,0.0,0.1,18-19
203471,55.2,24.2,4.4,4.81,4.13,0.279,0.3,0.0,0.5,18-19
1628372,71.9,28.2,5.6,4.66,4.27,0.19,0.6,0.2,0.9,18-19
1629126,8.3,4.8,0.3,2.01,1.18,0.308,0.2,0.0,0.3,18-19
202324,40.3,24.7,0.9,1.29,0.3,0.29,3.5,1.1,8.4,18-19
1627884,24.7,13.6,0.6,1.49,0.6,0.285,0.8,0.1,3.0,18-19
201565,52.5,23.6,4.3,4.92,4.55,0.342,0.5,0.1,0.9,18-19
1628401,51.1,17.5,4.0,4.73,4.49,0.193,0.4,0.0,0.7,18-19
1626164,75.7,38.9,6.0,4.76,4.12,0.351,1.4,1.3,1.6,18-19
2734,25.5,17.0,1.1,2.69,2.05,0.247,0.7,0.0,0.4,18-19
1628421,19.1,11.3,0.5,1.71,0.69,0.351,0.6,0.3,2.3,18-19
1628984,31.3,12.3,2.4,4.64,4.25,0.151,0.2,0.0,0.3,18-19
203473,45.9,25.9,1.2,1.53,0.44,0.236,2.4,0.7,5.3,18-19
1627738,17.3,8.9,0.3,1.11,0.08,0.231,0.6,0.0,3.4,18-19
1628415,24.6,19.8,0.9,2.22,1.12,0.305,0.5,0.0,1.1,18-19
203079,45.6,25.6,3.0,3.98,3.3,0.263,0.3,0.0,0.2,18-19
1717,26.5,18.7,0.6,1.29,0.22,0.275,0.9,2.0,0.2,18-19
1627734,64.2,37.3,1.8,1.68,0.67,0.219,6.2,4.4,7.2,18-19
202700,7.0,4.7,0.2,1.76,0.81,0.286,0.7,0.3,1.3,18-19
1628378,61.8,33.4,4.9,4.71,4.3,0.384,0.5,0.1,1.3,18-19
1628978,23.0,13.3,0.9,2.27,1.45,0.211,0.5,0.0,1.4,18-19
1629055,1.0,0.7,0.0,1.36,0.0,0.0,0.0,0.0,0.0,18-19
1627827,30.9,19.6,1.0,1.85,0.86,0.243,0.8,0.2,2.6,18-19
203926,19.8,16.9,0.4,1.3,0.47,0.37,0.5,0.0,0.8,18-19
1627733,33.2,15.6,0.8,1.41,0.39,0.151,0.9,0.7,1.8,18-19
203110,70.0,35.2,2.3,1.96,1.06,0.105,2.6,4.2,2.8,18-19
1629234,7.7,4.6,0.2,1.83,0.64,0.23,0.4,1.3,1.3,18-19
1629130,13.3,8.9,0.3,1.56,0.61,0.251,0.1,0.0,0.2,18-19
1628605,15.5,10.5,0.9,3.41,3.71,0.258,0.0,0.0,0.0,18-19
1628407,21.7,15.7,0.9,2.61,1.74,0.339,0.2,0.0,0.3,18-19
2730,43.1,19.1,1.2,1.61,0.57,0.296,2.2,3.3,7.3,18-19
203939,35.8,21.0,0.9,1.51,0.47,0.295,2.4,0.3,6.0,18-19
2548,54.9,27.7,3.8,4.19,3.34,0.274,1.7,1.6,2.3,18-19
1629058,8.0,4.2,0.4,2.91,2.29,0.264,0.2,0.0,0.2,18-19
202734,37.7,25.9,1.5,2.45,1.87,0.317,1.2,0.1,2.1,18-19
202334,32.1,15.5,0.8,1.51,0.4,0.181,2.1,0.1,5.0,18-19
1628410,12.2,8.7,0.6,2.83,1.89,0.235,0.2,0.0,0.6,18-19
202327,10.2,5.9,0.3,1.51,0.44,0.228,1.0,0.4,2.1,18-19
203901,71.6,29.2,5.0,4.16,3.65,0.148,0.8,0.3,2.1,18-19
1629059,44.2,15.5,3.4,4.64,4.41,0.13,0.1,0.0,0.3,18-19
1629150,12.0,5.7,0.3,1.5,0.47,0.278,1.0,0.3,3.0,18-19
1626144,67.3,26.3,5.3,4.71,4.23,0.217,0.4,0.2,0.9,18-19
202683,45.7,30.8,1.5,1.99,0.65,0.299,3.0,6.6,7.2,18-19
202339,56.2,23.5,4.2,4.43,4.02,0.283,0.5,0.1,1.8,18-19
201569,38.8,24.1,1.7,2.64,2.01,0.418,0.3,0.1,0.6,18-19
203961,14.6,8.4,0.4,1.71,0.37,0.096,1.4,0.6,1.2,18-19
101141,28.1,15.9,0.6,1.26,0.36,0.241,1.1,0.4,2.8,18-19
203095,43.4,35.1,2.2,2.99,2.15,0.348,0.9,0.1,1.1,18-19
202323,48.6,18.6,3.8,4.74,4.04,0.139,0.5,1.8,1.2,18-19
1628402,27.7,16.8,1.2,2.5,2.02,0.293,0.5,0.0,1.0,18-19
1626163,33.5,21.0,0.8,1.52,0.56,0.257,1.2,0.7,1.8,18-19
1628412,26.2,9.5,2.1,4.79,4.61,0.196,0.2,0.0,0.5,18-19
1628373,40.3,17.5,2.8,4.17,3.66,0.144,0.2,0.1,0.1,18-19
1627832,56.1,26.8,4.1,4.41,4.2,0.195,0.2,0.0,0.5,18-19
1627788,18.9,14.9,0.6,1.9,1.16,0.308,0.4,0.0,0.6,18-19
202066,36.1,25.4,1.5,2.45,1.67,0.216,0.6,0.0,0.8,18-19
1629109,13.5,6.5,0.3,1.41,0.42,0.216,0.2,0.0,0.4,18-19
203914,35.9,29.1,1.5,2.57,2.09,0.36,0.4,0.0,0.8,18-19
1627780,10.0,4.0,0.5,2.99,2.17,0.367,0.0,0.0,1.3,18-19
1629018,8.8,6.4,0.5,3.71,2.98,0.303,0.1,0.5,0.3,18-19
201588,37.3,17.5,2.5,4.0,3.36,0.205,0.5,0.1,1.2,18-19
1628994,6.0,3.0,0.2,2.06,0.83,0.0,0.0,0.0,0.0,18-19
1627777,13.7,7.2,0.5,1.97,1.17,0.29,0.1,0.1,0.2,18-19
101123,24.4,14.4,0.8,1.95,1.03,0.38,0.1,0.0,0.4,18-19
203507,82.5,41.3,4.6,3.35,2.37,0.336,3.5,4.6,6.2,18-19
203922,18.5,12.3,0.6,1.85,0.9,0.228,0.3,0.0,1.0,18-19
201609,58.9,25.2,4.1,4.17,3.72,0.233,1.1,0.1,1.1,18-19
202330,45.4,27.8,2.0,2.65,1.76,0.252,1.4,0.3,1.7,18-19
203476,25.6,14.2,0.8,1.8,0.69,0.249,2.0,0.6,2.7,18-19
1628960,16.0,10.6,0.9,3.48,2.79,0.347,0.1,0.0,0.2,18-19
202328,19.3,11.9,0.6,1.88,0.62,0.276,1.8,1.9,3.4,18-19
1627824,9.4,6.1,0.3,1.83,0.7,0.245,0.6,0.9,0.9,18-19
1628977,9.1,6.3,0.3,2.23,1.72,0.418,0.3,0.0,1.4,18-19
203084,50.8,30.8,1.9,2.22,1.13,0.323,0.7,3.3,1.8,18-19
1628385,23.4,15.9,0.8,1.92,0.7,0.3,3.8,2.8,4.2,18-19
202355,31.2,18.8,0.9,1.65,0.54,0.395,3.1,2.8,9.3,18-19
1629312,11.8,7.4,0.2,1.23,0.59,0.153,0.0,0.0,0.6,18-19
1627740,26.2,12.0,0.9,2.05,1.19,0.229,0.3,0.8,0.7,18-19
203546,27.3,17.0,1.3,2.81,2.37,0.245,0.5,0.1,0.5,18-19
101133,21.8,11.4,0.6,1.58,0.6,0.193,1.8,0.3,3.7,18-19
1628387,3.0,1.3,0.1,1.32,0.22,0.0,0.0,0.0,0.3,18-19
202697,29.9,20.0,1.1,2.19,1.36,0.251,0.3,0.2,0.7,18-19
1629067,7.6,4.1,0.5,3.59,2.89,0.114,0.0,0.1,0.5,18-19
1629353,18.8,9.6,0.4,1.13,0.12,0.16,0.2,0.0,1.8,18-19
1628515,29.2,7.7,2.8,5.74,5.46,0.12,0.1,0.0,0.2,18-19
203477,45.5,16.5,3.3,4.29,4.18,0.133,0.1,0.1,0.1,18-19
1628392,10.9,5.6,0.3,1.51,0.31,0.174,1.2,0.1,2.1,18-19
1628439,15.7,7.3,0.5,2.06,0.97,0.255,0.7,2.0,1.3,18-19
202738,30.9,13.8,2.4,4.63,4.14,0.261,0.5,0.0,0.4,18-19
202397,53.8,18.6,4.5,5.04,5.02,0.166,0.2,0.0,0.5,18-19
1628397,26.1,15.7,0.8,1.75,0.65,0.222,2.5,1.7,3.8,18-19
1627826,34.6,19.4,0.8,1.46,0.51,0.257,2.8,1.7,6.7,18-19
200826,59.7,24.1,5.0,4.98,4.91,0.183,0.1,0.0,0.3,18-19
1629122,14.0,10.5,0.5,2.01,1.36,0.214,0.0,0.0,0.5,18-19
200755,40.8,36.1,1.1,1.68,1.0,0.441,0.9,0.0,0.8,18-19
2747,29.5,18.7,1.2,2.4,1.66,0.228,0.4,0.2,0.5,18-19
203960,58.0,30.8,2.0,2.02,1.14,0.345,1.8,0.8,2.8,18-19
203210,38.1,19.9,1.0,1.59,0.44,0.247,1.8,1.7,3.8,18-19
201580,32.7,17.5,0.7,1.31,0.34,0.365,3.5,1.4,8.0,18-19
203953,59.7,27.5,2.3,2.29,1.6,0.247,1.1,2.7,2.4,18-19
1628980,10.6,6.1,0.5,2.84,2.04,0.125,0.1,0.0,0.2,18-19
203109,51.5,25.9,1.4,1.65,0.86,0.231,0.4,0.2,1.3,18-19
1626143,27.5,15.0,1.0,2.16,1.08,0.298,2.2,3.2,4.2,18-19
1627774,21.8,14.7,0.6,1.77,0.91,0.35,0.6,0.3,2.0,18-19
1627751,25.4,14.1,0.6,1.43,0.29,0.216,2.4,1.1,5.1,18-19
1628973,45.8,21.1,3.1,4.1,3.59,0.203,1.1,0.2,0.7,18-19
1627883,16.7,8.6,0.6,2.08,1.17,0.303,0.1,0.1,0.9,18-19
2037,37.8,15.4,3.0,4.82,4.55,0.21,0.1,0.0,0.1,18-19
1627750,76.9,34.6,5.6,4.37,3.93,0.237,1.0,0.3,1.9,18-19
203516,19.1,12.6,0.5,1.67,0.81,0.351,0.5,0.0,1.7,18-19
201935,87.2,27.7,9.3,6.37,5.92,0.414,0.4,1.1,0.9,18-19
201949,38.3,18.8,1.8,2.9,2.23,0.203,1.0,0.5,1.3,18-19
203263,6.9,5.3,0.2,1.77,1.04,0.346,0.0,0.0,0.1,18-19
201162,36.5,19.1,0.9,1.48,0.54,0.133,0.4,0.2,0.8,18-19
1629123,15.7,5.9,1.3,4.89,4.48,0.141,0.1,0.0,0.0,18-19
1626185,14.3,6.0,0.4,1.77,0.59,0.196,0.3,0.2,0.6,18-19
1628991,40.3,25.3,1.3,1.89,0.62,0.341,3.2,4.6,6.7,18-19
1628417,24.7,10.2,0.6,1.46,0.37,0.171,0.7,0.1,2.0,18-19
1629020,6.1,3.1,0.2,1.7,0.82,0.233,0.5,0.1,1.2,18-19
1628386,42.6,26.8,0.9,1.25,0.28,0.256,4.1,0.3,8.1,18-19
201160,18.6,9.1,0.4,1.24,0.25,0.175,0.9,0.2,1.5,18-19
1628393,17.1,6.4,1.3,4.53,4.12,0.044,0.3,0.0,0.3,18-19
1629121,27.7,8.2,2.2,4.7,4.73,0.115,0.2,0.0,0.2,18-19
1627759,31.8,21.0,1.2,2.34,1.69,0.41,0.6,1.2,2.2,18-19
1628537,8.0,4.8,0.3,2.15,1.69,0.313,0.5,0.0,0.3,18-19
1628369,45.3,28.5,2.0,2.7,1.83,0.347,1.1,1.5,2.2,18-19
201145,39.2,23.3,1.2,1.81,0.71,0.316,1.1,1.2,2.1,18-19
201952,69.7,22.1,6.3,5.43,5.34,0.174,0.4,0.1,0.3,18-19
1629203,35.2,14.8,1.2,2.01,1.39,0.128,0.5,0.0,3.5,18-19
203924,50.5,21.1,1.1,1.32,0.45,0.271,2.1,1.4,3.8,18-19
203087,42.2,26.8,2.1,3.06,2.34,0.363,0.5,0.1,1.4,18-19
202391,43.5,17.0,3.3,4.55,4.3,0.22,0.3,0.1,0.4,18-19
1626170,31.4,9.6,2.9,5.63,5.73,0.134,0.2,0.0,0.2,18-19
1629010,12.1,7.5,0.5,2.4,1.83,0.28,0.1,0.0,0.2,18-19
201573,44.1,15.8,3.9,5.33,4.74,0.139,0.3,0.0,0.2,18-19
1628975,29.5,13.6,2.0,4.15,3.7,0.149,0.2,0.0,0.2,18-19
202690,16.7,9.5,1.1,4.07,3.25,0.22,0.2,0.2,0.3,18-19
202710,53.4,38.1,3.2,3.6,2.5,0.35,1.5,1.7,3.8,18-19
201149,39.7,22.5,1.3,1.91,0.74,0.179,3.7,1.6,5.4,18-19
201975,14.5,11.5,0.4,1.5,1.04,0.44,0.8,0.0,0.5,18-19
1629147,13.0,3.0,1.2,5.7,5.62,0.154,0.0,0.0,0.0,18-19
203925,45.9,35.9,1.4,1.83,0.96,0.298,0.8,0.0,1.3,18-19
204060,55.6,37.1,3.0,3.27,2.43,0.219,1.3,0.1,0.5,18-19
203954,87.0,54.9,3.0,2.05,0.88,0.316,5.7,10.2,7.4,18-19
1628381,66.0,37.0,1.7,1.52,0.48,0.295,2.9,2.5,10.3,18-19
203089,21.4,14.3,0.5,1.29,0.38,0.263,0.6,0.4,2.9,18-19
204066,2.0,1.0,0.1,1.72,0.5,0.0,0.0,0.0,0.0,18-19
203098,14.7,11.9,0.6,2.26,1.63,0.318,0.3,0.0,0.1,18-19
202322,82.9,25.7,7.8,5.68,5.12,0.25,0.1,0.4,0.4,18-19
1628405,15.4,8.3,0.5,1.94,0.87,0.302,0.8,1.0,2.5,18-19
1629140,18.3,11.5,0.5,1.6,0.6,0.358,1.8,0.4,5.1,18-19
202720,14.4,7.7,0.4,1.67,0.47,0.264,0.9,0.7,2.1,18-19
1628413,26.3,12.9,0.6,1.32,0.35,0.18,0.9,0.1,1.8,18-19
201973,29.6,17.7,0.7,1.47,0.4,0.213,1.4,0.5,1.8,18-19
202685,51.0,29.4,1.7,2.0,0.59,0.305,4.0,4.8,7.0,18-19
1628371,45.9,22.3,1.1,1.48,0.48,0.212,1.3,0.4,2.6,18-19
203613,25.9,17.8,1.5,3.43,2.65,0.25,0.3,0.3,0.9,18-19
1628395,22.4,13.0,0.6,1.67,0.47,0.146,2.0,0.9,2.0,18-19
203903,45.5,29.7,2.7,3.59,2.79,0.37,0.8,0.4,1.4,18-19
1628070,9.4,4.4,0.7,4.5,3.5,0.257,0.0,0.0,0.2,18-19
203895,18.1,10.7,1.1,3.56,2.97,0.327,0.1,0.0,0.1,18-19
1626296,2.0,2.0,0.0,1.06,0.5,1.5,0.0,0.0,0.0,18-19
101181,31.2,12.7,2.5,4.73,4.72,0.074,0.1,0.0,0.2,18-19
1628404,30.6,17.2,1.0,2.02,1.23,0.256,0.7,0.0,0.8,18-19
1628367,40.3,25.3,1.7,2.51,1.74,0.286,0.5,0.2,1.4,18-19
1629006,23.5,17.6,0.8,2.08,1.32,0.328,0.4,0.0,1.2,18-19
1626196,67.5,36.3,4.2,3.77,3.11,0.245,0.7,0.2,1.3,18-19
201950,86.3,41.7,5.4,3.76,3.33,0.246,1.1,0.5,2.0,18-19
1627823,22.8,14.3,0.7,1.72,0.59,0.255,0.2,0.3,1.6,18-19
1627395,16.1,9.3,0.6,2.2,1.3,0.138,0.2,0.0,0.6,18-19
203944,59.5,36.1,2.9,2.88,1.8,0.361,3.7,5.2,5.5,18-19
1626147,11.7,7.3,0.4,1.89,1.1,0.318,0.3,0.0,0.8,18-19
203200,36.6,26.7,1.2,2.02,1.22,0.283,0.7,0.0,1.2,18-19
1628382,25.1,16.5,0.7,1.7,0.74,0.286,0.5,0.2,1.0,18-19
1628383,14.7,7.3,0.3,1.07,0.23,0.114,1.3,0.0,2.0,18-19
1626159,69.2,26.8,4.4,3.8,3.18,0.182,0.5,0.3,1.7,18-19
203994,59.5,34.2,1.7,1.71,0.51,0.263,4.8,4.4,7.5,18-19
1628443,48.5,17.9,3.8,4.65,4.47,0.205,0.3,0.0,0.4,18-19
203564,13.0,3.0,1.2,5.6,5.85,0.154,0.0,0.0,0.0,18-19
1626157,73.3,44.8,2.4,1.99,0.66,0.333,3.6,12.9,6.5,18-19
202695,57.2,38.1,4.0,4.24,3.64,0.465,1.1,4.0,2.6,18-19
1628966,16.5,11.3,0.5,1.98,0.99,0.306,0.3,0.1,1.4,18-19
203482,46.4,26.2,1.3,1.67,0.59,0.215,1.2,1.2,2.1,18-19
1626162,38.9,25.2,1.5,2.24,1.46,0.39,0.6,0.1,1.9,18-19
202689,84.5,31.4,7.5,5.35,5.04,0.303,0.4,0.0,0.6,18-19
202702,32.7,16.5,0.9,1.62,0.54,0.317,2.7,0.4,5.9,18-19
1629026,33.0,18.7,1.0,1.81,1.2,0.184,0.5,0.1,2.1,18-19
203145,36.8,24.5,1.5,2.49,1.98,0.316,0.4,0.0,0.7,18-19
203484,35.0,19.1,1.2,2.0,1.27,0.327,0.9,0.0,1.0,18-19
201142,69.5,39.9,4.2,3.6,2.61,0.374,2.0,6.3,1.6,18-19
1628989,30.5,23.3,1.3,2.58,2.08,0.318,0.4,0.0,1.1,18-19
1628995,41.6,27.1,1.5,2.23,1.18,0.311,0.4,0.3,1.1,18-19
201567,55.3,33.2,1.7,1.9,0.66,0.307,1.4,5.6,3.5,18-19
1626172,28.1,18.0,0.7,1.4,0.45,0.222,1.5,1.0,4.9,18-19
203920,18.4,10.1,0.4,1.42,0.53,0.261,1.6,0.4,3.8,18-19
203114,55.7,27.0,3.3,3.6,2.91,0.328,0.7,2.0,1.1,18-19
1629017,9.4,6.6,0.4,2.67,2.25,0.25,0.0,0.0,0.2,18-19
202691,46.3,35.6,1.6,2.04,1.31,0.465,1.5,1.3,1.9,18-19
1628424,2.0,1.0,0.2,6.2,4.0,0.0,0.0,0.0,0.0,18-19
201585,20.6,11.3,0.6,1.65,0.38,0.181,2.2,1.2,3.7,18-19
