PLAYER_ID,PASSES_MADE,PASSES_RECEIVED,SECONDARY_AST,POTENTIAL_AST,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON
201571,40.7,48.3,0.5,8.3,4.5,0.094,0.109,17-18
1628391,3.9,2.7,0.0,0.4,0.2,0.035,0.047,17-18
1626177,4.3,3.8,0.0,0.4,0.3,0.055,0.063,17-18
1627745,4.9,4.5,0.0,0.5,0.1,0.027,0.027,17-18
203081,54.2,71.9,0.8,12.7,7.6,0.122,0.141,17-18
2863,7.3,7.6,0.1,0.8,0.5,0.065,0.072,17-18
1627814,28.3,28.5,0.3,4.8,2.4,0.068,0.085,17-18
1628422,9.5,10.3,0.1,1.4,0.9,0.074,0.091,17-18
1627772,8.2,9.2,0.0,2.2,1.3,0.163,0.163,17-18
1628464,18.1,14.1,0.0,1.6,1.0,0.051,0.054,17-18
201568,34.4,33.8,0.4,3.6,2.4,0.057,0.071,17-18
201980,28.4,26.2,0.3,2.8,2.0,0.055,0.071,17-18
201967,21.9,14.5,0.1,1.3,0.8,0.03,0.035,17-18
203957,24.9,30.5,0.2,4.7,3.3,0.123,0.132,17-18
1627863,14.2,14.3,0.1,2.2,1.2,0.076,0.083,17-18
203967,44.7,37.5,0.2,4.7,2.9,0.058,0.066,17-18
203121,15.8,17.4,0.1,2.5,1.5,0.086,0.093,17-18
201589,8.4,7.5,0.1,0.8,0.6,0.056,0.069,17-18
201954,49.6,57.1,0.5,10.1,6.0,0.108,0.121,17-18
1626199,7.6,7.5,0.0,1.1,0.8,0.103,0.103,17-18
1628021,14.1,16.0,0.2,2.9,1.7,0.105,0.123,17-18
204065,4.3,7.0,0.0,0.7,0.0,0.0,0.0,17-18
2561,19.2,18.9,0.2,3.4,2.2,0.098,0.116,17-18
202722,18.3,14.0,0.1,1.4,1.1,0.052,0.058,17-18
1628432,11.0,10.4,0.1,1.8,0.9,0.056,0.078,17-18
1628368,50.9,61.0,0.5,8.6,5.0,0.086,0.098,17-18
201599,43.5,22.7,0.2,2.6,1.8,0.035,0.041,17-18
202732,9.6,9.4,0.1,1.8,0.9,0.086,0.095,17-18
1627761,21.8,23.2,0.1,4.2,2.1,0.09,0.096,17-18
201942,37.6,54.9,0.8,10.4,6.1,0.139,0.161,17-18
202326,59.9,60.7,0.4,9.3,5.9,0.089,0.099,17-18
201960,36.5,32.4,0.4,4.2,2.4,0.056,0.066,17-18
1627749,40.8,41.4,0.7,5.7,3.6,0.07,0.087,17-18
1626153,32.6,34.5,0.4,5.9,3.4,0.089,0.105,17-18
1627743,9.9,10.7,0.0,1.8,0.6,0.061,0.061,17-18
203471,62.7,79.8,0.7,12.4,7.1,0.099,0.114,17-18
1628372,57.3,67.3,0.9,10.7,6.2,0.091,0.107,17-18
1627756,27.9,30.7,0.2,6.5,3.6,0.113,0.128,17-18
202324,39.3,30.2,0.2,2.5,1.6,0.034,0.04,17-18
1627884,7.2,6.5,0.1,0.9,0.6,0.063,0.077,17-18
201565,18.4,24.4,0.4,2.3,1.9,0.08,0.102,17-18
1628476,14.1,12.6,0.1,2.5,1.1,0.071,0.076,17-18
1628401,10.6,10.5,0.0,0.9,0.5,0.05,0.05,17-18
202682,4.5,4.5,0.0,1.0,0.0,0.0,0.0,17-18
1626164,38.8,58.4,0.5,9.6,5.5,0.121,0.141,17-18
2734,24.1,27.7,0.2,3.8,2.3,0.089,0.095,17-18
1628421,17.0,10.0,0.0,3.0,0.0,0.0,0.0,17-18
203473,31.8,23.8,0.1,2.3,1.5,0.045,0.048,17-18
1627738,16.8,11.5,0.0,1.3,0.7,0.038,0.043,17-18
1628415,26.2,30.0,0.4,3.7,2.1,0.063,0.079,17-18
203079,36.2,48.8,0.5,7.6,4.5,0.107,0.124,17-18
1717,31.0,27.8,0.2,2.4,1.9,0.05,0.06,17-18
1627734,42.2,31.8,0.2,3.9,2.3,0.048,0.055,17-18
1628378,37.2,53.2,0.5,6.8,4.4,0.099,0.117,17-18
1627827,19.6,17.0,0.0,2.5,1.3,0.063,0.068,17-18
203926,18.5,18.7,0.2,1.8,1.2,0.053,0.064,17-18
1627733,36.8,23.1,0.1,3.1,1.7,0.043,0.047,17-18
203110,63.8,50.9,0.8,12.2,8.3,0.114,0.13,17-18
1628407,9.3,9.5,0.2,1.5,1.0,0.077,0.103,17-18
202779,24.3,32.0,0.4,4.1,2.5,0.084,0.104,17-18
2730,30.7,24.7,0.1,2.6,1.5,0.042,0.049,17-18
203939,25.6,18.4,0.2,2.4,1.4,0.045,0.053,17-18
2548,32.5,36.6,0.3,6.9,3.9,0.105,0.121,17-18
202734,26.2,29.7,0.3,4.2,2.7,0.087,0.104,17-18
202334,25.0,11.1,0.0,1.5,0.6,0.02,0.024,17-18
1628410,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17-18
202327,15.0,10.4,0.0,1.6,0.9,0.056,0.058,17-18
203901,48.6,56.6,0.6,12.9,7.1,0.128,0.147,17-18
2731,10.1,6.8,0.0,0.6,0.4,0.031,0.038,17-18
1626144,33.0,40.4,0.3,5.9,3.6,0.097,0.11,17-18
202683,37.8,26.7,0.2,2.8,1.7,0.039,0.045,17-18
202339,51.2,59.2,0.7,9.4,6.0,0.098,0.118,17-18
201569,21.5,33.1,0.2,4.1,2.6,0.104,0.119,17-18
203961,13.1,11.2,0.1,2.2,1.3,0.089,0.099,17-18
1628571,1.8,1.8,0.0,0.5,0.0,0.0,0.0,17-18
101141,34.2,26.6,0.2,2.4,1.5,0.038,0.045,17-18
203095,23.3,33.0,0.3,5.0,3.3,0.124,0.14,17-18
202323,28.2,27.6,0.2,4.7,2.4,0.078,0.086,17-18
1626163,35.8,27.0,0.3,3.1,2.1,0.046,0.057,17-18
1628412,32.5,39.4,0.5,5.9,3.3,0.087,0.101,17-18
1628373,38.1,42.8,0.6,6.4,3.9,0.085,0.104,17-18
1627832,29.5,33.6,0.6,6.4,3.9,0.108,0.131,17-18
1627788,4.0,4.8,0.2,0.4,0.5,0.071,0.125,17-18
202066,27.9,29.7,0.3,3.5,2.3,0.068,0.081,17-18
203914,24.6,35.6,0.5,4.8,3.4,0.118,0.138,17-18
1627780,11.0,9.7,0.0,1.7,1.0,0.083,0.087,17-18
201588,42.6,46.4,0.4,5.8,3.3,0.065,0.076,17-18
1627777,3.1,3.6,0.0,0.2,0.2,0.107,0.071,17-18
1627834,10.9,6.7,0.1,0.8,0.6,0.049,0.054,17-18
101123,16.8,19.4,0.1,1.5,0.7,0.036,0.044,17-18
1628492,6.4,7.6,0.0,0.9,0.6,0.067,0.089,17-18
203507,57.4,56.1,0.8,9.3,5.7,0.083,0.099,17-18
203922,11.8,10.7,0.2,1.0,1.0,0.063,0.081,17-18
201609,57.7,66.7,0.9,10.1,5.9,0.083,0.102,17-18
202330,7.0,5.0,0.0,0.0,0.0,0.0,0.0,17-18
203476,21.6,15.7,0.2,1.8,1.1,0.042,0.05,17-18
202328,26.7,24.4,0.1,4.1,2.4,0.085,0.091,17-18
1627824,11.2,9.2,0.1,1.0,0.6,0.045,0.05,17-18
203084,39.1,37.0,0.3,3.7,2.4,0.05,0.06,17-18
202355,18.8,20.1,0.0,2.0,1.0,0.053,0.055,17-18
1627740,14.6,9.3,0.0,1.0,0.6,0.036,0.04,17-18
203546,17.8,21.1,0.2,2.6,1.7,0.084,0.097,17-18
101133,15.8,10.1,0.2,1.2,0.9,0.044,0.057,17-18
1628387,4.0,2.5,0.0,0.0,0.0,0.0,0.0,17-18
202697,22.6,20.4,0.4,1.9,1.7,0.054,0.076,17-18
203477,41.4,46.8,0.4,8.2,4.5,0.092,0.109,17-18
1628439,13.4,11.5,0.1,1.7,1.0,0.066,0.075,17-18
1627819,30.4,36.2,0.2,6.1,3.4,0.101,0.111,17-18
202738,37.0,51.7,0.7,9.0,5.6,0.129,0.151,17-18
1627785,12.4,17.5,0.1,2.7,1.3,0.102,0.108,17-18
202397,48.7,55.3,0.6,9.2,5.1,0.09,0.105,17-18
1628397,18.5,13.7,0.1,1.6,1.1,0.048,0.059,17-18
1627826,13.0,8.8,0.0,0.8,0.6,0.045,0.048,17-18
200826,48.5,54.7,0.8,11.1,7.3,0.13,0.151,17-18
200755,28.7,38.5,0.5,5.2,3.6,0.104,0.124,17-18
2747,22.2,22.2,0.3,3.4,2.1,0.079,0.094,17-18
203960,15.1,9.7,0.0,1.3,0.4,0.027,0.027,17-18
203210,33.9,23.7,0.2,2.7,1.7,0.042,0.049,17-18
201580,9.4,7.5,0.0,0.8,0.6,0.054,0.062,17-18
1628444,5.2,5.8,0.2,0.8,0.9,0.118,0.176,17-18
203953,31.5,27.6,0.2,3.9,2.0,0.061,0.064,17-18
204022,12.9,11.6,0.0,1.1,0.9,0.067,0.067,17-18
1626643,2.0,3.0,0.0,0.7,0.0,0.0,0.0,17-18
1628451,10.0,4.5,0.0,0.5,0.5,0.05,0.05,17-18
203109,27.8,23.3,0.1,1.9,1.4,0.044,0.05,17-18
1626143,13.6,13.7,0.0,1.0,0.5,0.031,0.034,17-18
1627774,3.6,3.9,0.0,0.4,0.3,0.087,0.094,17-18
1627751,20.5,13.5,0.1,1.4,0.8,0.034,0.041,17-18
1627883,9.5,8.3,0.1,0.9,0.4,0.026,0.046,17-18
2037,17.7,26.4,0.3,4.0,2.8,0.131,0.159,17-18
1627750,52.9,61.6,0.8,6.9,4.2,0.064,0.08,17-18
1627866,7.0,7.3,0.0,0.3,0.0,0.0,0.0,17-18
2749,41.3,41.8,0.6,6.7,4.2,0.087,0.101,17-18
1628503,17.7,17.2,0.3,3.1,1.5,0.068,0.083,17-18
203516,14.3,14.0,0.2,2.0,1.3,0.069,0.088,17-18
201935,51.2,73.2,0.8,16.3,10.1,0.171,0.198,17-18
201949,40.6,34.4,0.2,7.6,4.2,0.095,0.103,17-18
203949,6.7,6.0,0.0,0.0,0.0,0.0,0.0,17-18
1627821,18.8,10.5,0.1,0.6,0.5,0.021,0.027,17-18
203923,5.8,7.3,0.0,0.7,0.5,0.057,0.086,17-18
203966,20.7,16.0,0.0,1.6,0.7,0.032,0.032,17-18
201162,24.7,16.4,0.1,3.0,1.8,0.066,0.072,17-18
204067,2.0,2.0,0.0,1.0,0.0,0.0,0.0,17-18
1626185,26.6,18.6,0.1,2.0,1.2,0.038,0.045,17-18
1628386,24.3,18.8,0.1,1.4,0.8,0.029,0.033,17-18
101127,51.0,57.8,0.6,10.2,6.3,0.11,0.124,17-18
201160,11.4,8.3,0.1,1.0,0.5,0.037,0.042,17-18
1891,14.9,13.3,0.1,2.0,1.3,0.078,0.086,17-18
1628393,24.6,27.5,0.3,3.9,2.5,0.085,0.102,17-18
1627759,23.2,25.7,0.2,3.1,1.9,0.072,0.083,17-18
1628537,11.0,10.8,0.0,2.2,1.0,0.106,0.091,17-18
1628369,27.8,27.9,0.2,3.1,1.9,0.058,0.067,17-18
201145,22.0,22.4,0.2,2.2,1.4,0.058,0.065,17-18
201952,57.5,66.5,0.5,12.1,8.0,0.122,0.14,17-18
203481,3.7,3.7,0.0,0.3,0.0,0.0,0.0,17-18
203924,22.5,16.1,0.1,1.8,0.9,0.031,0.038,17-18
202379,6.0,5.0,0.0,1.0,0.0,0.0,0.0,17-18
203087,22.3,27.0,0.4,4.5,2.9,0.104,0.132,17-18
202391,32.0,49.0,0.0,7.0,4.0,0.125,0.125,17-18
1626170,40.5,44.4,0.4,8.9,5.1,0.114,0.126,17-18
201573,20.9,25.9,0.4,3.1,1.9,0.068,0.089,17-18
202710,40.6,48.0,0.4,9.2,5.4,0.12,0.134,17-18
201149,11.0,6.9,0.0,2.0,0.6,0.052,0.052,17-18
201975,12.8,16.1,0.1,1.8,1.1,0.071,0.083,17-18
203925,26.6,26.1,0.3,3.6,2.1,0.062,0.077,17-18
204060,38.7,42.1,0.5,8.6,5.7,0.123,0.147,17-18
2207,25.7,21.3,0.2,3.6,1.7,0.059,0.067,17-18
1626202,11.9,14.7,0.1,1.6,0.9,0.062,0.073,17-18
1627762,5.8,3.8,0.2,0.7,0.2,0.0,0.029,17-18
203954,50.6,51.5,0.3,5.7,3.6,0.062,0.071,17-18
203530,10.5,8.9,0.1,1.4,0.9,0.071,0.082,17-18
1628381,36.3,25.7,0.2,2.5,1.5,0.037,0.042,17-18
203089,21.4,18.7,0.1,2.3,1.7,0.071,0.079,17-18
204066,5.0,5.7,0.1,0.5,0.3,0.042,0.058,17-18
202322,54.2,69.5,0.7,17.6,10.5,0.177,0.194,17-18
1628405,17.2,15.8,0.1,1.2,0.7,0.037,0.042,17-18
203948,11.6,9.8,0.1,1.3,0.5,0.034,0.041,17-18
202720,22.0,15.6,0.3,1.4,0.9,0.028,0.04,17-18
201973,22.4,16.7,0.1,1.2,0.7,0.025,0.031,17-18
202685,35.3,24.0,0.2,2.1,1.3,0.03,0.036,17-18
1626780,6.8,12.5,0.0,1.8,1.0,0.148,0.148,17-18
1628371,20.9,13.3,0.1,1.4,0.8,0.032,0.039,17-18
203613,26.2,34.5,0.2,5.4,2.9,0.095,0.109,17-18
1628395,22.5,15.6,0.2,3.0,2.0,0.079,0.089,17-18
203903,25.6,35.3,0.3,5.2,3.1,0.107,0.123,17-18
202348,19.4,22.2,0.2,4.0,2.8,0.134,0.144,17-18
1626175,18.3,9.7,0.0,1.0,0.4,0.021,0.021,17-18
101181,26.2,25.6,0.5,3.8,2.6,0.078,0.101,17-18
1627982,32.2,38.0,0.4,5.6,2.8,0.075,0.087,17-18
1628404,16.4,16.0,0.2,2.3,1.5,0.078,0.094,17-18
203962,9.5,6.4,0.1,0.5,0.4,0.029,0.037,17-18
1628367,20.8,24.7,0.1,3.1,1.8,0.074,0.085,17-18
203705,24.0,25.7,0.2,6.1,3.3,0.132,0.139,17-18
201177,2.5,2.0,0.0,0.0,0.0,0.0,0.0,17-18
1626196,41.7,42.8,0.4,5.9,3.4,0.069,0.081,17-18
2746,7.0,4.0,0.0,2.0,0.7,0.0,0.095,17-18
201950,54.8,61.6,0.7,11.1,7.0,0.109,0.128,17-18
1627823,10.4,7.8,0.1,0.9,0.6,0.046,0.054,17-18
203944,34.1,32.2,0.4,4.9,3.0,0.075,0.088,17-18
202933,9.3,8.1,0.1,2.3,1.3,0.122,0.146,17-18
1626147,13.4,13.9,0.2,1.4,0.8,0.05,0.063,17-18
203200,20.6,28.0,0.3,3.9,2.5,0.103,0.123,17-18
1628382,19.8,17.9,0.2,2.0,1.3,0.055,0.065,17-18
1628383,2.0,2.0,0.0,0.0,0.0,0.0,0.0,17-18
1626159,36.7,26.9,0.2,4.7,2.4,0.06,0.065,17-18
203994,40.3,29.7,0.1,3.6,2.1,0.045,0.052,17-18
1628443,8.8,8.9,0.1,1.2,0.7,0.076,0.082,17-18
1626157,50.0,40.7,0.3,4.3,2.8,0.049,0.057,17-18
202695,23.9,32.3,0.2,5.1,2.6,0.098,0.107,17-18
1627770,14.1,18.5,0.3,2.6,1.6,0.089,0.116,17-18
203482,38.0,31.1,0.2,5.3,3.0,0.072,0.08,17-18
1626162,21.1,22.3,0.1,2.2,1.4,0.057,0.065,17-18
202689,56.5,73.3,1.0,10.5,6.9,0.098,0.122,17-18
2570,19.0,15.0,0.0,4.0,3.0,0.105,0.158,17-18
202702,13.8,10.0,0.1,1.1,0.6,0.041,0.045,17-18
203145,37.2,37.9,0.3,6.5,3.8,0.094,0.103,17-18
203484,28.6,29.0,0.3,4.3,2.6,0.076,0.09,17-18
201142,42.0,51.4,0.7,9.0,6.3,0.128,0.149,17-18
201567,35.4,27.6,0.3,3.1,2.2,0.049,0.061,17-18
1626172,16.8,12.3,0.1,1.3,0.7,0.038,0.044,17-18
203920,15.3,10.1,0.1,1.2,1.0,0.053,0.064,17-18
203114,43.2,46.1,0.3,7.6,4.6,0.093,0.107,17-18
202691,27.8,40.6,0.6,4.3,3.3,0.091,0.119,17-18
1628424,31.5,36.3,0.3,4.2,2.4,0.067,0.076,17-18
201585,27.8,18.2,0.1,2.4,1.4,0.044,0.051,17-18
1627739,55.4,64.2,0.5,11.4,6.7,0.108,0.12,17-18
204001,37.1,39.8,0.3,2.7,1.5,0.032,0.041,17-18
203937,31.6,25.4,0.4,5.1,3.3,0.086,0.105,17-18
1627858,19.0,17.1,0.2,4.0,1.9,0.092,0.1,17-18
2594,13.5,16.4,0.1,2.1,1.3,0.089,0.099,17-18
1628398,30.5,28.4,0.2,3.6,2.0,0.06,0.067,17-18
200768,57.5,60.2,0.5,12.2,7.7,0.12,0.133,17-18
203124,30.9,19.8,0.1,3.7,2.1,0.066,0.069,17-18
202713,3.0,3.4,0.0,0.5,0.2,0.061,0.061,17-18
202681,51.9,65.3,1.0,10.2,6.1,0.097,0.117,17-18
200746,38.0,43.3,0.6,3.8,2.6,0.053,0.068,17-18
202362,24.6,26.4,0.2,5.5,3.2,0.117,0.13,17-18
202498,17.1,12.9,0.0,1.4,0.7,0.035,0.039,17-18
204038,13.4,16.8,0.2,2.0,1.2,0.074,0.091,17-18
203580,10.5,12.9,0.0,1.9,1.0,0.095,0.095,17-18
1626204,28.4,17.2,0.2,2.5,1.4,0.044,0.05,17-18
1628374,55.0,35.9,0.2,2.5,1.4,0.021,0.026,17-18
2544,57.0,69.5,0.8,17.4,10.2,0.16,0.179,17-18
1628506,6.9,6.9,0.2,1.1,0.6,0.052,0.094,17-18
1628366,65.4,63.5,0.5,13.2,8.0,0.11,0.122,17-18
203485,14.0,14.1,0.3,1.6,1.2,0.066,0.087,17-18
101150,39.9,54.3,0.7,8.6,6.3,0.132,0.158,17-18
201601,18.3,15.7,0.1,1.8,1.1,0.049,0.058,17-18
203512,9.3,6.8,0.1,0.9,0.5,0.048,0.055,17-18
1626242,1.5,2.5,0.0,0.0,0.0,0.0,0.0,17-18
202337,16.7,13.5,0.1,1.1,0.8,0.036,0.045,17-18
1628379,14.5,17.8,0.2,3.2,2.0,0.117,0.138,17-18
1628436,25.4,19.5,0.1,2.3,1.4,0.051,0.053,17-18
2736,9.0,7.0,0.0,2.0,1.0,0.111,0.111,17-18
1627781,10.3,11.1,0.1,1.1,0.6,0.049,0.056,17-18
1627763,41.8,43.8,0.4,6.2,3.8,0.075,0.091,17-18
1627098,31.6,34.7,0.3,6.1,3.5,0.097,0.112,17-18
1626259,7.1,6.7,0.1,0.5,0.3,0.028,0.037,17-18
1627736,5.5,6.8,0.0,0.8,0.5,0.09,0.099,17-18
1628370,14.6,21.0,0.2,2.7,1.7,0.099,0.119,17-18
1628493,4.8,2.5,0.0,0.0,0.0,0.0,0.0,17-18
1938,22.6,28.0,0.3,4.9,3.1,0.111,0.135,17-18
202705,32.1,38.9,0.3,8.3,4.1,0.111,0.129,17-18
201188,62.8,60.4,0.4,7.7,4.6,0.066,0.074,17-18
101162,32.8,20.9,0.1,3.2,1.9,0.056,0.059,17-18
201158,25.4,29.7,0.4,4.0,2.3,0.073,0.091,17-18
1627875,2.5,3.1,0.0,0.4,0.2,0.068,0.068,17-18
202694,30.9,29.1,0.2,2.5,1.5,0.042,0.05,17-18
1627779,8.8,11.2,0.2,1.4,0.8,0.068,0.091,17-18
203935,43.2,47.6,0.5,8.8,5.7,0.114,0.131,17-18
201596,40.2,42.4,0.4,5.7,3.7,0.074,0.091,17-18
1626209,24.6,20.9,0.1,2.7,1.6,0.057,0.066,17-18
203900,8.3,8.0,0.0,0.8,0.5,0.061,0.061,17-18
1628365,32.4,37.4,0.2,7.4,4.2,0.117,0.13,17-18
202693,25.5,25.7,0.2,3.3,2.2,0.076,0.088,17-18
1627737,29.2,19.7,0.2,2.7,1.4,0.039,0.048,17-18
203104,46.3,49.7,0.0,5.7,4.7,0.094,0.101,17-18
201578,17.2,17.1,0.0,1.3,0.9,0.045,0.05,17-18
1627850,5.5,4.4,0.0,0.8,0.3,0.045,0.045,17-18
101107,35.9,24.4,0.2,2.4,1.5,0.034,0.041,17-18
203486,23.3,19.4,0.2,3.3,2.1,0.082,0.092,17-18
1627856,9.5,5.8,0.0,1.0,0.8,0.053,0.079,17-18
1628475,1.3,3.3,0.0,0.0,0.0,0.0,0.0,17-18
203521,31.9,33.8,0.5,7.1,4.5,0.121,0.142,17-18
203090,17.9,14.9,0.1,2.1,1.0,0.05,0.055,17-18
1628467,14.6,12.5,0.1,1.2,0.8,0.048,0.056,17-18
203086,10.8,8.2,0.1,1.1,0.6,0.048,0.056,17-18
201563,27.4,26.2,0.3,3.4,2.0,0.06,0.074,17-18
203487,26.8,29.3,0.3,5.0,2.7,0.083,0.101,17-18
203077,13.8,16.6,0.1,2.0,1.1,0.069,0.082,17-18
201144,47.7,63.8,0.6,9.4,4.9,0.086,0.103,17-18
1628455,33.3,40.8,0.3,7.2,4.1,0.105,0.123,17-18
203488,23.7,18.1,0.1,1.6,1.1,0.041,0.045,17-18
203118,21.1,19.2,0.1,2.2,1.3,0.05,0.06,17-18
203101,19.1,14.0,0.1,1.5,0.9,0.043,0.047,17-18
1628462,48.6,48.0,0.4,8.8,5.4,0.095,0.111,17-18
1628495,14.6,17.1,0.2,2.6,1.3,0.068,0.089,17-18
1627851,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17-18
203141,21.9,16.1,0.0,1.9,1.0,0.046,0.046,17-18
1628420,17.3,17.7,0.0,4.3,2.3,0.135,0.135,17-18
1626149,17.6,16.9,0.1,1.5,1.1,0.055,0.063,17-18
1627988,19.0,17.7,0.3,2.5,1.5,0.058,0.076,17-18
1626167,35.7,27.6,0.1,2.4,1.5,0.037,0.042,17-18
203489,6.0,5.6,0.0,1.2,0.2,0.033,0.033,17-18
1628513,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17-18
202357,24.9,16.6,0.2,2.4,1.5,0.052,0.062,17-18
