PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
201587,35.6,21.0,0.9,1.45,0.56,0.237,0.9,0.1,1.1,21-22
203917,6.4,4.1,0.3,2.38,1.67,0.353,0.1,0.0,0.0,21-22
203999,100.1,56.0,4.3,2.6,1.26,0.271,8.0,10.0,8.3,21-22
202696,68.3,43.5,1.8,1.58,0.53,0.258,6.2,5.4,5.9,21-22
1626181,39.5,28.1,1.9,2.92,2.44,0.479,0.4,0.1,0.6,21-22
203658,4.3,2.3,0.1,1.17,0.15,0.462,0.0,0.0,1.3,21-22
1628384,51.0,34.3,2.3,2.66,1.65,0.336,0.8,3.0,3.1,21-22
1630167,28.8,17.1,0.7,1.47,0.59,0.316,0.8,0.5,2.8,21-22
1630846,29.0,18.2,0.7,1.36,0.3,0.24,2.0,0.3,4.5,21-22
1630209,19.1,10.9,0.5,1.59,0.4,0.28,1.3,0.8,4.5,21-22
1630168,25.8,15.3,0.6,1.38,0.44,0.316,2.2,0.6,6.5,21-22
1629052,34.7,19.3,0.9,1.64,0.77,0.264,0.7,0.0,2.5,21-22
203490,34.9,19.3,1.0,1.77,0.67,0.236,1.0,0.5,2.3,21-22
200782,33.9,20.0,1.0,1.78,0.81,0.224,1.2,0.4,2.7,21-22
1629023,42.9,23.8,1.0,1.41,0.58,0.24,1.6,0.6,3.0,21-22
1628408,29.1,16.8,1.3,2.66,1.73,0.185,0.8,0.1,1.2,21-22
1628238,14.0,5.0,0.6,2.54,1.79,0.286,0.0,0.0,3.0,21-22
1627783,77.6,39.4,5.1,3.95,3.16,0.294,2.3,2.7,3.8,21-22
1626192,32.2,18.0,0.8,1.56,0.63,0.308,0.3,0.0,1.2,21-22
201976,51.7,21.8,3.5,4.1,3.15,0.178,0.9,0.0,1.0,21-22
1630172,33.4,14.7,1.0,1.87,1.18,0.27,0.9,0.2,1.5,21-22
201988,37.4,21.9,1.7,2.67,2.43,0.305,0.1,0.0,0.2,21-22
202331,75.4,35.1,5.3,4.18,3.44,0.323,2.1,2.1,1.3,21-22
200794,17.8,9.2,0.6,2.13,1.02,0.196,0.8,0.4,2.1,21-22
1630194,12.1,6.5,0.4,1.75,0.77,0.252,0.4,0.1,2.0,21-22
1628778,18.6,12.3,0.5,1.65,0.98,0.186,0.0,0.0,0.2,21-22
1630202,28.6,13.6,1.9,3.99,3.59,0.218,0.2,0.0,0.3,21-22
1627822,5.2,3.5,0.1,1.42,0.44,0.206,0.4,0.1,1.0,21-22
1630173,33.5,20.0,1.2,2.1,1.16,0.271,1.2,0.5,4.2,21-22
1629656,19.6,13.8,0.6,1.75,1.08,0.312,0.3,0.0,0.4,21-22
1629683,9.0,5.3,0.3,2.05,1.12,0.303,0.3,0.1,1.1,21-22
1630181,38.7,17.5,2.6,3.96,3.45,0.197,0.2,0.0,0.5,21-22
1629628,54.3,34.1,3.0,3.27,2.67,0.371,1.0,0.8,1.7,21-22
200765,46.3,17.6,3.4,4.42,3.74,0.103,0.4,0.0,0.6,21-22
203526,41.3,16.4,3.3,4.81,4.53,0.182,0.3,0.0,0.6,21-22
1629730,14.2,8.2,0.6,2.44,1.67,0.296,0.2,0.2,0.2,21-22
203493,35.3,23.0,0.8,1.44,0.39,0.243,0.3,0.0,0.7,21-22
202704,67.7,25.1,6.1,5.44,4.61,0.249,0.3,0.1,0.6,21-22
1629617,30.5,18.8,0.9,1.83,0.74,0.302,1.9,0.5,3.3,21-22
1626158,31.8,19.4,0.9,1.63,0.49,0.319,4.0,0.4,6.4,21-22
201937,72.6,29.7,6.0,4.94,4.38,0.18,0.5,0.0,0.4,21-22
1630306,9.0,6.0,0.4,2.5,1.61,0.167,0.0,0.0,0.0,21-22
203496,41.7,17.9,1.1,1.65,0.47,0.204,0.7,0.2,1.4,21-22
1629057,35.7,22.9,0.8,1.26,0.28,0.28,1.4,0.2,9.1,21-22
1630218,4.0,2.0,0.1,2.16,1.29,0.146,0.2,0.0,0.5,21-22
201577,21.2,16.4,0.8,2.34,1.03,0.333,2.3,3.6,4.2,21-22
203918,14.1,8.3,0.5,2.33,1.33,0.222,0.2,0.1,0.5,21-22
203585,17.0,12.0,0.5,1.83,1.07,0.313,0.3,0.0,0.9,21-22
1629641,15.0,9.3,0.5,1.92,1.11,0.303,0.3,0.0,0.9,21-22
1626220,58.3,27.3,1.6,1.6,0.7,0.127,0.7,0.0,1.2,21-22
1630612,9.6,4.5,0.8,4.96,3.89,0.111,0.1,0.0,0.1,21-22
200752,31.8,16.6,1.0,1.97,0.83,0.255,0.7,1.0,1.4,21-22
203497,33.7,20.7,0.7,1.31,0.36,0.462,2.8,1.1,11.3,21-22
1629060,33.7,20.5,1.2,2.17,1.11,0.335,1.1,1.3,1.9,21-22
201566,78.9,30.5,6.4,4.89,4.29,0.234,0.7,1.5,2.5,21-22
1627853,9.3,5.9,0.4,2.42,1.73,0.172,0.0,0.0,0.0,21-22
1630240,35.8,15.3,2.8,4.61,4.15,0.15,0.2,0.0,1.0,21-22
1630180,50.0,35.9,1.9,2.31,1.37,0.325,0.8,1.3,1.6,21-22
1626155,1.0,1.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,21-22
1630573,8.7,5.0,0.2,1.57,0.62,0.286,0.1,0.0,0.2,21-22
