PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
1628398,9.4,2.6,5.2,0.5,1.1,1.4,6.5,0.689,2.4,0.9,0.9,22-23
200768,6.4,1.0,1.9,0.529,0.7,0.8,2.8,0.444,3.7,0.8,0.3,22-23
202681,11.6,3.8,6.4,0.583,1.4,1.6,9.2,0.79,3.5,1.0,0.6,22-23
1630163,14.7,2.5,6.1,0.409,1.3,1.4,6.4,0.434,6.6,1.8,0.9,22-23
1630205,1.6,0.4,1.0,0.4,0.1,0.1,0.8,0.52,0.5,0.1,0.1,22-23
1629013,2.9,0.4,1.3,0.308,0.4,0.4,1.2,0.4,1.2,0.3,0.1,22-23
1626204,0.3,0.1,0.1,0.444,0.0,0.0,0.1,0.421,0.1,0.0,0.0,22-23
1628374,5.7,1.4,2.9,0.492,1.2,1.3,4.2,0.735,1.5,0.3,0.4,22-23
2544,9.7,2.5,4.6,0.545,1.2,1.7,6.6,0.684,3.3,1.1,0.7,22-23
1630195,2.0,0.2,0.9,0.25,0.0,0.0,0.4,0.214,1.0,0.1,0.1,22-23
1631311,1.8,0.0,0.3,0.0,0.3,0.5,0.3,0.143,1.0,0.5,0.3,22-23
1629623,4.3,1.4,2.3,0.625,0.7,0.9,3.7,0.867,0.9,0.1,0.6,22-23
1630322,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,22-23
1629022,4.1,0.9,1.9,0.5,0.8,0.9,2.8,0.672,1.4,0.4,0.3,22-23
1629663,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,22-23
1629652,9.4,1.4,3.4,0.402,1.3,1.5,4.1,0.442,4.3,0.8,0.5,22-23
1629029,19.7,5.5,8.7,0.627,3.2,4.3,14.6,0.744,7.4,2.1,1.0,22-23
1630568,0.7,0.3,0.5,0.692,0.1,0.1,0.9,1.333,0.0,0.0,0.1,22-23
1629677,2.6,0.4,1.0,0.429,0.9,1.1,1.7,0.667,0.6,0.1,0.4,22-23
1628379,2.4,0.5,1.0,0.475,0.2,0.2,1.2,0.504,1.1,0.3,0.1,22-23
1628436,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-23
1630644,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,22-23
