PLAYER_ID,SEASON
1630206,22-23
1627759,22-23
1629669,22-23
1631119,22-23
1628369,22-23
1630288,22-23
201145,22-23
203924,22-23
1630526,22-23
1631110,22-23
1630579,22-23
1628975,22-23
202710,22-23
1629111,22-23
203925,22-23
204060,22-23
1630580,22-23
203954,22-23
1631219,22-23
1628381,22-23
1629723,22-23
202322,22-23
1631098,22-23
1630548,22-23
202685,22-23
1628371,22-23
1630228,22-23
203903,22-23
1630692,22-23
1631160,22-23
1629162,22-23
1629670,22-23
1629673,22-23
1630648,22-23
1630631,22-23
1630528,22-23
1630581,22-23
1630182,22-23
1628404,22-23
1631169,22-23
1629006,22-23
1626196,22-23
1630563,22-23
201950,22-23
1629308,22-23
1627823,22-23
1630577,22-23
203944,22-23
1630551,22-23
203200,22-23
1628382,22-23
1631303,22-23
1626159,22-23
203994,22-23
1630231,22-23
1629644,22-23
1630539,22-23
1626157,22-23
202695,22-23
1631099,22-23
1628966,22-23
1629640,22-23
203482,22-23
1626162,22-23
202689,22-23
1631112,22-23
1629134,22-23
1631113,22-23
1631254,22-23
1629026,22-23
203484,22-23
1631165,22-23
1630553,22-23
1630556,22-23
201142,22-23
1628989,22-23
1628995,22-23
201567,22-23
1629645,22-23
1630284,22-23
1626172,22-23
203920,22-23
203114,22-23
1630165,22-23
1630184,22-23
202691,22-23
1628424,22-23
1627739,22-23
204001,22-23
203937,22-23
1628398,22-23
200768,22-23
202681,22-23
1630163,22-23
1630205,22-23
1629013,22-23
1626204,22-23
1628374,22-23
2544,22-23
1630195,22-23
1631311,22-23
1629623,22-23
1630322,22-23
1629022,22-23
1629663,22-23
1629652,22-23
1629029,22-23
1630568,22-23
1629677,22-23
1628379,22-23
1628436,22-23
1630644,22-23
1630201,22-23
1631103,22-23
1627763,22-23
1630792,22-23
1627736,22-23
1628370,22-23
1629603,22-23
1630699,22-23
202694,22-23
203935,22-23
1631109,22-23
1628365,22-23
202693,22-23
1630250,22-23
1628963,22-23
203486,22-23
1629680,22-23
1630346,22-23
203521,22-23
1631108,22-23
1629622,22-23
1628467,22-23
1630593,22-23
203086,22-23
1629662,22-23
1630695,22-23
203487,22-23
1630701,22-23
1629008,22-23
1628969,22-23
201144,22-23
203488,22-23
1630540,22-23
1629011,22-23
1628964,22-23
1628420,22-23
1626149,22-23
1629021,22-23
1629650,22-23
1630541,22-23
1631217,22-23
1626167,22-23
1630230,22-23
1629642,22-23
1631466,22-23
1630233,22-23
1629675,22-23
1629674,22-23
203457,22-23
1629651,22-23
1630208,22-23
1629638,22-23
201587,22-23
203999,22-23
1631107,22-23
202696,22-23
203943,22-23
1626181,22-23
1628384,22-23
1630167,22-23
1630534,22-23
1630846,22-23
1630209,22-23
1630168,22-23
1631115,22-23
1629052,22-23
203490,22-23
1631172,22-23
200782,22-23
1629023,22-23
1628408,22-23
1631094,22-23
1627783,22-23
1626192,22-23
1631116,22-23
201976,22-23
1630172,22-23
201988,22-23
202331,22-23
1630194,22-23
1630202,22-23
1631212,22-23
1630173,22-23
1629656,22-23
1631245,22-23
1630181,22-23
1629628,22-23
1630564,22-23
203526,22-23
203493,22-23
202704,22-23
1626158,22-23
201937,22-23
203496,22-23
1629057,22-23
201577,22-23
203585,22-23
1629641,22-23
1631199,22-23
1626220,22-23
200752,22-23
203497,22-23
1629060,22-23
201566,22-23
1627853,22-23
1631157,22-23
1630240,22-23
1630180,22-23
1630573,22-23
1630241,22-23
1630572,22-23
1630583,22-23
1630567,22-23
1630590,22-23
201586,22-23
203552,22-23
1631101,22-23
1628983,22-23
1629003,22-23
1627885,22-23
1631323,22-23
1630219,22-23
203915,22-23
1626169,22-23
1630649,22-23
201939,22-23
1628425,22-23
203500,22-23
1629004,22-23
204456,22-23
203933,22-23
201959,22-23
1629659,22-23
1631106,22-23
1627752,22-23
1629611,22-23
1629056,22-23
203082,22-23
1626179,22-23
1630678,22-23
201152,22-23
203648,22-23
1630177,22-23
1629033,22-23
1628418,22-23
203501,22-23
202699,22-23
1628396,22-23
1628470,22-23
1629027,22-23
1630200,22-23
1630544,22-23
1630570,22-23
1630235,22-23
1630243,22-23
1631309,22-23
1631211,22-23
1626168,22-23
1630530,22-23
1628972,22-23
1629660,22-23
1631102,22-23
1628416,22-23
1629639,22-23
1630169,22-23
1631213,22-23
1630178,22-23
1626145,22-23
1628962,22-23
2617,22-23
1630586,22-23
1630176,22-23
203506,22-23
1631246,22-23
1628427,22-23
1630249,22-23
1631117,22-23
1628976,22-23
1631111,22-23
1629117,22-23
202083,22-23
203115,22-23
1626195,22-23
1641645,22-23
1629875,22-23
1630270,22-23
1630214,22-23
1629139,22-23
1628380,22-23
203897,22-23
1630192,22-23
1630533,22-23
1629627,22-23
