PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
201985,0.522,0.478,0.591,0.409,0.409,0.114,0.0,0.114,0.182,0.231,0.769,0.833,0.167,0.421,0.579,13-14
201166,0.573,0.427,0.425,0.099,0.447,0.109,0.128,0.138,0.326,0.139,0.861,0.698,0.302,0.369,0.631,13-14
201189,0.984,0.016,0.831,0.092,0.0,0.031,0.169,0.108,0.738,0.667,0.333,0.0,0.0,0.667,0.333,13-14
203519,0.643,0.357,0.714,0.286,0.214,0.429,0.072,0.357,0.429,0.2,0.8,1.0,0.0,0.333,0.667,13-14
1733,0.517,0.483,0.427,0.053,0.453,0.098,0.12,0.164,0.373,0.646,0.354,1.0,0.0,0.793,0.207,13-14
201143,0.974,0.026,0.87,0.327,0.022,0.112,0.108,0.158,0.543,0.709,0.291,1.0,0.0,0.714,0.286,13-14
2744,0.989,0.011,0.875,0.257,0.006,0.017,0.119,0.14,0.617,0.611,0.389,1.0,0.0,0.613,0.387,13-14
202329,0.903,0.097,0.773,0.15,0.068,0.199,0.159,0.191,0.622,0.674,0.326,1.0,0.0,0.692,0.308,13-14
101187,0.489,0.511,0.39,0.135,0.447,0.115,0.163,0.154,0.255,0.436,0.564,0.893,0.107,0.634,0.366,13-14
202692,0.828,0.172,0.606,0.151,0.138,0.164,0.256,0.155,0.455,0.327,0.673,0.82,0.18,0.392,0.608,13-14
203458,1.0,0.0,0.767,0.093,0.0,0.058,0.233,0.116,0.674,0.485,0.515,0.0,0.0,0.485,0.515,13-14
203144,0.57,0.43,0.368,0.032,0.36,0.236,0.272,0.168,0.336,0.391,0.609,0.633,0.367,0.487,0.513,13-14
201582,0.996,0.004,0.829,0.201,0.0,0.018,0.171,0.152,0.628,0.706,0.294,0.0,0.0,0.706,0.294,13-14
203459,0.576,0.424,0.364,0.121,0.545,0.061,0.091,0.152,0.242,0.667,0.333,0.833,0.167,0.75,0.25,13-14
202087,0.754,0.246,0.612,0.085,0.221,0.221,0.167,0.178,0.527,0.633,0.367,0.947,0.053,0.694,0.306,13-14
2405,1.0,0.0,0.806,0.212,0.0,0.028,0.194,0.145,0.593,0.621,0.379,0.0,0.0,0.621,0.379,13-14
101161,0.892,0.108,0.811,0.103,0.075,0.079,0.114,0.173,0.708,0.71,0.29,0.95,0.05,0.724,0.276,13-14
2760,0.985,0.015,0.832,0.275,0.0,0.059,0.168,0.123,0.557,0.683,0.317,0.0,0.0,0.683,0.317,13-14
101154,0.92,0.08,0.745,0.2,0.055,0.061,0.2,0.172,0.546,0.539,0.461,0.933,0.067,0.558,0.442,13-14
203083,0.997,0.003,0.875,0.004,0.0,0.153,0.125,0.191,0.871,0.574,0.426,0.0,0.0,0.574,0.426,13-14
2738,0.618,0.382,0.537,0.116,0.316,0.255,0.147,0.236,0.422,0.506,0.494,0.903,0.097,0.618,0.382,13-14
1889,0.909,0.091,0.671,0.113,0.117,0.095,0.212,0.113,0.558,0.189,0.811,0.909,0.091,0.264,0.736,13-14
203460,0.809,0.191,0.827,0.0,0.08,0.28,0.093,0.227,0.827,0.452,0.548,1.0,0.0,0.485,0.515,13-14
200745,0.785,0.215,0.688,0.305,0.161,0.039,0.151,0.177,0.384,0.76,0.24,0.967,0.033,0.788,0.212,13-14
1905,0.969,0.031,0.717,0.035,0.013,0.115,0.27,0.212,0.681,0.691,0.309,1.0,0.0,0.695,0.305,13-14
101106,1.0,0.0,0.955,0.02,0.0,0.069,0.045,0.171,0.935,0.715,0.285,0.0,0.0,0.715,0.285,13-14
101115,1.0,0.0,0.836,0.187,0.0,0.018,0.164,0.138,0.649,0.479,0.521,0.0,0.0,0.479,0.521,13-14
203094,0.788,0.212,0.699,0.359,0.193,0.03,0.108,0.106,0.34,0.586,0.414,0.964,0.036,0.644,0.356,13-14
2740,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.667,0.667,1.0,0.0,0.0,0.0,1.0,0.0,13-14
1712,0.554,0.446,0.5,0.095,0.286,0.131,0.214,0.202,0.405,0.762,0.238,1.0,0.0,0.828,0.172,13-14
203461,0.764,0.236,0.618,0.203,0.18,0.078,0.202,0.175,0.415,0.612,0.388,1.0,0.0,0.675,0.325,13-14
203076,0.991,0.009,0.746,0.207,0.004,0.139,0.25,0.174,0.539,0.667,0.333,1.0,0.0,0.669,0.331,13-14
