PLAYER_ID,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
203932,12.4,4.6,10.0,0.463,1.2,3.5,0.335,1.9,3.0,0.651,1.5,4.1,5.7,3.2,0.7,0.7,1.9,1.8,1.2,20-21
1628988,7.2,2.6,6.6,0.39,1.0,2.8,0.368,1.0,1.3,0.819,0.2,1.1,1.3,1.9,0.7,0.2,1.0,1.4,0.0,20-21
1630174,4.7,1.7,3.9,0.438,0.9,2.3,0.37,0.5,0.6,0.786,0.6,2.2,2.8,0.5,0.3,0.2,0.5,1.9,-0.2,20-21
1627846,6.7,2.4,4.8,0.491,0.8,1.8,0.419,1.2,1.5,0.757,0.3,2.3,2.6,0.8,0.4,0.4,0.8,1.4,1.2,20-21
1629690,1.1,0.5,1.4,0.368,0.1,0.7,0.1,0.0,0.1,0.0,0.1,0.3,0.4,0.4,0.1,0.1,0.4,0.4,-0.6,20-21
201143,14.2,5.8,12.9,0.45,2.0,5.4,0.368,0.6,0.8,0.818,1.0,5.7,6.7,3.4,0.9,0.9,1.0,1.7,-3.6,20-21
202329,4.4,1.7,4.3,0.384,0.3,1.6,0.216,0.8,1.0,0.818,1.0,3.8,4.8,1.3,0.8,0.4,1.2,1.3,-2.3,20-21
202692,12.7,4.3,10.2,0.42,2.1,5.0,0.415,2.1,2.4,0.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,2.6,20-21
1630197,8.2,3.1,9.1,0.341,1.3,4.6,0.28,0.7,0.9,0.738,0.7,4.0,4.7,2.2,0.4,0.9,2.2,1.3,-8.7,20-21
1629346,1.9,0.7,1.8,0.407,0.3,0.7,0.4,0.1,0.4,0.333,0.4,0.7,1.1,0.3,0.2,0.3,0.3,0.7,-2.1,20-21
1627936,6.4,2.3,5.3,0.436,0.9,2.4,0.401,0.8,1.3,0.645,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,2.1,20-21
203458,6.6,2.7,4.3,0.615,0.1,0.4,0.32,1.1,1.8,0.629,1.2,2.8,4.1,0.8,0.3,1.0,0.9,2.0,-1.5,20-21
1628035,3.1,1.2,2.4,0.516,0.4,1.0,0.41,0.3,0.5,0.556,0.6,0.8,1.4,0.2,0.2,0.0,0.1,0.7,0.2,20-21
1628993,5.2,2.2,3.8,0.588,0.1,0.3,0.167,0.7,0.7,1.0,1.5,3.5,5.0,0.8,0.3,0.3,0.5,0.9,-1.0,20-21
1628578,2.6,1.0,1.6,0.625,0.0,0.0,0.0,0.6,0.6,1.0,0.4,1.2,1.6,0.2,0.0,1.0,0.8,0.8,4.4,20-21
1629599,3.2,1.0,2.3,0.437,0.5,1.3,0.411,0.6,0.9,0.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,-0.6,20-21
2760,2.6,0.8,3.2,0.25,0.0,0.2,0.0,1.0,1.8,0.556,1.4,2.6,4.0,0.6,0.0,0.4,0.2,0.6,-6.6,20-21
203083,14.9,6.1,12.4,0.493,0.0,0.2,0.0,2.7,4.5,0.6,3.6,8.4,12.0,2.0,1.4,1.1,2.7,3.2,-2.3,20-21
2738,4.4,1.5,3.9,0.383,1.0,2.9,0.33,0.4,0.6,0.658,0.6,2.9,3.5,2.3,0.9,0.6,1.1,1.4,-1.3,20-21
203460,1.2,0.4,2.8,0.143,0.2,1.6,0.125,0.2,0.4,0.5,1.4,1.6,3.0,0.8,0.6,0.2,0.4,0.8,-3.8,20-21
203952,18.6,7.1,14.9,0.477,2.0,5.2,0.38,2.4,3.4,0.714,1.2,3.7,4.9,2.4,0.9,1.0,1.8,2.2,0.0,20-21
1629014,7.8,2.6,6.3,0.419,1.9,4.4,0.426,0.7,0.9,0.807,0.2,2.0,2.2,1.4,0.3,0.1,0.7,1.5,0.7,20-21
203076,21.8,8.4,17.0,0.491,0.7,2.8,0.26,4.4,5.9,0.738,1.7,6.2,7.9,3.1,1.3,1.6,2.1,1.7,3.2,20-21
1630162,19.3,7.0,16.8,0.417,2.4,7.2,0.329,2.9,3.8,0.776,0.8,3.8,4.7,2.9,1.1,0.5,2.2,1.8,-3.2,20-21
1630264,3.1,1.2,2.3,0.5,0.3,0.9,0.292,0.5,0.6,0.813,0.6,1.3,2.0,0.4,0.4,0.2,0.3,1.0,-0.7,20-21
1630237,5.5,1.9,4.9,0.39,1.0,3.0,0.324,0.8,0.9,0.857,1.1,1.8,2.9,1.0,0.3,0.2,0.8,1.4,-3.7,20-21
201229,1.5,0.4,1.5,0.235,0.4,1.3,0.286,0.5,0.5,0.833,0.3,0.6,0.9,0.2,0.3,0.2,0.3,0.6,2.7,20-21
1628394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,-13.0,20-21
1629717,11.2,3.9,9.6,0.406,3.0,7.9,0.382,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,-6.8,20-21
203382,6.1,2.5,5.7,0.441,0.5,1.9,0.262,0.5,0.8,0.707,1.6,3.5,5.2,0.9,0.3,0.4,0.9,2.2,-1.5,20-21
1630204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.5,20-21
203085,7.9,2.9,6.8,0.424,1.5,4.1,0.369,0.6,0.9,0.71,0.2,2.1,2.3,2.3,0.8,0.1,1.0,1.8,0.3,20-21
202340,6.4,2.4,6.3,0.374,1.2,3.7,0.327,0.4,0.6,0.8,0.3,1.8,2.1,1.7,0.8,0.1,1.0,2.0,-4.9,20-21
1626253,1.8,0.5,1.4,0.364,0.1,0.3,0.5,0.6,0.9,0.714,0.0,0.8,0.8,0.5,0.3,0.4,0.0,0.8,-0.4,20-21
1628389,18.7,7.1,12.5,0.57,0.0,0.1,0.25,4.4,5.5,0.799,2.2,6.7,9.0,5.4,1.2,1.0,2.6,2.3,0.4,20-21
203463,7.7,2.5,6.9,0.37,1.8,5.3,0.346,0.7,1.0,0.736,0.3,1.6,1.9,0.7,0.4,0.2,0.8,1.7,-1.9,20-21
1627732,14.3,5.6,10.1,0.557,0.1,0.2,0.3,3.0,4.9,0.613,1.6,5.6,7.2,6.9,1.6,0.6,3.0,2.9,5.7,20-21
202687,5.0,2.2,3.7,0.587,0.0,0.0,0.0,0.7,1.6,0.448,2.1,3.2,5.3,1.2,0.3,1.1,1.1,2.1,-4.2,20-21
201933,11.0,3.8,8.9,0.423,1.5,4.5,0.341,1.9,2.5,0.744,0.8,4.1,4.9,3.0,0.7,0.3,1.3,2.4,1.3,20-21
1626246,4.7,1.9,3.7,0.508,0.0,0.2,0.125,0.9,1.2,0.816,1.4,2.5,3.9,0.3,0.1,0.2,0.4,0.9,0.7,20-21
1626171,11.4,4.7,9.1,0.523,1.1,2.4,0.471,0.8,1.1,0.74,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7,2.1,20-21
203992,16.4,6.1,12.8,0.473,3.3,7.6,0.438,0.9,1.0,0.909,0.5,3.2,3.6,3.3,1.1,0.3,1.2,2.3,2.5,20-21
202711,17.0,5.6,12.8,0.439,2.5,6.4,0.39,3.2,3.7,0.879,0.6,3.3,3.9,1.9,0.6,0.1,1.8,1.6,5.8,20-21
1629626,2.2,0.8,1.8,0.431,0.3,0.8,0.375,0.3,0.5,0.667,0.0,0.8,0.8,0.2,0.1,0.3,0.4,0.4,-2.5,20-21
202954,5.5,1.9,4.9,0.385,0.3,1.4,0.188,1.5,1.7,0.891,0.3,1.4,1.7,2.9,0.7,0.2,1.2,1.5,-2.1,20-21
203078,31.3,11.2,23.0,0.485,2.2,6.2,0.349,6.8,7.7,0.889,1.2,3.5,4.7,4.4,1.2,0.4,3.1,2.3,-0.1,20-21
1629634,10.3,4.3,8.4,0.517,0.3,1.3,0.26,1.3,1.9,0.69,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4,-0.3,20-21
1629164,4.9,1.8,4.7,0.377,0.7,2.2,0.311,0.6,0.9,0.651,0.2,1.3,1.5,2.0,0.4,0.0,0.8,0.9,-1.3,20-21
1627742,23.8,8.4,18.0,0.466,2.3,6.1,0.381,4.6,5.2,0.878,0.6,4.3,4.9,4.9,0.7,0.6,2.5,2.0,0.7,20-21
