PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
201166,1.8,0.4,0.9,0.4,0.1,0.1,0.8,0.482,0.6,0.1,0.0,17-18
203932,5.2,0.9,2.5,0.379,0.7,1.0,2.8,0.538,1.2,0.3,0.5,17-18
1626151,2.4,0.4,1.2,0.364,0.0,0.0,0.9,0.364,0.7,0.1,0.0,17-18
1628935,10.0,1.0,2.0,0.5,1.0,2.0,3.0,0.3,6.0,1.0,0.0,17-18
1627846,2.2,0.3,1.0,0.304,0.1,0.1,0.7,0.311,0.6,0.2,0.3,17-18
203940,0.2,0.2,0.2,1.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,17-18
201143,2.9,0.7,1.3,0.545,0.1,0.2,1.6,0.527,0.9,0.3,0.1,17-18
2744,0.1,0.1,0.1,0.667,0.0,0.0,0.1,0.8,0.1,0.0,0.0,17-18
202329,3.1,0.5,1.2,0.384,0.3,0.4,1.3,0.418,1.0,0.2,0.3,17-18
1626210,0.4,0.2,0.2,1.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,17-18
202692,4.9,0.9,2.4,0.378,0.8,1.0,2.7,0.554,1.1,0.4,0.4,17-18
1628409,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,17-18
203518,0.9,0.1,0.3,0.417,0.2,0.2,0.5,0.478,0.3,0.0,0.1,17-18
1627936,2.6,0.4,1.0,0.421,0.1,0.2,1.0,0.379,0.9,0.3,0.2,17-18
203458,0.4,0.2,0.3,0.667,0.1,0.1,0.5,1.103,0.0,0.0,0.0,17-18
1627816,0.2,0.0,0.2,0.25,0.0,0.0,0.1,0.4,0.0,0.0,0.0,17-18
1628035,0.4,0.1,0.2,0.667,0.0,0.0,0.3,0.667,0.1,0.0,0.1,17-18
203459,3.2,0.8,1.5,0.487,0.3,0.3,1.8,0.56,1.0,0.2,0.2,17-18
101161,0.4,0.1,0.3,0.526,0.1,0.1,0.3,0.828,0.1,0.0,0.0,17-18
203083,2.1,0.4,1.2,0.344,0.4,0.8,1.3,0.625,0.2,0.0,0.1,17-18
2738,1.8,0.3,0.6,0.4,0.2,0.2,0.7,0.371,0.6,0.2,0.2,17-18
201281,2.5,0.5,1.5,0.333,0.0,0.0,1.0,0.4,0.0,0.0,0.0,17-18
203460,0.5,0.1,0.2,0.25,0.1,0.1,0.2,0.316,0.1,0.0,0.1,17-18
101106,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17-18
1626150,8.8,1.4,2.9,0.475,1.0,1.1,3.9,0.444,3.5,0.8,0.6,17-18
