PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
203200,0.319,0.681,0.245,0.066,0.667,0.174,0.088,0.181,0.179,0.77,0.23,0.978,0.022,0.904,0.096,19-20
1628382,0.522,0.478,0.483,0.033,0.4,0.133,0.117,0.103,0.45,0.816,0.184,0.938,0.063,0.859,0.141,19-20
1629713,0.655,0.345,0.584,0.112,0.303,0.191,0.113,0.27,0.472,0.731,0.269,0.889,0.111,0.771,0.229,19-20
1628383,0.6,0.4,0.667,0.0,0.333,0.0,0.0,0.0,0.667,1.0,0.0,1.0,0.0,1.0,0.0,19-20
1629620,0.583,0.417,0.308,0.154,0.692,0.0,0.0,0.385,0.154,0.5,0.5,1.0,0.0,0.8,0.2,19-20
1629625,0.5,0.5,0.526,0.105,0.316,0.158,0.158,0.105,0.421,0.4,0.6,0.5,0.5,0.429,0.571,19-20
1626159,0.791,0.209,0.71,0.097,0.145,0.113,0.145,0.194,0.613,0.5,0.5,0.833,0.167,0.54,0.46,19-20
203994,0.908,0.092,0.738,0.028,0.043,0.028,0.219,0.135,0.709,0.75,0.25,1.0,0.0,0.759,0.241,19-20
1629752,0.692,0.308,0.667,0.0,0.25,0.056,0.083,0.167,0.667,0.583,0.417,1.0,0.0,0.667,0.333,19-20
1629644,0.8,0.2,0.857,0.0,0.0,0.714,0.143,0.714,0.857,0.333,0.667,0.0,0.0,0.333,0.667,19-20
1628443,0.636,0.364,0.56,0.16,0.3,0.06,0.14,0.12,0.4,0.286,0.714,0.8,0.2,0.421,0.579,19-20
1626157,0.555,0.445,0.436,0.028,0.369,0.038,0.195,0.123,0.408,0.505,0.495,0.816,0.184,0.617,0.383,19-20
202695,0.713,0.287,0.53,0.18,0.239,0.11,0.231,0.166,0.35,0.284,0.716,0.626,0.374,0.363,0.637,19-20
1628966,0.56,0.44,0.458,0.007,0.354,0.125,0.188,0.146,0.451,0.667,0.333,0.941,0.059,0.76,0.24,19-20
1629103,0.47,0.53,0.467,0.061,0.381,0.193,0.152,0.137,0.406,0.696,0.304,0.84,0.16,0.746,0.254,19-20
1629640,0.753,0.247,0.519,0.065,0.253,0.071,0.228,0.13,0.455,0.625,0.375,1.0,0.0,0.717,0.283,19-20
203482,0.412,0.588,0.324,0.036,0.519,0.073,0.157,0.144,0.288,0.697,0.303,0.947,0.053,0.826,0.174,19-20
1626162,0.628,0.372,0.507,0.061,0.31,0.178,0.183,0.215,0.446,0.574,0.426,0.954,0.046,0.684,0.316,19-20
202689,0.468,0.532,0.346,0.101,0.472,0.097,0.182,0.122,0.245,0.247,0.753,0.489,0.511,0.362,0.638,19-20
1629134,0.572,0.428,0.516,0.158,0.401,0.115,0.083,0.153,0.357,0.371,0.629,0.752,0.248,0.501,0.499,19-20
1629026,0.34,0.66,0.382,0.015,0.551,0.176,0.067,0.191,0.368,0.654,0.346,0.96,0.04,0.804,0.196,19-20
203145,0.543,0.457,0.389,0.057,0.422,0.179,0.189,0.203,0.332,0.491,0.509,0.952,0.048,0.685,0.315,19-20
203484,0.529,0.471,0.45,0.115,0.428,0.239,0.122,0.181,0.335,0.766,0.234,0.924,0.076,0.827,0.173,19-20
1628987,0.259,0.741,0.471,0.235,0.529,0.412,0.0,0.412,0.235,0.5,0.5,0.667,0.333,0.571,0.429,19-20
1628989,0.452,0.548,0.365,0.073,0.557,0.13,0.078,0.177,0.292,0.392,0.608,0.85,0.15,0.623,0.377,19-20
1628995,0.504,0.496,0.377,0.081,0.465,0.122,0.158,0.167,0.296,0.506,0.494,0.923,0.077,0.694,0.306,19-20
201567,0.464,0.536,0.367,0.158,0.444,0.05,0.189,0.117,0.209,0.586,0.414,0.932,0.068,0.74,0.26,19-20
1629645,0.625,0.375,0.534,0.084,0.319,0.149,0.147,0.177,0.45,0.444,0.556,0.755,0.245,0.532,0.468,19-20
1626172,0.823,0.177,0.824,0.059,0.044,0.029,0.132,0.162,0.765,0.5,0.5,1.0,0.0,0.517,0.483,19-20
203920,0.993,0.007,0.689,0.019,0.0,0.047,0.311,0.226,0.67,0.671,0.329,0.0,0.0,0.671,0.329,19-20
203114,0.626,0.374,0.5,0.242,0.34,0.12,0.16,0.138,0.258,0.377,0.623,0.701,0.299,0.478,0.522,19-20
1629017,0.176,0.824,0.0,0.0,0.882,0.0,0.118,0.235,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19-20
1628961,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.0,0.857,0.667,0.333,0.0,0.0,0.667,0.333,19-20
1627739,0.673,0.327,0.66,0.016,0.233,0.228,0.107,0.292,0.643,0.423,0.577,0.966,0.034,0.526,0.474,19-20
204001,0.568,0.432,0.44,0.127,0.366,0.055,0.194,0.12,0.313,0.727,0.273,0.972,0.028,0.814,0.186,19-20
1629065,0.667,0.333,0.603,0.185,0.296,0.161,0.101,0.188,0.418,0.446,0.554,0.727,0.273,0.515,0.485,19-20
1629734,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19-20
203937,0.743,0.257,0.682,0.123,0.185,0.187,0.133,0.141,0.559,0.541,0.459,1.0,0.0,0.611,0.389,19-20
1629657,0.4,0.6,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,19-20
2594,0.191,0.809,0.14,0.093,0.769,0.093,0.091,0.122,0.047,0.778,0.222,0.97,0.03,0.929,0.071,19-20
1628398,0.593,0.407,0.524,0.082,0.33,0.184,0.146,0.188,0.442,0.605,0.395,0.93,0.07,0.701,0.299,19-20
200768,0.42,0.58,0.302,0.052,0.437,0.193,0.261,0.115,0.25,0.235,0.765,0.543,0.457,0.386,0.614,19-20
203124,0.682,0.318,0.686,0.176,0.206,0.098,0.108,0.147,0.51,0.686,0.314,0.857,0.143,0.714,0.286,19-20
202681,0.659,0.341,0.522,0.139,0.307,0.111,0.171,0.131,0.383,0.203,0.797,0.357,0.643,0.246,0.754,19-20
200746,0.802,0.198,0.659,0.316,0.183,0.042,0.158,0.098,0.344,0.567,0.433,0.951,0.049,0.627,0.373,19-20
202498,0.435,0.565,0.333,0.167,0.5,0.0,0.167,0.208,0.167,0.75,0.25,1.0,0.0,0.875,0.125,19-20
1629013,0.243,0.757,0.191,0.016,0.677,0.073,0.132,0.163,0.175,0.596,0.404,0.973,0.027,0.861,0.139,19-20
204038,0.389,0.611,0.307,0.077,0.585,0.164,0.108,0.149,0.23,0.712,0.288,0.992,0.008,0.869,0.131,19-20
1626204,0.631,0.369,0.613,0.074,0.298,0.085,0.089,0.147,0.539,0.613,0.387,0.982,0.018,0.703,0.297,19-20
1628374,0.464,0.536,0.385,0.016,0.444,0.136,0.171,0.161,0.369,0.535,0.465,0.991,0.009,0.733,0.267,19-20
2544,0.674,0.326,0.583,0.081,0.261,0.189,0.156,0.181,0.502,0.234,0.766,0.473,0.527,0.289,0.711,19-20
1629022,0.717,0.283,0.571,0.118,0.316,0.219,0.113,0.154,0.452,0.595,0.405,0.951,0.049,0.691,0.309,19-20
1628366,0.425,0.575,0.346,0.054,0.596,0.17,0.058,0.166,0.293,0.403,0.597,0.824,0.176,0.628,0.372,19-20
101150,0.663,0.337,0.473,0.162,0.281,0.134,0.246,0.146,0.311,0.207,0.793,0.64,0.36,0.33,0.67,19-20
1629663,0.476,0.524,0.4,0.1,0.6,0.0,0.0,0.0,0.3,0.0,1.0,1.0,0.0,0.5,0.5,19-20
201601,0.6,0.4,0.8,0.0,0.0,0.6,0.2,0.4,0.8,0.0,1.0,0.0,0.0,0.0,1.0,19-20
1629652,0.537,0.463,0.459,0.0,0.369,0.111,0.172,0.221,0.459,0.643,0.357,1.0,0.0,0.767,0.233,19-20
1629029,0.569,0.431,0.466,0.023,0.292,0.086,0.242,0.097,0.443,0.171,0.829,0.24,0.76,0.191,0.809,19-20
1629677,0.5,0.5,0.25,0.125,0.563,0.0,0.187,0.188,0.125,0.5,0.5,1.0,0.0,0.8,0.2,19-20
1628379,0.465,0.535,0.353,0.109,0.495,0.1,0.152,0.115,0.244,0.474,0.526,0.808,0.192,0.636,0.364,19-20
1628436,0.422,0.578,0.474,0.019,0.433,0.051,0.093,0.209,0.456,0.863,0.137,1.0,0.0,0.915,0.085,19-20
1627763,0.691,0.309,0.562,0.197,0.252,0.068,0.186,0.114,0.365,0.187,0.813,0.453,0.547,0.248,0.752,19-20
1626259,0.241,0.759,0.229,0.057,0.686,0.0,0.085,0.057,0.171,0.5,0.5,1.0,0.0,0.833,0.167,19-20
1627736,0.483,0.517,0.39,0.098,0.522,0.179,0.088,0.198,0.293,0.667,0.333,0.888,0.112,0.771,0.229,19-20
1628370,0.582,0.418,0.546,0.028,0.309,0.144,0.145,0.151,0.518,0.526,0.474,0.862,0.138,0.618,0.382,19-20
1629005,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19-20
