PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
203932,3.5,0.8,1.6,0.53,0.4,0.5,2.2,0.641,1.1,0.2,0.3,21-22
1630565,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-22
1628988,6.4,1.2,2.7,0.461,0.4,0.5,2.9,0.461,2.8,0.8,0.5,21-22
1630174,1.3,0.3,0.6,0.552,0.1,0.1,0.8,0.6,0.5,0.0,0.2,21-22
1630598,4.1,0.8,1.7,0.46,0.5,0.8,2.2,0.552,1.6,0.3,0.3,21-22
1627846,2.1,0.2,1.0,0.214,0.1,0.1,0.5,0.241,0.6,0.1,0.2,21-22
1630278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-22
1629678,1.2,0.4,0.6,0.609,0.2,0.3,1.0,0.841,0.3,0.1,0.1,21-22
1629958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-22
201143,1.2,0.3,0.5,0.625,0.3,0.3,0.9,0.699,0.5,0.1,0.0,21-22
202692,6.2,0.9,2.6,0.346,1.1,1.4,3.0,0.483,2.3,0.6,0.3,21-22
1630758,1.2,0.4,0.6,0.667,0.0,0.0,0.8,0.667,0.2,0.2,0.4,21-22
1630197,3.9,0.5,1.2,0.387,0.2,0.3,1.2,0.308,2.0,0.4,0.4,21-22
1627936,4.0,0.6,1.4,0.414,0.4,0.4,1.6,0.39,2.0,0.4,0.2,21-22
203458,0.3,0.2,0.3,0.727,0.0,0.0,0.5,1.385,0.0,0.0,0.1,21-22
1628035,0.9,0.2,0.5,0.333,0.1,0.1,0.4,0.438,0.1,0.0,0.2,21-22
1628993,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,21-22
1630578,3.4,0.7,1.6,0.416,0.6,0.8,2.0,0.584,0.9,0.2,0.3,21-22
1629599,3.1,0.8,1.5,0.533,0.5,0.6,2.3,0.737,1.0,0.2,0.2,21-22
203083,1.0,0.2,0.5,0.41,0.1,0.2,0.6,0.614,0.2,0.0,0.1,21-22
2738,0.8,0.1,0.2,0.667,0.1,0.1,0.3,0.435,0.5,0.1,0.0,21-22
203952,6.9,1.4,3.0,0.488,0.8,1.3,3.8,0.551,2.7,0.4,0.4,21-22
1629014,7.6,1.8,3.6,0.505,0.7,0.8,4.4,0.581,2.7,0.7,0.6,21-22
203076,2.7,0.9,1.4,0.614,0.4,0.5,2.3,0.841,0.6,0.2,0.4,21-22
1630162,10.8,2.5,5.0,0.5,1.4,1.8,6.7,0.617,3.7,0.7,0.9,21-22
1630264,1.2,0.3,0.7,0.467,0.2,0.3,0.9,0.765,0.3,0.1,0.0,21-22
1630237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-22
1629717,1.3,0.2,0.4,0.542,0.1,0.1,0.6,0.486,0.7,0.2,0.1,21-22
1629083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-22
1630559,2.8,0.6,1.0,0.594,0.5,0.7,1.9,0.679,1.2,0.3,0.1,21-22
203085,3.2,0.7,1.3,0.524,0.3,0.4,1.7,0.524,1.3,0.3,0.3,21-22
202340,1.0,0.1,0.5,0.258,0.0,0.0,0.3,0.302,0.4,0.1,0.0,21-22
