PLAYER_ID,PASSES_MADE,PASSES_RECEIVED,SECONDARY_AST,POTENTIAL_AST,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON
2547,33.6,32.1,0.4,2.7,1.7,0.033,0.049,13-14
203142,5.8,6.4,0.0,0.8,0.5,0.076,0.088,13-14
201604,14.6,16.4,0.2,2.0,1.3,0.073,0.087,13-14
203187,15.8,16.0,0.1,1.6,1.0,0.049,0.06,13-14
2549,27.4,23.0,0.1,3.3,1.9,0.054,0.068,13-14
101108,73.0,83.0,1.4,20.2,13.0,0.147,0.178,13-14
202698,11.4,9.0,0.0,0.7,0.3,0.021,0.028,13-14
203147,1.5,1.0,0.0,0.5,0.5,0.0,0.333,13-14
202874,10.4,10.5,0.1,1.1,0.5,0.06,0.048,13-14
101236,14.8,8.2,0.1,1.4,0.9,0.04,0.059,13-14
203469,32.0,17.8,0.1,2.4,1.4,0.036,0.045,13-14
202332,9.3,4.5,0.1,0.5,0.4,0.033,0.044,13-14
201147,25.9,30.0,0.4,3.1,2.3,0.064,0.088,13-14
202709,22.4,24.9,0.3,3.2,2.1,0.075,0.093,13-14
201584,24.1,27.9,0.2,3.2,1.8,0.061,0.075,13-14
201571,53.9,63.9,1.0,10.5,6.0,0.083,0.112,13-14
203474,5.3,4.3,0.0,0.7,0.3,0.0,0.063,13-14
201591,7.5,2.0,0.0,0.0,0.0,0.0,0.0,13-14
203081,61.6,72.9,0.9,11.6,7.1,0.09,0.116,13-14
202345,12.6,10.8,0.2,1.8,0.8,0.048,0.063,13-14
202350,15.0,9.7,0.0,1.3,0.7,0.046,0.049,13-14
101122,16.8,20.6,0.1,2.8,1.3,0.06,0.078,13-14
201980,27.8,27.4,0.3,2.9,1.9,0.055,0.07,13-14
201967,27.4,18.4,0.1,2.3,1.2,0.037,0.044,13-14
203130,8.3,9.7,0.3,1.7,0.7,0.04,0.08,13-14
203121,11.2,11.8,0.0,1.8,1.1,0.085,0.099,13-14
202721,19.1,22.2,0.1,2.9,1.8,0.085,0.095,13-14
201589,17.1,14.4,0.1,1.9,1.2,0.052,0.068,13-14
201954,41.7,48.5,0.6,7.7,4.6,0.089,0.111,13-14
101135,33.5,30.5,0.5,4.1,2.7,0.063,0.082,13-14
2561,46.7,40.3,0.3,6.0,3.5,0.06,0.074,13-14
201599,39.5,17.9,0.3,1.7,1.3,0.023,0.034,13-14
202732,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13-14
201971,13.5,10.7,0.1,1.7,1.1,0.067,0.078,13-14
201942,35.5,51.8,0.7,8.4,5.0,0.111,0.14,13-14
202326,39.3,39.4,0.2,6.0,3.3,0.075,0.085,13-14
201960,34.4,29.5,0.3,3.7,2.3,0.053,0.068,13-14
203471,23.9,27.0,0.3,4.1,2.3,0.079,0.097,13-14
965,20.1,22.2,0.2,3.1,1.8,0.072,0.088,13-14
101114,60.7,66.3,0.8,12.8,7.8,0.101,0.128,13-14
202324,40.5,26.8,0.2,3.1,1.5,0.031,0.037,13-14
201565,60.8,75.5,0.6,11.0,5.5,0.071,0.09,13-14
202682,20.3,16.3,0.1,1.6,0.9,0.036,0.045,13-14
2734,38.9,42.4,0.4,8.4,5.4,0.114,0.137,13-14
203473,14.6,7.0,0.0,0.6,0.3,0.011,0.022,13-14
202354,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13-14
203197,26.8,29.8,0.2,4.1,2.1,0.063,0.078,13-14
203079,28.2,42.6,0.4,5.9,3.7,0.106,0.131,13-14
202091,6.5,6.5,0.0,0.8,0.3,0.04,0.045,13-14
1717,41.5,43.2,0.4,5.6,3.4,0.065,0.082,13-14
202388,13.0,15.1,0.1,2.4,1.3,0.08,0.098,13-14
202700,18.8,14.5,0.1,1.7,0.8,0.029,0.042,13-14
2748,14.4,12.5,0.1,2.0,1.0,0.065,0.072,13-14
203117,10.6,10.8,0.1,1.7,1.0,0.077,0.093,13-14
203110,28.3,16.6,0.2,3.7,2.2,0.064,0.079,13-14
2400,23.4,17.6,0.1,2.6,1.0,0.03,0.043,13-14
202779,15.6,17.3,0.3,1.9,0.9,0.046,0.06,13-14
2730,40.3,31.8,0.2,4.0,2.3,0.046,0.057,13-14
2548,38.4,48.3,0.7,9.1,5.9,0.121,0.152,13-14
202734,16.4,19.5,0.3,3.3,1.8,0.086,0.112,13-14
201947,13.4,11.8,0.1,0.8,0.5,0.025,0.04,13-14
2248,13.0,13.5,0.0,2.5,1.5,0.09,0.113,13-14
202334,15.8,10.9,0.0,1.4,0.6,0.027,0.037,13-14
202327,20.9,14.4,0.2,1.6,1.0,0.035,0.048,13-14
203548,5.0,3.0,0.0,1.0,0.5,0.1,0.1,13-14
202343,14.1,17.6,0.1,2.5,1.3,0.076,0.09,13-14
1882,25.8,18.1,0.1,2.2,1.3,0.04,0.05,13-14
202683,25.9,24.1,0.1,2.6,1.2,0.036,0.046,13-14
202339,50.1,60.9,0.3,12.2,6.3,0.109,0.127,13-14
201569,23.4,35.2,0.3,6.5,3.8,0.139,0.162,13-14
201953,22.3,24.5,0.3,3.8,2.4,0.075,0.106,13-14
203513,4.4,2.4,0.0,0.2,0.1,0.019,0.029,13-14
101141,38.2,32.3,0.1,3.1,1.5,0.034,0.04,13-14
203095,18.5,21.1,0.3,3.5,2.0,0.08,0.11,13-14
202323,33.8,38.2,0.5,7.1,4.1,0.096,0.122,13-14
101128,17.2,18.0,0.1,2.0,1.5,0.067,0.089,13-14
203539,18.6,20.3,0.3,3.9,2.4,0.109,0.13,13-14
202066,15.3,16.0,0.3,2.2,1.4,0.064,0.09,13-14
202390,22.7,29.8,0.3,3.7,1.9,0.068,0.085,13-14
201588,56.3,59.2,0.6,7.4,4.3,0.062,0.076,13-14
101123,21.2,28.9,0.2,3.1,1.9,0.07,0.089,13-14
201945,37.1,44.1,0.4,5.3,3.2,0.071,0.087,13-14
2222,29.7,22.9,0.2,4.4,2.7,0.083,0.092,13-14
203507,33.1,23.3,0.2,3.9,2.4,0.06,0.073,13-14
203540,6.6,6.4,0.1,0.7,0.5,0.049,0.072,13-14
201175,25.8,23.8,0.2,2.4,1.4,0.044,0.056,13-14
203318,12.5,13.9,0.2,1.5,0.8,0.051,0.065,13-14
201609,55.2,70.4,0.8,13.0,7.3,0.107,0.132,13-14
202330,50.6,58.2,0.7,11.8,6.6,0.103,0.13,13-14
203476,13.1,9.5,0.1,1.4,0.8,0.05,0.061,13-14
202328,33.6,29.9,0.2,4.9,2.7,0.062,0.08,13-14
201141,6.0,3.9,0.0,0.2,0.1,0.007,0.015,13-14
202962,7.5,3.7,0.0,0.3,0.0,0.0,0.0,13-14
201880,24.7,10.4,0.1,1.8,0.9,0.026,0.036,13-14
202349,43.8,50.3,0.6,8.4,5.1,0.094,0.116,13-14
202970,27.3,16.7,0.0,2.2,1.2,0.041,0.045,13-14
202380,4.1,1.8,0.0,0.3,0.1,0.052,0.034,13-14
203084,19.4,19.3,0.2,2.8,1.8,0.077,0.093,13-14
201934,5.1,3.3,0.0,0.3,0.1,0.008,0.017,13-14
2045,16.3,11.1,0.1,2.0,1.1,0.053,0.069,13-14
203156,20.0,16.7,0.1,2.6,1.4,0.056,0.069,13-14
200756,5.7,3.1,0.0,0.7,0.4,0.058,0.07,13-14
203138,16.9,15.8,0.1,2.3,1.1,0.056,0.067,13-14
203546,7.4,9.8,0.1,1.1,0.9,0.088,0.117,13-14
101133,12.4,8.3,0.1,1.0,0.5,0.025,0.037,13-14
202697,24.2,21.4,0.3,3.9,2.1,0.072,0.089,13-14
203477,18.1,21.3,0.3,2.5,1.7,0.055,0.093,13-14
202738,60.2,75.7,0.4,13.2,7.5,0.104,0.125,13-14
202397,26.0,26.9,0.2,5.2,3.0,0.098,0.116,13-14
200826,35.1,41.0,0.3,8.8,4.8,0.109,0.136,13-14
201581,30.6,22.8,0.2,3.4,1.8,0.045,0.058,13-14
200755,24.6,33.1,0.5,4.5,3.0,0.091,0.123,13-14
2747,37.0,38.9,0.5,6.7,3.8,0.08,0.104,13-14
201580,13.6,11.2,0.0,1.0,0.6,0.029,0.044,13-14
203109,18.0,14.1,0.1,1.7,0.9,0.043,0.051,13-14
203479,5.7,6.3,0.1,0.8,0.4,0.05,0.076,13-14
2224,34.0,36.0,0.3,5.6,3.3,0.085,0.096,13-14
2037,30.7,44.4,0.8,6.2,4.4,0.105,0.143,13-14
2749,53.9,63.7,0.6,14.8,8.4,0.13,0.156,13-14
202341,20.2,25.1,0.3,4.3,2.3,0.092,0.115,13-14
201935,45.8,60.4,0.6,12.5,7.4,0.133,0.161,13-14
201949,19.3,18.9,0.2,3.8,2.6,0.111,0.137,13-14
2592,10.8,10.4,0.1,1.0,0.6,0.042,0.051,13-14
203263,9.4,10.7,0.0,1.4,0.9,0.062,0.097,13-14
203480,6.5,6.0,0.0,0.3,0.0,0.0,0.0,13-14
202686,17.0,9.5,0.1,1.1,0.5,0.023,0.028,13-14
2457,16.1,19.9,0.2,3.8,2.2,0.111,0.135,13-14
203099,5.6,7.1,0.2,0.7,0.9,0.11,0.164,13-14
201162,20.6,20.5,0.2,2.7,1.9,0.068,0.091,13-14
203096,31.7,29.7,0.2,3.8,2.0,0.05,0.063,13-14
101127,43.5,50.3,0.5,9.1,5.0,0.093,0.115,13-14
202363,15.3,11.0,0.0,1.0,0.5,0.036,0.036,13-14
2215,6.7,4.8,0.0,0.4,0.2,0.027,0.027,13-14
101131,12.7,7.6,0.1,0.8,0.5,0.021,0.039,13-14
201160,36.4,22.7,0.0,2.4,1.1,0.026,0.03,13-14
1891,17.0,17.5,0.2,3.0,1.9,0.085,0.109,13-14
201574,26.9,16.6,0.1,1.9,1.0,0.024,0.037,13-14
202399,19.1,14.3,0.1,1.6,0.9,0.037,0.048,13-14
201965,17.0,10.2,0.1,1.4,0.9,0.048,0.054,13-14
201145,31.0,36.2,0.2,3.9,2.0,0.054,0.065,13-14
201952,56.4,70.9,0.8,13.9,8.0,0.12,0.143,13-14
203481,13.3,6.5,0.0,0.8,0.5,0.034,0.04,13-14
203106,18.6,24.1,0.2,2.2,1.2,0.045,0.064,13-14
202379,23.2,12.6,0.1,1.7,0.8,0.029,0.036,13-14
203087,15.5,19.6,0.1,2.9,1.8,0.095,0.115,13-14
202391,42.0,49.6,0.4,7.7,5.1,0.098,0.121,13-14
202719,6.4,5.9,0.0,0.5,0.2,0.03,0.034,13-14
979,15.0,10.8,0.1,1.2,0.8,0.039,0.051,13-14
201573,32.0,38.7,0.5,6.1,3.4,0.084,0.107,13-14
202690,15.4,19.6,0.2,2.8,1.6,0.085,0.106,13-14
202710,35.0,40.6,0.5,5.6,3.5,0.075,0.101,13-14
201149,66.5,43.9,0.3,10.8,6.2,0.081,0.093,13-14
201975,27.9,35.4,0.3,4.1,2.4,0.064,0.086,13-14
2207,29.6,37.0,0.5,5.7,3.4,0.091,0.116,13-14
201202,4.3,2.6,0.0,0.4,0.1,0.014,0.014,13-14
200777,12.2,7.6,0.1,1.5,0.9,0.057,0.077,13-14
203089,30.8,27.2,0.2,3.3,2.0,0.053,0.064,13-14
203098,11.8,12.0,0.1,1.4,0.8,0.071,0.071,13-14
101249,23.9,27.2,0.2,3.0,1.4,0.042,0.06,13-14
2422,20.3,20.7,0.2,4.2,2.1,0.092,0.103,13-14
202322,71.5,83.2,0.9,17.9,10.7,0.124,0.15,13-14
202720,16.6,12.5,0.1,1.3,0.6,0.025,0.033,13-14
201973,13.0,9.1,0.0,1.0,0.6,0.047,0.048,13-14
202685,32.5,19.7,0.1,1.6,1.0,0.022,0.03,13-14
202348,34.4,42.3,0.4,7.2,4.2,0.101,0.124,13-14
200770,44.4,51.8,0.8,10.5,6.2,0.109,0.141,13-14
202706,15.0,15.3,0.1,2.0,1.1,0.058,0.071,13-14
201941,24.6,16.1,0.1,1.5,0.9,0.03,0.038,13-14
203268,24.2,25.6,0.3,4.3,2.5,0.083,0.102,13-14
101181,62.4,61.4,0.8,9.5,5.8,0.075,0.093,13-14
2735,5.8,3.0,0.3,0.3,0.8,0.087,0.13,13-14
202725,9.4,6.2,0.0,0.9,0.5,0.05,0.056,13-14
201177,66.9,42.5,0.4,8.0,5.1,0.064,0.075,13-14
2694,14.0,14.0,0.0,1.0,0.0,0.0,0.0,13-14
2746,34.6,36.0,0.3,6.7,3.9,0.095,0.114,13-14
201950,61.4,70.7,0.4,15.3,9.4,0.128,0.152,13-14
202933,9.9,9.2,0.0,1.7,0.6,0.058,0.063,13-14
203120,7.6,7.6,0.0,0.3,0.3,0.0,0.033,13-14
202695,28.1,26.1,0.4,3.9,2.6,0.072,0.094,13-14
2586,9.0,8.0,0.0,0.7,0.3,0.056,0.037,13-14
203482,26.9,20.2,0.1,2.8,1.9,0.058,0.069,13-14
202689,75.2,89.0,0.8,12.6,7.8,0.082,0.103,13-14
203088,63.0,68.4,0.8,15.7,10.2,0.14,0.161,13-14
2570,23.6,12.5,0.1,1.8,1.2,0.046,0.053,13-14
202702,26.9,19.7,0.2,2.5,1.5,0.045,0.056,13-14
203145,14.9,17.5,0.2,2.5,1.9,0.091,0.128,13-14
203484,15.6,15.1,0.1,1.3,0.9,0.044,0.058,13-14
2030,20.6,16.4,0.2,3.1,1.7,0.076,0.083,13-14
201142,38.1,51.6,0.3,10.5,6.3,0.144,0.166,13-14
708,34.0,23.1,0.1,3.0,1.7,0.044,0.051,13-14
201567,60.5,49.7,0.4,9.1,5.4,0.073,0.09,13-14
2755,27.1,37.6,0.5,4.1,2.4,0.066,0.089,13-14
