PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
201166,0.4,0.2,0.2,4.32,4.46,4.17,17-18
203932,2.4,1.4,1.1,4.46,5.05,3.88,17-18
1626151,1.8,1.0,0.8,4.29,4.52,4.04,17-18
1628935,2.4,1.2,1.2,3.94,4.14,3.77,17-18
1627846,0.8,0.4,0.4,4.5,4.61,4.39,17-18
203940,0.6,0.3,0.3,4.24,4.53,3.72,17-18
201143,2.1,1.1,1.0,4.03,4.3,3.76,17-18
2744,0.9,0.5,0.4,4.02,4.12,3.89,17-18
202329,2.1,1.1,1.0,4.22,4.46,3.98,17-18
1626210,1.0,0.5,0.4,4.1,4.3,3.9,17-18
202692,1.2,0.6,0.5,4.27,4.43,4.11,17-18
1628409,0.8,0.5,0.4,4.5,5.15,3.88,17-18
203518,1.1,0.6,0.5,4.35,4.48,4.24,17-18
1627936,1.1,0.6,0.5,4.51,4.95,4.11,17-18
203458,1.4,0.8,0.7,4.2,4.52,3.88,17-18
1627816,0.3,0.2,0.1,4.45,4.61,4.28,17-18
1628035,0.3,0.1,0.1,4.73,4.87,4.6,17-18
203459,2.1,1.1,1.0,4.3,4.57,4.02,17-18
101161,1.1,0.6,0.5,4.19,4.42,3.98,17-18
203083,2.3,1.1,1.1,4.06,4.12,4.01,17-18
2738,1.8,0.9,0.9,4.27,4.64,3.92,17-18
201281,2.4,1.3,1.1,4.4,5.0,3.87,17-18
203460,2.0,1.0,1.0,4.56,4.61,4.51,17-18
101106,0.6,0.3,0.3,3.95,4.13,3.76,17-18
1626150,1.7,0.9,0.8,4.24,4.45,4.01,17-18
1628510,1.0,0.6,0.5,4.57,4.88,4.25,17-18
203952,2.4,1.3,1.1,4.01,4.09,3.92,17-18
1627790,0.5,0.3,0.2,4.31,4.43,4.18,17-18
1626148,0.3,0.1,0.1,4.8,4.57,2.47,17-18
203076,2.4,1.2,1.2,3.96,4.31,3.64,17-18
201229,1.7,1.0,0.7,4.55,5.18,3.92,17-18
1628469,1.2,0.6,0.6,4.49,4.95,4.09,17-18
1628499,0.5,0.3,0.2,4.41,4.5,4.22,17-18
203382,1.3,0.6,0.6,4.11,4.22,4.0,17-18
201167,0.9,0.5,0.4,4.2,4.37,4.03,17-18
203085,2.4,1.3,1.1,4.28,4.6,3.95,17-18
202340,2.3,1.2,1.1,4.5,4.69,4.31,17-18
1628389,1.4,0.7,0.6,4.12,4.17,4.06,17-18
203463,1.5,0.8,0.7,4.64,4.97,4.32,17-18
1628500,0.4,0.2,0.2,5.18,4.58,5.99,17-18
1627732,2.5,1.4,1.2,4.51,5.12,3.94,17-18
202687,1.3,0.7,0.6,4.2,4.41,3.99,17-18
201933,2.2,1.2,1.0,3.83,4.08,3.57,17-18
1626246,0.6,0.3,0.3,4.17,4.43,3.92,17-18
201628,0.4,0.2,0.2,4.03,4.4,3.72,17-18
1626171,1.6,0.9,0.8,4.39,4.82,4.0,17-18
203992,2.0,1.1,0.9,4.42,4.79,4.05,17-18
202711,2.2,1.1,1.0,4.26,4.5,4.03,17-18
203078,2.5,1.3,1.2,4.17,4.43,3.91,17-18
201148,0.9,0.5,0.4,4.09,4.34,3.84,17-18
1627742,2.5,1.3,1.1,4.41,4.91,3.95,17-18
201943,1.1,0.6,0.5,4.46,4.74,4.18,17-18
203464,0.7,0.4,0.3,4.49,4.9,4.08,17-18
1627362,1.0,0.6,0.5,4.81,5.03,4.53,17-18
1627744,0.4,0.2,0.2,4.12,4.65,3.75,17-18
201572,1.6,0.8,0.8,4.13,4.35,3.92,17-18
203998,0.7,0.4,0.3,4.58,4.85,4.31,17-18
1627854,1.4,0.8,0.6,4.43,4.74,4.11,17-18
1627741,2.0,1.0,0.9,4.66,4.99,4.33,17-18
203710,1.4,0.7,0.7,4.49,4.8,4.19,17-18
203468,2.7,1.5,1.2,4.5,4.95,4.03,17-18
101139,1.3,0.7,0.6,4.17,4.54,3.79,17-18
1628403,0.5,0.3,0.2,4.3,4.42,4.16,17-18
1626166,1.7,0.9,0.8,4.36,4.88,3.87,17-18
1627747,1.9,1.0,0.9,4.34,4.61,4.07,17-18
2546,2.0,1.1,1.0,3.77,4.11,3.45,17-18
1626224,0.8,0.4,0.4,4.49,4.64,4.33,17-18
202718,1.3,0.7,0.6,4.18,4.53,3.84,17-18
101112,0.9,0.5,0.4,4.0,4.36,3.67,17-18
1628429,0.2,0.1,0.1,4.41,4.58,4.23,17-18
1627767,0.8,0.4,0.4,4.53,5.01,4.08,17-18
1627778,1.4,0.7,0.7,3.64,3.9,3.41,17-18
1628449,0.1,0.1,0.0,4.54,6.51,0.0,17-18
1626191,0.4,0.2,0.2,4.64,5.12,4.13,17-18
101108,2.0,1.1,0.9,3.86,4.21,3.51,17-18
203991,1.9,1.0,0.9,4.23,4.53,3.94,17-18
203469,1.4,0.7,0.6,4.36,4.7,4.04,17-18
202332,0.2,0.1,0.1,4.17,4.6,3.72,17-18
201147,1.2,0.6,0.6,4.4,4.52,4.29,17-18
202709,2.1,1.1,1.0,4.64,4.86,4.43,17-18
201584,2.2,1.2,1.0,4.33,4.48,4.18,17-18
1626245,1.3,0.7,0.6,4.49,4.77,4.24,17-18
1626156,1.8,1.0,0.8,4.24,4.52,3.95,17-18
201571,1.7,0.9,0.7,4.35,4.74,3.94,17-18
1628391,0.2,0.1,0.1,4.4,4.49,4.13,17-18
1626177,0.3,0.2,0.2,4.09,4.28,3.91,17-18
1627745,0.4,0.2,0.2,4.35,4.4,4.15,17-18
203081,2.5,1.4,1.1,4.16,4.52,3.77,17-18
2863,0.6,0.3,0.3,4.15,4.2,4.01,17-18
1627814,2.1,1.2,1.0,4.72,4.99,4.43,17-18
1628422,0.8,0.4,0.4,4.59,4.99,4.24,17-18
1627772,0.3,0.2,0.1,4.31,4.53,4.08,17-18
1628464,1.1,0.6,0.5,4.29,4.45,4.12,17-18
201568,2.2,1.2,1.0,4.21,4.58,3.84,17-18
201980,2.0,1.1,0.9,4.62,4.93,4.28,17-18
201967,1.7,0.9,0.8,4.64,5.04,4.24,17-18
203957,1.3,0.7,0.6,4.7,5.24,4.21,17-18
1627863,1.3,0.7,0.6,4.56,5.0,4.11,17-18
203967,2.2,1.2,1.0,4.43,4.88,4.0,17-18
203121,1.6,0.8,0.8,4.05,4.41,3.71,17-18
201589,0.5,0.3,0.2,4.2,4.42,3.96,17-18
201954,2.1,1.1,1.0,4.29,4.53,4.07,17-18
1626199,0.5,0.3,0.2,4.3,4.8,3.92,17-18
