PLAYER_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PIE,SEASON
201985,89.1,88.2,0.9,0.271,1.86,19.7,0.008,0.075,0.04,10.6,0.478,0.469,0.09,13-14
201166,104.1,106.7,-2.6,0.238,1.99,23.9,0.027,0.061,0.044,12.0,0.484,0.518,0.079,13-14
201189,97.6,108.7,-11.1,0.092,0.71,17.7,0.113,0.199,0.154,25.0,0.443,0.466,0.044,13-14
203519,108.2,91.0,17.2,0.115,3.0,16.7,0.0,0.079,0.041,5.6,0.464,0.485,0.04,13-14
1733,106.8,102.1,4.7,0.089,0.82,9.9,0.032,0.138,0.085,12.0,0.478,0.506,0.061,13-14
201143,104.3,101.1,3.1,0.139,1.19,12.7,0.072,0.189,0.131,10.7,0.571,0.588,0.153,13-14
2744,103.6,103.1,0.5,0.122,1.25,8.7,0.063,0.247,0.156,7.0,0.51,0.532,0.17,13-14
202329,103.4,108.8,-5.4,0.083,1.3,15.0,0.064,0.188,0.125,11.6,0.487,0.516,0.093,13-14
101187,103.4,104.7,-1.2,0.074,1.31,11.9,0.024,0.078,0.052,9.1,0.487,0.525,0.059,13-14
202692,101.5,108.1,-6.6,0.168,1.42,15.6,0.027,0.095,0.06,11.0,0.487,0.547,0.101,13-14
203458,98.2,106.4,-8.2,0.017,0.15,3.3,0.106,0.171,0.138,21.5,0.423,0.469,0.027,13-14
203144,97.6,100.5,-2.9,0.162,1.42,17.3,0.028,0.09,0.058,12.2,0.384,0.452,0.072,13-14
201582,102.9,107.7,-4.8,0.067,0.63,10.5,0.106,0.201,0.154,16.5,0.546,0.589,0.084,13-14
203459,104.3,104.9,-0.5,0.088,2.0,14.0,0.01,0.077,0.045,7.0,0.455,0.475,0.042,13-14
202087,98.4,108.1,-9.7,0.071,1.07,13.2,0.033,0.11,0.071,12.4,0.456,0.491,0.053,13-14
2405,103.6,109.8,-6.2,0.044,0.37,4.4,0.08,0.155,0.117,11.8,0.557,0.596,0.12,13-14
101161,107.8,103.4,4.3,0.085,0.93,12.6,0.08,0.153,0.117,13.5,0.578,0.592,0.1,13-14
2760,104.9,103.2,1.7,0.122,1.94,19.1,0.1,0.253,0.174,9.8,0.495,0.527,0.131,13-14
101154,106.2,105.6,0.6,0.126,1.02,11.3,0.079,0.176,0.127,11.1,0.487,0.532,0.124,13-14
203083,105.2,109.4,-4.2,0.021,0.32,3.3,0.157,0.253,0.202,10.3,0.623,0.599,0.135,13-14
2738,110.9,97.4,13.5,0.17,2.63,29.9,0.027,0.112,0.072,11.4,0.548,0.57,0.099,13-14
1889,103.2,101.0,2.2,0.307,3.23,37.7,0.029,0.1,0.066,11.7,0.483,0.534,0.118,13-14
203460,103.9,100.7,3.2,0.051,0.79,14.0,0.096,0.135,0.117,17.8,0.5,0.518,0.044,13-14
200745,101.6,107.7,-6.1,0.063,0.78,6.9,0.053,0.137,0.092,8.9,0.472,0.51,0.089,13-14
1905,102.4,105.4,-2.9,0.131,1.33,21.1,0.068,0.116,0.092,15.8,0.516,0.532,0.079,13-14
101106,108.3,99.3,9.0,0.087,1.15,18.3,0.107,0.264,0.189,15.8,0.627,0.61,0.123,13-14
101115,95.6,108.3,-12.7,0.099,0.85,9.4,0.095,0.174,0.133,11.0,0.418,0.456,0.102,13-14
203094,95.5,102.3,-6.8,0.037,0.49,4.8,0.045,0.169,0.108,9.8,0.462,0.489,0.07,13-14
2740,92.5,94.4,-1.9,0.0,0.0,0.0,0.0,0.319,0.0,33.3,1.0,0.412,0.047,13-14
1712,100.0,89.2,10.8,0.047,1.0,6.0,0.034,0.174,0.104,6.0,0.359,0.408,0.064,13-14
203461,98.7,104.5,-5.7,0.043,0.36,5.3,0.068,0.16,0.112,14.6,0.384,0.425,0.037,13-14
203076,106.6,108.7,-2.1,0.078,0.96,7.4,0.091,0.208,0.15,7.7,0.52,0.582,0.164,13-14
201627,105.5,104.3,1.2,0.069,1.16,9.0,0.02,0.081,0.05,7.7,0.542,0.57,0.087,13-14
201576,95.1,104.4,-9.3,0.104,0.82,11.6,0.036,0.185,0.11,14.1,0.438,0.499,0.091,13-14
201229,104.2,101.5,2.6,0.049,1.83,10.9,0.025,0.104,0.064,5.9,0.586,0.605,0.072,13-14
203462,97.2,105.1,-7.9,0.061,0.45,7.9,0.045,0.108,0.077,17.3,0.47,0.507,0.068,13-14
202620,101.6,118.6,-17.1,0.13,3.0,30.0,0.0,0.261,0.0,10.0,0.2,0.255,0.037,13-14
203102,96.6,112.4,-15.9,0.015,0.29,4.1,0.053,0.132,0.09,14.3,0.421,0.448,0.037,13-14
203382,106.0,102.7,3.3,0.103,0.94,14.0,0.119,0.186,0.152,14.9,0.436,0.467,0.061,13-14
201167,100.7,108.0,-7.4,0.169,1.7,16.1,0.013,0.092,0.052,9.5,0.522,0.574,0.106,13-14
201948,106.2,106.3,0.0,0.081,1.6,9.3,0.034,0.156,0.093,5.8,0.441,0.456,0.062,13-14
203085,106.7,106.7,0.0,0.193,2.08,20.3,0.02,0.08,0.05,9.8,0.443,0.482,0.067,13-14
202340,102.1,104.2,-2.1,0.079,0.89,8.1,0.025,0.097,0.061,9.1,0.485,0.51,0.082,13-14
2732,99.8,95.6,4.2,0.122,1.0,13.3,0.01,0.082,0.044,13.3,0.38,0.422,0.05,13-14
203463,103.6,108.1,-4.5,0.058,0.85,8.9,0.024,0.086,0.054,10.5,0.446,0.485,0.042,13-14
2757,102.5,111.4,-8.9,0.278,2.47,32.6,0.015,0.085,0.048,13.2,0.492,0.523,0.086,13-14
203108,98.4,99.7,-1.3,0.029,0.3,7.7,0.105,0.178,0.142,25.6,0.478,0.503,0.042,13-14
202687,98.9,100.9,-1.9,0.012,0.2,3.4,0.094,0.235,0.165,17.2,0.611,0.606,0.099,13-14
