PLAYER_ID,SEASON
1628368,21-22
1629631,21-22
1629001,21-22
201599,21-22
1627761,21-22
1630610,21-22
201942,21-22
202326,21-22
1629731,21-22
1629028,21-22
1629686,21-22
1627749,21-22
1626153,21-22
1630166,21-22
203471,21-22
1628372,21-22
1627756,21-22
202324,21-22
1627884,21-22
201565,21-22
1628476,21-22
1628401,21-22
1630217,21-22
1626164,21-22
1629962,21-22
1630170,21-22
1629653,21-22
1629719,21-22
1628984,21-22
203473,21-22
1629712,21-22
1628415,21-22
1627734,21-22
1628378,21-22
1628978,21-22
1627827,21-22
203926,21-22
203110,21-22
1629234,21-22
1630613,21-22
1629130,21-22
2730,21-22
203939,21-22
1629685,21-22
202334,21-22
203901,21-22
1630190,21-22
1629150,21-22
1626144,21-22
202683,21-22
202339,21-22
201569,21-22
1629672,21-22
1630647,21-22
203095,21-22
1630596,21-22
1630267,21-22
1630624,21-22
1628402,21-22
1626163,21-22
1628373,21-22
1630532,21-22
1627832,21-22
1630273,21-22
1627788,21-22
1629216,21-22
1628221,21-22
1630466,21-22
1630994,21-22
202066,21-22
1629726,21-22
1629109,21-22
203914,21-22
1627780,21-22
1629018,21-22
201588,21-22
1628994,21-22
1627777,21-22
1630686,21-22
203507,21-22
1629048,21-22
201609,21-22
202330,21-22
203476,21-22
1629684,21-22
1628960,21-22
1630535,21-22
202328,21-22
1628977,21-22
203084,21-22
202355,21-22
1629755,21-22
1629312,21-22
1630529,21-22
1629649,21-22
1630193,21-22
1629067,21-22
1630171,21-22
1628392,21-22
1630543,21-22
1630198,21-22
1630587,21-22
1629676,21-22
1630191,21-22
202738,21-22
1630225,21-22
202397,21-22
1630688,21-22
1627826,21-22
1630550,21-22
1629630,21-22
203210,21-22
1630605,21-22
201580,21-22
203953,21-22
1630183,21-22
1630531,21-22
203109,21-22
1630256,21-22
1630186,21-22
1630693,21-22
1627774,21-22
1627751,21-22
1628973,21-22
1630224,21-22
1630552,21-22
1629667,21-22
1630188,21-22
1630591,21-22
1630547,21-22
203516,21-22
201935,21-22
201949,21-22
1630691,21-22
1630215,21-22
1629607,21-22
1628991,21-22
1629020,21-22
1628386,21-22
1629633,21-22
1629600,21-22
1629602,21-22
1629750,21-22
1630606,21-22
1629637,21-22
1630643,21-22
1630206,21-22
1627759,21-22
1629658,21-22
1628537,21-22
1629669,21-22
1629873,21-22
1628369,21-22
1630288,21-22
201145,21-22
1629203,21-22
203924,21-22
