PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
202711,1.7,1.0,2.1,3.8,10.8,6.5,8.9,27.8,15-16
2564,0.8,0.6,0.3,4.2,5.6,4.1,4.2,16.6,15-16
203078,2.5,1.3,2.8,6.3,10.5,7.5,8.3,26.7,15-16
201148,0.5,1.3,0.5,5.2,7.2,5.1,5.1,14.8,15-16
1626183,0.0,0.0,0.5,0.7,2.3,2.0,3.7,7.0,15-16
101138,1.2,1.3,1.0,4.5,6.6,5.8,6.2,20.6,15-16
201943,0.9,0.4,1.1,1.6,5.6,3.9,4.6,15.8,15-16
202688,3.6,1.1,3.3,6.3,14.8,9.5,12.8,32.7,15-16
201575,0.6,0.3,1.0,0.9,5.6,4.9,4.8,14.5,15-16
203148,0.6,0.5,0.5,1.1,2.7,2.0,2.4,7.2,15-16
1627362,0.7,0.6,0.6,2.0,8.9,5.9,9.0,22.3,15-16
201572,2.1,3.4,0.5,12.2,12.4,7.9,10.0,31.5,15-16
203998,0.5,0.0,0.0,0.0,2.2,2.2,1.8,7.3,15-16
203955,0.0,0.0,0.0,0.3,2.4,2.1,1.3,5.8,15-16
1626214,0.4,0.6,0.9,1.4,5.3,3.6,4.6,19.4,15-16
201228,1.0,0.1,0.8,1.1,6.7,5.2,4.9,19.9,15-16
203912,0.5,0.2,0.5,0.7,2.1,2.5,2.3,6.7,15-16
203468,3.1,1.5,2.2,6.0,11.5,8.6,8.0,29.2,15-16
101139,2.2,1.0,1.9,2.5,8.0,6.5,6.0,20.4,15-16
203946,0.6,0.1,0.1,0.8,1.9,1.5,2.1,3.3,15-16
1626166,0.7,0.3,0.5,1.5,4.6,3.5,3.8,11.2,15-16
201171,1.0,1.9,0.3,4.4,5.8,4.9,5.1,15.9,15-16
2546,2.0,2.7,1.0,5.4,11.1,9.2,9.6,31.4,15-16
2406,0.0,0.5,0.4,0.4,4.2,2.9,3.2,9.5,15-16
202718,2.2,1.2,2.4,5.8,8.8,8.0,9.9,25.9,15-16
101112,1.0,0.8,0.1,1.1,5.5,3.8,4.2,13.7,15-16
101111,0.6,0.5,0.5,2.2,3.1,2.5,3.5,9.6,15-16
201978,0.8,0.9,1.0,2.1,5.0,4.0,3.9,13.3,15-16
2365,0.6,1.0,0.5,2.3,4.3,4.1,4.3,12.4,15-16
2547,2.5,1.9,0.6,5.6,10.5,9.0,6.7,26.8,15-16
203142,0.3,0.3,0.1,0.6,2.8,1.8,1.6,5.6,15-16
203187,0.7,0.4,0.5,1.0,4.0,3.0,2.6,9.6,15-16
2549,0.3,0.5,0.0,1.3,2.7,1.4,1.5,5.0,15-16
1626191,1.1,1.0,0.5,1.7,6.8,4.9,4.8,16.9,15-16
101108,3.6,1.4,2.2,4.9,8.9,8.1,7.6,27.1,15-16
1626174,1.2,0.6,0.4,1.9,3.0,3.8,3.5,8.7,15-16
101236,0.0,0.0,0.0,1.0,6.5,5.0,4.5,15.0,15-16
203921,0.1,0.2,0.6,0.7,2.5,2.2,2.2,7.4,15-16
1626146,0.3,0.5,0.0,1.0,1.3,1.5,1.0,3.0,15-16
203991,1.2,2.2,0.7,6.0,7.5,5.5,5.4,17.1,15-16
203469,1.5,1.6,1.0,5.8,7.2,5.6,6.0,19.4,15-16
202332,0.8,1.0,0.1,4.4,4.4,4.4,3.5,11.6,15-16
201147,1.5,0.6,2.4,3.4,8.4,6.6,5.9,18.5,15-16
203928,0.0,0.8,0.3,2.0,2.6,1.5,3.1,6.5,15-16
202709,1.5,0.4,1.0,4.1,6.7,6.2,5.5,20.4,15-16
1626262,0.0,0.0,0.0,0.0,0.7,0.0,0.7,2.0,15-16
201584,1.8,0.5,1.6,2.8,8.6,7.2,9.1,25.2,15-16
1626245,0.8,0.6,0.3,1.9,3.5,2.4,2.8,8.3,15-16
1626156,1.6,1.2,2.0,4.4,10.3,8.4,10.9,28.6,15-16
201571,1.1,0.6,1.1,2.0,7.2,5.4,5.5,18.2,15-16
2563,2.0,4.0,0.0,4.0,14.0,15.0,7.0,24.0,15-16
203081,2.8,2.1,2.0,7.1,12.2,9.2,8.6,32.5,15-16
203996,0.6,0.3,0.5,0.9,3.4,1.9,1.1,7.7,15-16
204014,0.4,0.4,0.2,0.5,3.7,2.0,2.5,7.6,15-16
201568,2.6,2.4,2.2,4.8,11.8,8.3,9.4,31.2,15-16
201980,1.4,0.9,1.5,1.7,6.7,5.6,6.1,20.7,15-16
201967,1.1,0.5,1.2,2.4,7.8,4.9,5.5,22.5,15-16
201589,1.0,1.2,0.6,2.2,7.7,5.9,6.2,17.8,15-16
201954,3.2,0.8,4.0,5.0,10.2,8.5,8.5,27.1,15-16
1626199,0.8,0.4,0.2,1.0,2.9,2.6,1.9,8.2,15-16
101135,1.2,1.6,0.7,5.9,6.1,4.5,4.7,13.9,15-16
2561,0.9,1.1,0.2,3.5,5.0,4.0,4.3,14.9,15-16
201599,1.7,2.6,1.1,9.2,9.4,9.0,8.3,28.1,15-16
201971,0.3,0.2,0.3,1.4,2.1,1.7,1.7,7.2,15-16
201942,3.1,1.4,1.8,9.1,11.1,8.8,8.6,30.5,15-16
202326,3.4,3.6,2.1,13.4,13.2,9.4,10.5,30.5,15-16
201960,2.7,1.7,2.0,4.0,9.6,6.1,8.2,24.0,15-16
1626153,0.3,0.1,0.7,2.1,2.6,2.3,1.6,6.8,15-16
203471,1.9,0.8,1.1,4.5,6.3,5.4,4.4,16.2,15-16
101114,2.2,0.8,1.8,4.3,10.3,8.8,9.9,27.4,15-16
202324,1.8,3.0,0.3,10.3,10.4,6.8,8.4,26.3,15-16
201565,1.9,1.0,1.8,7.7,10.4,9.9,9.1,30.8,15-16
202682,1.4,1.0,1.6,4.0,5.4,4.7,5.0,16.9,15-16
1626164,2.4,1.0,2.9,4.3,11.9,8.0,10.1,25.4,15-16
2734,1.5,0.6,1.6,2.9,6.5,5.7,6.9,16.7,15-16
203906,0.3,0.2,0.4,0.8,1.9,2.5,1.9,7.9,15-16
203473,0.8,1.0,0.3,3.1,4.7,3.3,2.9,11.7,15-16
203079,1.7,0.9,1.5,3.2,10.5,8.1,7.8,26.3,15-16
1717,2.5,1.8,1.1,2.9,9.2,8.7,10.1,25.0,15-16
202388,0.9,0.4,1.3,3.0,7.2,5.6,6.3,22.0,15-16
202700,0.9,1.0,0.4,3.5,6.4,4.7,5.6,14.9,15-16
203926,1.4,1.2,1.1,3.0,8.0,6.5,6.9,20.7,15-16
203110,1.7,1.7,2.5,7.2,11.5,9.4,10.3,31.2,15-16
2400,0.3,0.9,0.2,1.2,3.1,3.2,3.7,9.7,15-16
1626251,3.0,0.0,0.0,0.0,6.0,9.0,12.0,30.0,15-16
2730,1.9,3.0,1.0,10.3,13.6,9.4,9.1,28.5,15-16
203939,0.9,0.9,0.5,3.2,4.6,3.7,4.7,12.7,15-16
2548,3.0,2.1,2.4,9.7,10.6,8.4,7.8,28.1,15-16
202734,1.3,0.8,1.0,3.4,7.4,6.6,6.6,20.2,15-16
202334,0.6,2.5,0.1,5.0,6.7,5.5,5.0,16.3,15-16
204002,0.8,1.0,0.4,1.8,3.9,1.4,1.8,6.0,15-16
203901,1.7,1.3,1.6,6.6,9.8,6.9,8.4,27.1,15-16
202407,0.5,0.2,0.3,1.0,2.5,2.2,2.1,5.7,15-16
202343,0.0,0.0,0.0,0.0,2.0,1.4,1.8,6.0,15-16
1882,0.6,0.7,0.3,2.1,3.9,3.6,3.8,12.0,15-16
1626144,1.8,1.0,1.8,5.2,10.7,7.2,8.5,27.0,15-16
202683,1.8,3.7,1.3,8.4,8.2,6.0,5.6,20.3,15-16
202339,4.0,1.4,4.0,7.6,12.8,9.2,11.0,31.0,15-16
201569,2.3,1.1,2.3,3.9,10.5,8.2,8.7,28.2,15-16
203961,0.0,0.0,0.5,0.8,1.6,3.3,2.1,4.8,15-16
203475,0.2,0.0,0.2,0.4,1.6,0.7,1.1,4.2,15-16
101141,1.5,1.9,1.0,3.6,8.8,5.9,6.6,25.1,15-16
203095,3.2,1.4,2.4,5.8,11.2,7.7,9.4,29.7,15-16
202323,1.8,0.9,1.4,5.1,9.3,7.4,6.2,25.2,15-16
203105,0.6,1.2,0.7,5.4,6.1,3.7,5.1,15.8,15-16
1626163,0.8,1.3,0.4,3.3,6.3,5.0,5.7,17.2,15-16
202066,1.5,0.8,2.4,2.2,7.4,5.7,5.8,20.0,15-16
203914,2.4,1.0,2.8,5.2,11.2,7.8,8.6,29.6,15-16
202390,1.6,0.6,1.0,2.5,6.7,5.4,5.5,18.3,15-16
201588,2.8,1.3,2.1,3.7,11.0,8.7,7.7,28.4,15-16
101123,1.2,0.6,1.3,2.2,7.0,6.1,4.2,19.1,15-16
201945,1.2,0.9,0.9,2.3,6.6,5.3,4.5,15.7,15-16
203507,3.9,2.1,4.0,10.5,12.5,10.5,9.3,32.1,15-16
203922,1.1,0.4,0.8,1.7,3.8,2.6,3.6,10.1,15-16
201609,2.6,0.9,2.9,7.2,10.2,9.4,7.6,29.4,15-16
202330,4.0,1.8,2.7,6.7,11.9,8.6,9.0,29.9,15-16
203476,1.6,1.7,0.8,5.2,9.6,7.3,7.3,25.1,15-16
202328,2.3,3.3,0.6,11.0,10.3,8.7,8.1,27.2,15-16
202962,0.3,0.3,0.1,2.0,4.7,2.1,3.7,11.7,15-16
202349,0.9,0.6,0.5,1.6,8.3,5.3,5.7,19.1,15-16
203084,2.0,1.3,1.8,4.0,9.7,8.5,8.5,29.0,15-16
202355,1.6,4.0,0.4,10.0,9.4,8.6,6.1,25.8,15-16
203156,0.9,1.1,0.4,3.0,7.5,5.4,6.3,23.0,15-16
203138,1.4,0.8,1.1,2.1,11.8,9.3,9.7,26.7,15-16
203546,0.6,0.5,0.5,1.3,3.6,2.8,3.4,8.7,15-16
101133,1.6,1.4,0.5,7.0,8.4,6.0,6.0,20.8,15-16
202697,1.0,0.3,0.9,1.5,7.6,5.5,5.7,19.8,15-16
203477,2.1,0.9,1.6,1.7,10.2,7.9,8.9,24.4,15-16
202738,3.7,1.7,5.1,8.5,9.7,9.8,7.0,29.0,15-16
202397,1.9,0.9,2.1,6.4,10.7,9.1,9.2,27.9,15-16
200826,1.9,0.9,1.1,4.4,6.6,6.8,8.0,18.8,15-16
201581,0.7,1.3,0.8,4.3,4.2,3.7,3.8,11.0,15-16
1626266,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,15-16
200755,2.5,1.1,1.9,1.8,7.3,7.0,6.5,23.5,15-16
2747,1.7,1.6,0.9,2.2,9.7,7.4,7.5,27.1,15-16
203960,0.9,0.7,0.8,3.2,6.1,4.3,4.8,14.5,15-16
203210,1.4,1.8,0.9,4.1,6.1,4.1,5.4,14.3,15-16
201580,0.7,1.1,0.3,4.1,3.1,3.6,3.4,9.0,15-16
203953,2.9,1.6,2.5,8.7,11.7,9.6,8.9,29.7,15-16
203109,3.2,1.7,2.6,4.7,8.8,10.2,6.4,28.2,15-16
1626143,2.7,3.0,0.9,12.5,13.7,8.6,11.1,28.3,15-16
2037,2.4,0.9,1.6,3.4,8.8,8.3,7.1,22.8,15-16
2749,0.9,0.4,0.7,1.9,8.5,6.3,6.5,22.2,15-16
202341,0.7,0.4,0.6,1.5,5.5,5.0,4.5,12.7,15-16
203516,1.4,1.2,1.6,2.4,6.4,4.3,3.1,13.1,15-16
201935,4.8,2.1,5.6,8.4,15.3,11.3,11.7,34.7,15-16
201949,0.8,0.6,0.6,3.1,4.7,3.8,3.8,14.6,15-16
2592,0.5,0.4,0.1,0.3,2.9,2.6,1.8,7.9,15-16
203949,0.5,0.7,0.7,2.0,3.0,1.7,2.6,6.1,15-16
203923,0.2,0.1,0.1,0.3,1.7,1.3,1.7,6.1,15-16
203099,0.6,0.5,0.7,1.0,4.2,2.2,1.8,7.9,15-16
201162,1.4,0.9,1.0,1.3,8.2,6.2,6.1,22.2,15-16
203096,1.1,2.5,0.3,5.1,7.0,7.3,5.0,21.0,15-16
204067,0.3,0.2,0.2,0.1,2.0,1.5,1.8,4.7,15-16
1626185,0.7,1.4,0.5,2.8,5.0,3.3,4.4,10.9,15-16
203950,0.0,0.3,0.4,0.9,1.0,0.0,1.3,1.7,15-16
101127,1.7,0.8,1.3,3.4,12.2,7.7,10.0,29.8,15-16
201160,0.9,0.7,0.3,1.6,4.9,3.4,3.9,13.6,15-16
1891,0.8,0.5,0.9,1.1,7.1,5.1,5.1,16.0,15-16
201574,0.4,0.7,0.2,1.7,2.9,2.7,3.3,9.2,15-16
201965,0.2,0.5,0.1,0.8,2.2,2.9,2.1,6.7,15-16
201145,2.0,1.2,1.8,5.6,8.3,7.6,7.4,22.8,15-16
201952,2.6,0.9,2.6,7.0,9.6,8.2,7.8,25.2,15-16
203481,0.5,1.0,0.2,3.1,3.4,3.0,2.5,10.0,15-16
203924,1.8,1.0,1.6,5.4,11.4,8.2,9.0,25.2,15-16
202379,0.4,0.4,0.1,1.3,3.5,2.1,2.3,6.5,15-16
203087,2.1,0.9,1.1,3.6,5.1,4.3,4.5,13.7,15-16
202391,1.6,0.8,1.5,4.3,7.8,6.2,7.0,21.2,15-16
1626170,0.8,0.3,0.9,2.6,5.3,4.6,3.7,14.9,15-16
201573,1.7,0.9,1.4,1.9,10.9,8.5,8.1,26.4,15-16
202690,1.0,0.0,0.3,0.3,1.0,0.8,0.0,3.7,15-16
202710,3.3,2.4,2.6,8.0,11.6,11.3,10.2,33.5,15-16
201149,0.8,1.7,0.3,3.3,7.3,6.3,5.4,18.0,15-16
201975,1.7,1.7,1.0,1.3,5.0,3.3,2.3,12.7,15-16
203925,0.0,0.0,0.0,0.0,1.4,1.0,1.4,5.6,15-16
204060,0.7,0.1,0.4,0.7,5.4,3.6,3.6,12.6,15-16
2207,1.8,1.0,0.8,4.0,11.5,8.7,9.4,31.4,15-16
1626202,0.7,0.2,0.6,1.3,2.9,2.6,2.4,8.9,15-16
201202,0.1,0.3,0.1,0.4,1.6,1.4,0.5,3.9,15-16
203530,0.7,1.3,0.5,4.9,6.7,5.0,5.5,17.7,15-16
203089,1.1,1.5,0.4,5.5,6.8,4.6,4.3,14.1,15-16
203098,0.4,0.4,0.5,1.2,4.2,3.2,4.3,11.6,15-16
202322,3.9,1.4,4.9,7.0,11.8,9.0,9.1,30.4,15-16
203948,0.6,0.6,0.3,1.4,4.7,3.4,3.2,12.0,15-16
202720,1.3,1.1,0.9,4.1,7.6,4.9,6.1,17.3,15-16
201973,0.7,0.5,0.4,1.6,4.9,4.2,3.6,13.4,15-16
202685,1.7,3.3,0.3,8.8,7.8,6.0,6.4,22.6,15-16
203613,1.0,0.5,1.4,3.4,5.1,3.9,4.1,14.0,15-16
203919,2.0,0.0,0.5,1.0,2.5,1.0,2.5,6.0,15-16
203903,2.1,1.5,2.1,6.6,10.9,9.9,11.5,33.0,15-16
200770,2.2,1.0,1.8,2.2,7.8,6.2,9.1,22.8,15-16
202706,1.0,1.6,2.0,4.9,9.6,7.7,7.3,24.0,15-16
201941,1.0,2.1,0.1,5.6,7.2,6.1,5.7,18.1,15-16
203895,0.4,0.4,0.8,1.4,2.5,2.7,1.5,6.2,15-16
1626175,0.1,0.8,0.0,1.0,1.1,0.6,1.2,3.5,15-16
203268,0.3,0.0,0.0,0.7,2.1,1.5,2.1,5.2,15-16
101181,1.2,0.5,0.6,1.1,9.5,7.2,8.2,25.3,15-16
203962,0.0,0.0,0.0,0.4,3.6,2.8,2.6,9.6,15-16
201177,0.4,0.3,0.1,1.6,4.2,3.6,2.8,11.5,15-16
1626196,0.7,0.5,0.7,1.8,7.5,5.9,4.7,17.8,15-16
2746,1.0,0.6,0.7,2.8,6.2,4.5,4.6,14.0,15-16
201950,2.1,1.1,1.7,7.3,8.2,6.6,6.1,24.0,15-16
203944,2.1,2.4,1.8,7.6,10.1,8.5,11.5,29.0,15-16
1626147,1.0,0.3,0.9,1.4,3.4,2.8,4.0,9.1,15-16
202712,0.0,0.0,0.0,0.0,3.4,1.4,2.4,6.4,15-16
203200,0.6,0.3,0.8,1.3,5.5,3.7,4.6,12.9,15-16
1626159,1.1,0.9,1.5,3.5,9.4,7.1,5.7,23.8,15-16
203994,1.1,1.6,0.3,5.7,5.4,4.9,4.8,15.4,15-16
203909,0.5,0.4,0.7,1.1,2.0,1.9,1.6,4.8,15-16
1626157,2.8,3.5,1.1,9.8,11.3,9.0,9.1,30.5,15-16
202695,3.4,1.6,2.6,7.1,8.4,6.8,8.6,27.0,15-16
203951,0.4,0.0,0.4,0.8,1.8,0.2,1.2,3.6,15-16
203482,1.7,1.2,1.2,4.3,5.7,5.8,4.6,17.4,15-16
1626162,0.6,0.5,0.6,1.9,2.9,2.9,3.6,9.0,15-16
202689,3.4,2.0,3.2,6.5,9.8,8.6,8.4,29.7,15-16
203088,0.3,0.0,0.1,1.1,5.7,4.6,4.7,12.5,15-16
2570,0.1,0.4,0.1,1.9,5.4,3.7,4.1,13.1,15-16
202702,1.9,3.2,1.9,9.8,9.0,5.7,6.9,23.3,15-16
203145,2.3,1.1,2.7,4.9,9.2,8.3,7.5,23.7,15-16
203484,3.0,1.3,3.2,5.0,10.7,8.4,7.4,34.3,15-16
201142,3.0,2.2,4.6,8.8,12.9,10.8,10.0,33.5,15-16
708,0.3,0.2,0.2,1.2,3.5,3.7,2.5,12.3,15-16
201567,2.2,2.3,0.9,4.5,10.2,7.2,8.0,27.4,15-16
2755,1.3,0.5,1.7,2.3,7.5,5.3,6.0,17.9,15-16
202338,0.5,0.4,0.2,2.1,3.9,2.9,2.8,9.2,15-16
1626172,0.0,0.8,0.0,0.8,2.4,1.4,3.2,4.4,15-16
203114,3.4,1.1,2.5,4.4,12.5,10.9,9.5,32.7,15-16
2550,0.6,0.1,0.7,0.7,4.4,4.1,3.2,11.7,15-16
202691,3.1,2.0,4.1,6.2,11.7,9.4,9.7,31.3,15-16
977,2.2,1.5,1.6,4.0,10.0,9.4,11.2,29.6,15-16
201585,0.8,1.7,0.4,5.8,7.5,4.9,5.8,16.8,15-16
203123,0.5,0.2,0.3,0.8,4.5,3.1,2.8,8.8,15-16
2743,1.2,0.9,0.9,2.1,5.1,4.0,4.8,14.6,15-16
204001,1.5,2.6,0.5,4.7,8.8,7.2,6.7,24.7,15-16
203937,0.8,0.2,0.5,1.8,4.5,3.7,3.9,13.6,15-16
2594,1.5,1.1,1.3,0.7,9.7,8.1,7.7,25.4,15-16
200768,3.7,2.1,3.7,5.8,11.1,9.0,8.0,30.5,15-16
203124,0.6,1.0,0.2,2.2,3.7,3.6,3.4,10.2,15-16
202713,0.5,0.5,0.5,1.4,5.8,4.0,4.3,13.7,15-16
202681,2.8,1.7,2.3,7.0,9.4,7.2,8.3,29.4,15-16
200746,2.7,3.0,0.9,8.3,7.8,6.5,7.8,25.2,15-16
203934,0.6,0.2,0.6,0.8,3.3,2.3,3.1,10.2,15-16
202362,1.6,0.9,1.1,4.3,6.8,5.3,5.6,17.0,15-16
202498,1.1,0.8,0.6,2.5,8.0,6.1,6.1,20.9,15-16
204038,1.3,0.6,1.6,2.6,7.5,6.5,6.0,21.5,15-16
1626204,1.1,1.2,1.0,3.7,6.8,5.4,5.8,18.6,15-16
202730,1.0,1.6,0.2,3.7,6.7,5.3,5.2,16.1,15-16
2544,5.4,2.4,5.4,14.0,11.3,8.3,8.4,29.9,15-16
2571,1.4,0.6,1.9,2.9,5.1,4.6,4.8,14.5,15-16
203485,0.9,0.5,0.4,1.0,4.4,1.0,2.9,6.8,15-16
200811,0.2,0.5,0.2,1.2,1.8,1.8,1.7,5.1,15-16
101150,2.0,1.4,2.3,3.0,9.8,9.0,9.7,28.8,15-16
201601,0.5,0.4,0.7,1.9,4.6,4.1,4.0,13.8,15-16
203512,0.4,0.2,0.3,1.9,1.3,2.3,1.4,6.9,15-16
1626242,0.3,0.0,0.1,0.3,1.7,1.1,0.7,1.5,15-16
2449,1.9,1.2,1.0,4.3,7.4,5.0,5.6,19.0,15-16
202337,0.8,0.8,0.4,2.6,5.9,4.0,5.1,16.2,15-16
2736,2.0,1.7,1.8,5.4,10.1,8.3,8.2,29.5,15-16
1938,1.6,1.2,0.9,3.2,6.1,4.4,4.7,16.7,15-16
201188,2.2,1.4,0.4,7.1,10.6,8.2,10.8,26.6,15-16
1626273,0.5,0.3,0.4,2.2,5.1,4.2,5.1,14.4,15-16
101162,1.7,2.1,0.9,9.7,10.1,7.7,7.9,25.2,15-16
201158,1.9,0.6,1.5,1.4,9.3,6.7,7.4,23.4,15-16
202694,2.4,1.4,1.3,3.5,10.6,7.7,7.9,33.1,15-16
203935,1.6,1.7,1.2,3.7,8.4,8.2,6.0,23.9,15-16
201977,1.5,1.3,1.3,2.9,6.7,5.7,6.2,17.8,15-16
201596,2.0,0.9,1.7,3.6,7.2,6.2,6.2,17.1,15-16
1626209,1.3,0.5,0.9,1.8,5.5,3.9,4.3,16.3,15-16
203900,1.0,0.7,1.1,1.9,6.3,4.6,4.3,15.8,15-16
202693,1.5,1.5,0.6,4.8,9.7,5.9,7.9,21.3,15-16
201578,0.8,0.9,0.5,2.3,3.9,3.7,3.5,11.4,15-16
101107,1.5,1.9,0.5,3.4,8.1,6.8,7.0,23.9,15-16
203486,1.8,1.6,1.2,6.2,9.2,6.3,5.7,23.3,15-16
2440,1.7,1.1,2.1,3.4,8.6,7.0,9.1,22.9,15-16
2588,0.4,0.1,0.1,0.5,2.2,1.7,2.2,5.5,15-16
203521,1.1,0.7,0.4,2.0,7.6,5.5,5.1,19.0,15-16
203090,1.1,1.4,1.1,3.9,6.4,5.3,4.2,15.6,15-16
1897,1.0,0.7,0.3,1.2,5.5,4.0,5.0,14.3,15-16
203086,0.7,0.7,0.5,1.7,7.4,5.3,5.0,16.7,15-16
201563,2.0,1.9,1.3,7.1,7.8,6.3,5.3,16.1,15-16
203487,1.8,0.6,1.6,6.8,11.6,8.8,8.3,26.1,15-16
203077,1.7,1.9,4.3,7.4,7.7,4.4,9.0,24.0,15-16
201144,2.7,1.1,1.8,5.5,8.6,7.5,9.1,24.8,15-16
2399,0.9,0.9,1.1,2.1,7.2,6.7,6.0,21.5,15-16
2034,0.3,0.2,0.2,0.1,2.6,2.3,1.9,7.1,15-16
203488,0.5,0.7,0.3,1.6,3.3,2.3,2.2,8.5,15-16
203118,0.9,0.7,1.1,2.6,5.1,3.5,3.3,12.2,15-16
203101,0.9,1.1,0.4,4.2,5.2,3.9,3.6,13.1,15-16
203141,1.6,1.6,1.2,2.7,8.8,5.8,8.2,21.1,15-16
203956,0.2,0.1,0.2,0.7,1.9,1.4,2.0,3.5,15-16
2590,1.3,0.5,1.1,1.3,6.9,4.0,4.5,15.1,15-16
101145,2.4,1.2,2.2,4.9,11.7,9.2,9.0,29.0,15-16
1626149,0.6,0.8,0.7,2.9,3.9,2.5,3.3,8.7,15-16
1626167,1.4,1.6,0.8,4.8,7.3,6.4,5.5,20.3,15-16
101126,0.0,0.0,0.0,0.0,5.5,3.5,2.5,13.0,15-16
1737,0.4,0.4,0.0,0.8,2.4,0.4,2.0,2.4,15-16
202357,0.5,0.8,0.4,1.9,7.4,4.3,4.6,16.1,15-16
2403,1.6,0.7,0.8,5.6,6.2,4.1,4.8,16.4,15-16
203457,1.7,2.4,1.4,8.3,13.1,8.9,10.6,27.4,15-16
2555,0.4,0.7,0.1,1.4,4.5,3.0,3.4,10.6,15-16
201156,1.0,0.9,0.9,0.4,6.5,5.7,5.9,19.0,15-16
201587,2.6,1.1,1.7,3.6,10.5,8.6,9.1,30.2,15-16
203917,1.4,0.6,1.4,2.4,10.2,7.3,8.8,23.6,15-16
203999,1.3,2.1,0.5,6.2,7.0,4.5,5.4,17.5,15-16
202703,1.5,1.7,1.0,2.6,8.3,6.9,6.8,24.7,15-16
201593,0.3,0.8,0.0,3.0,5.3,4.5,4.2,12.3,15-16
202696,2.2,2.7,0.6,9.4,10.2,6.9,8.7,27.0,15-16
203943,0.4,1.0,0.2,2.2,5.2,3.3,3.4,13.0,15-16
