PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
201985,1.1,0.5,0.2,1.2,4.5,2.8,2.6,10.9,14-15
201166,0.8,0.6,1.1,4.2,7.3,6.3,5.6,18.5,14-15
203932,1.3,1.0,1.1,3.2,6.3,4.1,4.0,14.8,14-15
203940,0.9,1.3,0.2,3.6,8.1,7.7,7.1,24.7,14-15
201143,1.9,1.8,1.3,7.9,9.9,9.2,7.0,25.8,14-15
2744,2.0,1.8,0.4,10.5,8.1,7.1,7.3,24.8,14-15
202329,1.5,0.9,1.2,2.8,6.0,5.3,5.5,14.5,14-15
101187,1.0,0.7,0.6,2.5,7.3,6.7,6.6,21.1,14-15
202692,1.9,1.1,2.8,4.5,13.3,10.1,9.1,31.9,14-15
203945,0.0,0.0,0.0,0.4,1.6,0.4,0.4,1.6,14-15
203458,0.9,1.8,0.4,4.3,8.5,6.6,7.5,20.3,14-15
203144,1.4,1.1,2.0,3.5,6.6,4.9,5.7,15.8,14-15
201582,0.6,1.5,0.1,3.9,4.7,4.3,3.8,13.2,14-15
203459,0.8,0.4,0.7,1.1,4.6,3.8,3.8,12.5,14-15
202087,1.3,0.8,1.5,2.6,4.5,4.1,3.4,11.2,14-15
2405,1.7,2.3,0.3,8.0,7.2,5.5,4.9,16.8,14-15
101161,1.1,2.2,0.8,7.1,8.7,8.0,7.2,24.3,14-15
2760,1.2,1.2,0.9,6.5,8.9,5.3,6.0,23.5,14-15
203958,0.0,0.8,0.0,0.0,1.8,2.5,3.0,4.0,14-15
203083,2.0,5.0,2.0,11.9,10.3,8.5,7.2,26.8,14-15
2738,2.0,0.4,2.3,3.2,8.3,8.1,7.4,23.3,14-15
1889,0.5,0.5,0.3,2.6,5.7,3.9,4.9,12.5,14-15
203460,0.8,0.5,0.9,2.1,6.7,4.4,4.8,16.1,14-15
200745,1.4,1.8,0.5,5.2,9.8,6.8,8.4,26.7,14-15
1905,0.0,0.1,0.0,0.0,3.9,3.1,2.1,4.3,14-15
101106,0.9,1.8,0.2,5.9,7.1,6.4,5.4,17.0,14-15
203094,0.8,0.5,0.1,1.9,3.5,3.2,2.4,9.2,14-15
203952,3.3,2.4,2.2,7.8,13.1,11.6,10.9,36.0,14-15
203461,0.9,1.2,0.5,2.4,5.8,4.0,5.0,15.9,14-15
203076,3.6,3.6,2.6,12.0,10.6,9.2,9.7,34.7,14-15
201627,1.7,1.7,1.8,2.1,7.7,6.3,6.2,21.2,14-15
201229,1.3,0.7,0.6,1.2,6.7,5.4,5.1,17.4,14-15
203462,1.1,0.7,1.3,3.0,4.3,4.0,4.8,13.0,14-15
202620,0.7,1.5,0.3,4.0,4.2,6.2,3.0,12.3,14-15
