PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
203932,0.668,0.332,0.56,0.093,0.291,0.12,0.149,0.137,0.467,0.504,0.496,0.843,0.157,0.591,0.409,18-19
1628988,0.515,0.485,0.422,0.129,0.439,0.15,0.139,0.163,0.293,0.387,0.613,0.791,0.209,0.552,0.448,18-19
1627846,0.535,0.465,0.49,0.017,0.398,0.187,0.112,0.203,0.473,0.492,0.508,0.969,0.031,0.659,0.341,18-19
201143,0.719,0.281,0.679,0.201,0.237,0.05,0.084,0.115,0.478,0.752,0.248,1.0,0.0,0.798,0.202,18-19
202329,0.528,0.472,0.424,0.018,0.379,0.136,0.197,0.159,0.405,0.516,0.484,1.0,0.0,0.696,0.304,18-19
1626210,0.923,0.077,0.889,0.111,0.0,0.0,0.111,0.0,0.778,0.75,0.25,0.0,0.0,0.75,0.25,18-19
202692,0.646,0.354,0.467,0.078,0.326,0.071,0.207,0.119,0.389,0.42,0.58,0.77,0.23,0.531,0.469,18-19
203518,0.191,0.809,0.182,0.061,0.745,0.121,0.073,0.067,0.121,0.8,0.2,0.951,0.049,0.911,0.089,18-19
1627936,0.711,0.289,0.463,0.052,0.314,0.122,0.223,0.231,0.41,0.415,0.585,0.667,0.333,0.494,0.506,18-19
203458,0.685,0.315,0.576,0.021,0.26,0.069,0.164,0.124,0.555,0.72,0.28,0.986,0.014,0.781,0.219,18-19
1627816,0.716,0.284,0.579,0.0,0.252,0.084,0.169,0.112,0.579,0.71,0.29,1.0,0.0,0.775,0.225,18-19
1628035,0.571,0.429,0.546,0.036,0.374,0.193,0.08,0.128,0.51,0.717,0.283,1.0,0.0,0.806,0.194,18-19
1628993,0.875,0.125,0.462,0.0,0.231,0.0,0.307,0.154,0.462,0.0,1.0,1.0,0.0,0.25,0.75,18-19
203459,0.306,0.694,0.189,0.058,0.712,0.15,0.099,0.116,0.131,0.872,0.128,0.99,0.01,0.956,0.044,18-19
1629019,0.745,0.255,0.518,0.135,0.224,0.138,0.258,0.155,0.383,0.267,0.733,0.635,0.365,0.349,0.651,18-19
1628518,1.0,0.0,0.741,0.0,0.0,0.148,0.259,0.222,0.741,0.7,0.3,0.0,0.0,0.7,0.3,18-19
101161,0.745,0.255,0.667,0.02,0.179,0.065,0.154,0.134,0.647,0.687,0.313,1.0,0.0,0.734,0.266,18-19
203083,0.964,0.036,0.812,0.013,0.011,0.07,0.177,0.18,0.799,0.57,0.43,0.8,0.2,0.572,0.428,18-19
2738,0.523,0.477,0.53,0.041,0.37,0.216,0.1,0.206,0.488,0.757,0.243,0.958,0.042,0.821,0.179,18-19
201281,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-19
101106,1.0,0.0,0.923,0.051,0.0,0.0,0.077,0.051,0.872,0.611,0.389,0.0,0.0,0.611,0.389,18-19
1626150,0.528,0.472,0.407,0.037,0.278,0.093,0.315,0.241,0.37,0.182,0.818,0.6,0.4,0.313,0.688,18-19
203952,0.712,0.288,0.575,0.167,0.268,0.104,0.157,0.13,0.409,0.45,0.55,0.814,0.186,0.536,0.464,18-19
1629014,0.54,0.46,0.48,0.16,0.4,0.12,0.12,0.12,0.32,0.222,0.778,0.6,0.4,0.357,0.643,18-19
1629116,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,18-19
1627790,1.0,0.0,0.797,0.061,0.0,0.05,0.203,0.133,0.736,0.683,0.317,0.0,0.0,0.683,0.317,18-19
203076,0.859,0.141,0.664,0.114,0.099,0.107,0.237,0.171,0.55,0.618,0.382,1.0,0.0,0.653,0.347,18-19
201229,0.17,0.83,0.11,0.025,0.745,0.138,0.145,0.163,0.086,0.611,0.389,1.0,0.0,0.929,0.071,18-19
1628469,0.77,0.23,0.622,0.191,0.258,0.105,0.12,0.129,0.431,0.385,0.615,0.833,0.167,0.482,0.518,18-19
203382,0.726,0.274,0.592,0.056,0.222,0.042,0.186,0.134,0.535,0.667,0.333,1.0,0.0,0.733,0.267,18-19
203085,0.428,0.572,0.414,0.013,0.505,0.107,0.081,0.223,0.401,0.313,0.688,0.683,0.317,0.478,0.522,18-19
202340,0.597,0.403,0.518,0.278,0.413,0.117,0.069,0.147,0.24,0.611,0.389,0.86,0.14,0.698,0.302,18-19
1629168,0.611,0.389,0.522,0.261,0.391,0.391,0.087,0.261,0.261,0.5,0.5,1.0,0.0,0.667,0.333,18-19
1628389,0.969,0.031,0.76,0.044,0.012,0.1,0.228,0.174,0.716,0.7,0.3,0.667,0.333,0.7,0.3,18-19
203463,0.359,0.641,0.213,0.107,0.68,0.253,0.107,0.16,0.107,0.875,0.125,0.941,0.059,0.92,0.08,18-19
1627732,0.994,0.006,0.808,0.021,0.0,0.197,0.192,0.142,0.787,0.435,0.565,0.0,0.0,0.435,0.565,18-19
1628656,0.704,0.296,0.846,0.231,0.0,0.0,0.154,0.0,0.615,0.455,0.545,0.0,0.0,0.455,0.545,18-19
202687,1.0,0.0,0.754,0.051,0.0,0.03,0.246,0.106,0.703,0.764,0.236,0.0,0.0,0.764,0.236,18-19
201933,0.611,0.389,0.467,0.029,0.308,0.055,0.225,0.132,0.438,0.34,0.66,0.561,0.439,0.407,0.593,18-19
1626246,0.962,0.038,0.739,0.057,0.028,0.04,0.233,0.161,0.682,0.66,0.34,1.0,0.0,0.669,0.331,18-19
1626171,0.696,0.304,0.575,0.104,0.317,0.089,0.108,0.155,0.47,0.534,0.466,1.0,0.0,0.659,0.341,18-19
203992,0.569,0.431,0.459,0.121,0.406,0.121,0.135,0.137,0.337,0.383,0.617,0.791,0.209,0.535,0.465,18-19
202711,0.633,0.367,0.492,0.094,0.338,0.186,0.17,0.21,0.399,0.642,0.358,0.921,0.079,0.73,0.27,18-19
1629045,0.462,0.538,0.41,0.051,0.385,0.231,0.205,0.077,0.359,0.875,0.125,1.0,0.0,0.923,0.077,18-19
202954,0.629,0.371,0.486,0.129,0.343,0.321,0.171,0.2,0.357,0.412,0.588,0.75,0.25,0.52,0.48,18-19
203078,0.63,0.37,0.529,0.14,0.299,0.137,0.172,0.142,0.389,0.425,0.575,0.718,0.282,0.505,0.495,18-19
1629164,0.739,0.261,0.348,0.0,0.261,0.217,0.391,0.478,0.348,0.25,0.75,1.0,0.0,0.5,0.5,18-19
1627742,0.871,0.129,0.697,0.147,0.098,0.177,0.205,0.116,0.549,0.363,0.637,0.903,0.097,0.409,0.591,18-19
202688,0.504,0.496,0.436,0.195,0.462,0.102,0.102,0.154,0.241,0.207,0.793,0.585,0.415,0.364,0.636,18-19
1629102,0.517,0.483,0.479,0.0,0.465,0.155,0.056,0.183,0.479,0.765,0.235,0.909,0.091,0.821,0.179,18-19
201572,0.349,0.651,0.333,0.03,0.556,0.071,0.111,0.083,0.303,0.649,0.351,0.952,0.048,0.808,0.192,18-19
1628971,0.704,0.296,0.633,0.013,0.226,0.15,0.141,0.207,0.621,0.614,0.386,0.958,0.042,0.68,0.32,18-19
203998,0.422,0.578,0.34,0.021,0.511,0.06,0.149,0.156,0.319,0.667,0.333,0.979,0.021,0.823,0.177,18-19
1627854,0.478,0.522,0.383,0.174,0.546,0.151,0.071,0.133,0.209,0.546,0.454,0.847,0.153,0.693,0.307,18-19
1627741,0.521,0.479,0.407,0.146,0.492,0.243,0.101,0.176,0.261,0.504,0.496,0.842,0.158,0.655,0.345,18-19
203710,0.543,0.457,0.615,0.256,0.385,0.103,0.0,0.154,0.359,0.5,0.5,0.6,0.4,0.529,0.471,18-19
203468,0.642,0.358,0.55,0.218,0.341,0.129,0.109,0.12,0.332,0.356,0.644,0.731,0.269,0.466,0.534,18-19
101139,0.347,0.653,0.265,0.083,0.593,0.147,0.142,0.115,0.183,0.667,0.333,0.97,0.03,0.848,0.152,18-19
1628403,0.868,0.132,0.791,0.047,0.07,0.093,0.139,0.14,0.744,0.471,0.529,1.0,0.0,0.5,0.5,18-19
1629244,0.346,0.654,0.253,0.084,0.663,0.074,0.084,0.211,0.168,0.75,0.25,0.952,0.048,0.879,0.121,18-19
1626166,0.623,0.377,0.568,0.12,0.3,0.092,0.132,0.156,0.448,0.296,0.704,0.64,0.36,0.385,0.615,18-19
1627747,0.681,0.319,0.581,0.015,0.263,0.09,0.156,0.177,0.567,0.314,0.686,0.458,0.542,0.348,0.652,18-19
2546,0.471,0.529,0.418,0.179,0.47,0.082,0.112,0.067,0.239,0.429,0.571,0.905,0.095,0.633,0.367,18-19
1626224,0.557,0.443,0.464,0.081,0.394,0.136,0.142,0.124,0.383,0.5,0.5,0.838,0.162,0.622,0.378,18-19
1628990,0.761,0.239,0.716,0.061,0.183,0.262,0.101,0.218,0.655,0.622,0.378,1.0,0.0,0.677,0.323,18-19
202718,0.484,0.516,0.417,0.107,0.465,0.16,0.118,0.07,0.31,0.667,0.333,0.828,0.172,0.735,0.265,18-19
101112,0.325,0.675,0.171,0.078,0.744,0.0,0.085,0.062,0.093,0.727,0.273,0.969,0.031,0.907,0.093,18-19
1626184,0.47,0.53,0.332,0.022,0.509,0.103,0.159,0.207,0.31,0.533,0.467,0.696,0.304,0.615,0.385,18-19
1627767,0.985,0.015,0.863,0.155,0.008,0.121,0.129,0.129,0.708,0.826,0.174,1.0,0.0,0.827,0.173,18-19
1629002,0.966,0.034,0.745,0.078,0.0,0.157,0.255,0.392,0.667,0.632,0.368,0.0,0.0,0.632,0.368,18-19
1628449,0.513,0.487,0.473,0.0,0.387,0.118,0.14,0.075,0.473,0.636,0.364,1.0,0.0,0.765,0.235,18-19
1629185,0.375,0.625,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18-19
101108,0.507,0.493,0.386,0.146,0.421,0.067,0.193,0.174,0.241,0.057,0.943,0.252,0.748,0.139,0.861,18-19
1626174,0.778,0.222,0.605,0.047,0.157,0.14,0.238,0.134,0.558,0.673,0.327,1.0,0.0,0.721,0.279,18-19
203991,1.0,0.0,0.851,0.0,0.0,0.142,0.149,0.121,0.851,0.812,0.188,0.0,0.0,0.812,0.188,18-19
203469,0.936,0.064,0.74,0.012,0.036,0.072,0.224,0.175,0.728,0.745,0.255,1.0,0.0,0.753,0.247,18-19
1629012,0.755,0.245,0.584,0.212,0.26,0.149,0.156,0.136,0.372,0.318,0.683,0.639,0.361,0.391,0.609,18-19
201147,0.642,0.358,0.517,0.013,0.278,0.238,0.205,0.172,0.503,0.718,0.282,1.0,0.0,0.792,0.208,18-19
202709,0.688,0.312,0.637,0.268,0.307,0.114,0.056,0.175,0.369,0.269,0.731,0.927,0.073,0.429,0.571,18-19
201584,0.574,0.426,0.544,0.265,0.353,0.125,0.103,0.162,0.279,0.649,0.351,0.813,0.188,0.698,0.302,18-19
1626245,0.978,0.022,0.792,0.033,0.0,0.083,0.208,0.129,0.758,0.695,0.305,0.0,0.0,0.695,0.305,18-19
1626156,0.581,0.419,0.496,0.154,0.41,0.114,0.094,0.141,0.342,0.155,0.845,0.53,0.47,0.288,0.712,18-19
201571,0.541,0.459,0.395,0.07,0.415,0.112,0.19,0.141,0.325,0.182,0.818,0.641,0.359,0.371,0.629,18-19
1628391,0.494,0.506,0.414,0.064,0.493,0.093,0.093,0.193,0.35,0.776,0.224,0.957,0.043,0.856,0.144,18-19
203474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18-19
1629541,0.277,0.723,0.118,0.118,0.882,0.088,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.917,0.083,18-19
1627745,1.0,0.0,0.815,0.031,0.0,0.046,0.185,0.1,0.785,0.887,0.113,0.0,0.0,0.887,0.113,18-19
203081,0.581,0.419,0.43,0.127,0.344,0.102,0.226,0.134,0.303,0.194,0.806,0.46,0.54,0.286,0.714,18-19
1627814,0.465,0.535,0.367,0.152,0.513,0.177,0.12,0.139,0.215,0.793,0.207,0.889,0.111,0.839,0.161,18-19
1628422,0.51,0.49,0.421,0.208,0.485,0.128,0.094,0.141,0.213,0.567,0.433,0.881,0.119,0.703,0.297,18-19
1627772,0.617,0.383,0.526,0.035,0.421,0.123,0.053,0.07,0.491,0.267,0.733,1.0,0.0,0.522,0.478,18-19
1628464,0.748,0.252,0.642,0.059,0.209,0.035,0.149,0.128,0.583,0.792,0.208,0.962,0.038,0.822,0.178,18-19
201568,0.579,0.421,0.368,0.107,0.359,0.076,0.273,0.145,0.262,0.464,0.536,0.845,0.155,0.614,0.386,18-19
201980,0.31,0.69,0.231,0.063,0.724,0.218,0.045,0.15,0.168,0.621,0.379,0.914,0.086,0.819,0.181,18-19
201967,0.589,0.411,0.464,0.041,0.464,0.052,0.072,0.098,0.423,0.578,0.422,0.967,0.033,0.733,0.267,18-19
