PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
203499,0.785,0.215,0.647,0.18,0.207,0.164,0.146,0.18,0.466,0.339,0.661,0.59,0.41,0.383,0.617,15-16
2733,0.968,0.032,0.824,0.34,0.012,0.16,0.164,0.105,0.484,0.473,0.527,1.0,0.0,0.478,0.522,15-16
203963,0.818,0.182,0.909,0.0,0.0,0.0,0.091,0.091,0.909,0.4,0.6,0.0,0.0,0.4,0.6,15-16
202714,0.699,0.301,0.638,0.125,0.261,0.143,0.101,0.161,0.513,0.294,0.706,0.667,0.333,0.374,0.626,15-16
203524,0.644,0.356,0.561,0.073,0.293,0.11,0.146,0.22,0.488,0.493,0.507,1.0,0.0,0.624,0.376,15-16
201603,0.627,0.373,0.505,0.206,0.421,0.093,0.074,0.103,0.299,0.63,0.37,1.0,0.0,0.762,0.238,15-16
203915,0.815,0.185,0.621,0.172,0.052,0.086,0.327,0.052,0.448,0.111,0.889,0.0,1.0,0.105,0.895,15-16
201150,0.667,0.333,0.506,0.118,0.335,0.029,0.159,0.097,0.388,0.616,0.384,1.0,0.0,0.734,0.266,15-16
1626169,0.658,0.342,0.546,0.132,0.319,0.201,0.135,0.15,0.415,0.346,0.654,0.889,0.111,0.498,0.502,15-16
201939,0.446,0.554,0.339,0.072,0.508,0.211,0.153,0.158,0.268,0.372,0.628,0.56,0.44,0.466,0.534,15-16
2581,0.371,0.629,0.323,0.157,0.614,0.055,0.063,0.157,0.165,0.195,0.805,0.712,0.288,0.484,0.516,15-16
200779,0.167,0.833,0.083,0.083,0.875,0.0,0.042,0.0,0.0,0.0,1.0,1.0,0.0,0.875,0.125,15-16
203500,1.0,0.0,0.821,0.019,0.0,0.066,0.179,0.116,0.802,0.762,0.238,0.0,0.0,0.762,0.238,15-16
204456,0.808,0.192,0.759,0.312,0.189,0.097,0.052,0.203,0.446,0.198,0.802,0.613,0.387,0.257,0.743,15-16
203933,0.841,0.159,0.75,0.264,0.163,0.186,0.087,0.214,0.485,0.653,0.347,0.929,0.071,0.688,0.312,15-16
201959,0.994,0.006,0.839,0.156,0.0,0.051,0.161,0.132,0.683,0.643,0.357,0.0,0.0,0.643,0.357,15-16
204028,1.0,0.0,0.857,0.015,0.0,0.045,0.143,0.113,0.842,0.737,0.263,0.0,0.0,0.737,0.263,15-16
2419,0.9,0.1,0.887,0.57,0.054,0.086,0.059,0.186,0.317,0.745,0.255,1.0,0.0,0.755,0.245,15-16
203093,0.785,0.215,0.65,0.046,0.173,0.161,0.177,0.219,0.604,0.716,0.284,0.92,0.08,0.747,0.253,15-16
203082,0.458,0.542,0.386,0.186,0.546,0.131,0.068,0.181,0.2,0.54,0.46,0.954,0.046,0.741,0.259,15-16
1626179,0.745,0.255,0.639,0.222,0.25,0.083,0.111,0.139,0.417,0.261,0.739,1.0,0.0,0.414,0.586,15-16
200757,0.668,0.332,0.608,0.121,0.263,0.221,0.129,0.315,0.488,0.705,0.295,0.952,0.048,0.761,0.239,15-16
201152,0.969,0.031,0.886,0.136,0.019,0.126,0.095,0.164,0.75,0.559,0.441,0.714,0.286,0.562,0.438,15-16
203648,0.75,0.25,1.0,0.0,0.0,0.333,0.0,0.0,1.0,0.333,0.667,0.0,0.0,0.333,0.667,15-16
203080,0.997,0.003,0.847,0.052,0.0,0.117,0.153,0.182,0.795,0.531,0.469,0.0,0.0,0.531,0.469,15-16
201168,0.987,0.013,0.806,0.02,0.0,0.045,0.194,0.179,0.786,0.753,0.247,0.0,0.0,0.753,0.247,15-16
202353,0.92,0.08,0.917,0.333,0.0,0.0,0.083,0.083,0.583,0.909,0.091,0.0,0.0,0.909,0.091,15-16
1495,0.995,0.005,0.824,0.134,0.0,0.033,0.176,0.126,0.69,0.684,0.316,0.0,0.0,0.684,0.316,15-16
204025,0.79,0.21,0.613,0.222,0.184,0.126,0.203,0.169,0.391,0.288,0.713,0.563,0.438,0.333,0.667,15-16
203501,0.46,0.54,0.405,0.117,0.442,0.264,0.153,0.181,0.288,0.697,0.303,0.938,0.063,0.798,0.202,15-16
202389,0.981,0.019,0.851,0.131,0.006,0.069,0.143,0.116,0.72,0.851,0.149,1.0,0.0,0.852,0.148,15-16
202699,0.731,0.269,0.604,0.108,0.215,0.147,0.181,0.165,0.496,0.561,0.439,0.938,0.063,0.633,0.367,15-16
201962,0.544,0.456,0.384,0.128,0.458,0.188,0.158,0.209,0.256,0.392,0.608,0.679,0.321,0.519,0.481,15-16
2754,0.91,0.09,0.748,0.097,0.084,0.273,0.168,0.273,0.65,0.58,0.42,0.933,0.067,0.605,0.395,15-16
2225,0.908,0.092,0.754,0.278,0.095,0.13,0.151,0.14,0.476,0.279,0.721,0.815,0.185,0.32,0.68,15-16
203503,0.543,0.457,0.414,0.13,0.497,0.148,0.089,0.154,0.284,0.457,0.543,0.946,0.054,0.675,0.325,15-16
203100,0.738,0.262,0.567,0.03,0.134,0.239,0.299,0.194,0.537,0.158,0.842,1.0,0.0,0.273,0.727,15-16
2772,0.419,0.581,0.336,0.051,0.541,0.222,0.123,0.228,0.285,0.599,0.401,0.914,0.086,0.762,0.238,15-16
202344,0.894,0.106,0.769,0.039,0.078,0.13,0.153,0.156,0.73,0.596,0.404,1.0,0.0,0.621,0.379,15-16
203504,0.596,0.404,0.513,0.244,0.389,0.099,0.098,0.165,0.268,0.144,0.856,0.909,0.091,0.401,0.599,15-16
1626168,0.706,0.294,0.582,0.189,0.301,0.068,0.117,0.17,0.393,0.585,0.415,0.959,0.041,0.681,0.319,15-16
202684,1.0,0.0,0.768,0.016,0.0,0.065,0.232,0.142,0.753,0.7,0.3,0.0,0.0,0.7,0.3,15-16
203584,0.348,0.652,0.248,0.182,0.731,0.05,0.021,0.186,0.066,0.8,0.2,0.966,0.034,0.91,0.09,15-16
201951,0.695,0.305,0.552,0.188,0.29,0.161,0.158,0.201,0.365,0.214,0.786,0.806,0.194,0.367,0.633,15-16
203898,0.791,0.209,0.689,0.136,0.189,0.107,0.122,0.18,0.553,0.338,0.662,1.0,0.0,0.44,0.56,15-16
201946,0.958,0.042,0.577,0.0,0.058,0.058,0.365,0.125,0.577,0.567,0.433,1.0,0.0,0.594,0.406,15-16
204020,0.708,0.292,0.58,0.178,0.258,0.083,0.162,0.175,0.401,0.462,0.538,0.963,0.037,0.576,0.424,15-16
203092,1.0,0.0,0.758,0.176,0.0,0.115,0.242,0.113,0.582,0.783,0.217,0.0,0.0,0.783,0.217,15-16
201936,0.729,0.271,0.544,0.084,0.261,0.153,0.195,0.174,0.459,0.204,0.796,0.545,0.455,0.287,0.713,15-16
2199,0.997,0.003,0.775,0.017,0.0,0.081,0.225,0.136,0.758,0.667,0.333,0.0,0.0,0.667,0.333,15-16
1626145,0.66,0.34,0.513,0.077,0.308,0.16,0.179,0.186,0.436,0.275,0.725,0.625,0.375,0.375,0.625,15-16
2617,0.852,0.148,0.746,0.271,0.051,0.0,0.203,0.153,0.475,0.909,0.091,1.0,0.0,0.913,0.087,15-16
203506,0.709,0.291,0.567,0.205,0.255,0.173,0.178,0.212,0.363,0.388,0.612,0.806,0.194,0.485,0.515,15-16
1713,0.507,0.493,0.375,0.116,0.448,0.094,0.177,0.208,0.258,0.5,0.5,0.881,0.119,0.669,0.331,15-16
201961,0.522,0.478,0.416,0.232,0.491,0.157,0.093,0.201,0.184,0.574,0.426,0.865,0.135,0.702,0.298,15-16
202325,0.4,0.6,0.383,0.164,0.563,0.197,0.054,0.175,0.219,0.867,0.133,0.99,0.01,0.928,0.072,15-16
202083,0.385,0.615,0.291,0.127,0.58,0.097,0.129,0.154,0.164,0.415,0.585,0.884,0.116,0.683,0.317,15-16
203115,0.669,0.331,0.531,0.1,0.285,0.226,0.184,0.2,0.431,0.383,0.617,0.795,0.205,0.492,0.508,15-16
1626161,0.994,0.006,0.825,0.052,0.0,0.21,0.175,0.114,0.773,0.759,0.241,0.0,0.0,0.759,0.241,15-16
203186,1.0,0.0,0.835,0.033,0.0,0.038,0.165,0.137,0.802,0.684,0.316,0.0,0.0,0.684,0.316,15-16
204098,0.701,0.299,0.575,0.2,0.338,0.138,0.087,0.175,0.375,0.304,0.696,0.778,0.222,0.438,0.563,15-16
203897,0.67,0.33,0.539,0.17,0.321,0.237,0.14,0.183,0.369,0.416,0.584,0.74,0.26,0.508,0.492,15-16
2216,0.971,0.029,0.817,0.263,0.017,0.035,0.166,0.154,0.554,0.478,0.522,0.833,0.167,0.483,0.517,15-16
2585,0.994,0.006,0.674,0.095,0.0,0.06,0.326,0.126,0.578,0.68,0.32,0.0,0.0,0.68,0.32,15-16
