PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
201985,30.3,11.6,2.9,5.67,5.92,0.169,0.2,0.0,0.3,14-15
201166,53.4,21.3,4.8,5.37,5.82,0.218,0.3,0.0,0.4,14-15
203932,22.4,12.6,0.7,1.94,1.17,0.231,0.6,0.2,1.8,14-15
203940,39.3,19.4,1.1,1.73,0.44,0.169,3.3,1.9,3.3,14-15
201143,58.2,39.6,1.7,1.7,0.59,0.261,5.7,4.6,6.3,14-15
2744,39.8,31.3,1.5,2.29,0.56,0.418,3.5,17.7,5.5,14-15
202329,25.6,14.8,0.7,1.66,0.69,0.218,0.9,0.2,2.7,14-15
101187,25.4,17.4,1.0,2.44,1.37,0.29,0.4,0.3,1.0,14-15
202692,64.7,45.6,3.1,2.9,2.31,0.214,0.6,0.0,1.0,14-15
203945,3.8,3.0,0.1,2.0,1.11,0.211,0.2,0.0,0.8,14-15
203458,30.9,14.0,0.7,1.36,0.24,0.203,2.2,1.2,5.4,14-15
203144,40.8,23.3,2.5,3.69,3.13,0.253,0.4,0.0,0.7,14-15
201582,20.1,12.0,0.6,1.86,0.53,0.325,3.6,1.7,3.9,14-15
203459,15.7,10.9,0.4,1.59,0.61,0.209,0.1,0.0,0.3,14-15
202087,14.0,10.6,0.5,2.11,1.31,0.32,0.4,0.1,1.3,14-15
2405,35.3,20.2,1.2,2.03,0.47,0.333,4.9,7.0,5.4,14-15
101161,43.1,24.8,1.0,1.38,0.42,0.214,3.0,1.2,6.1,14-15
2760,38.8,22.0,1.0,1.48,0.41,0.253,5.8,1.3,6.8,14-15
203958,5.3,4.5,0.2,2.01,0.52,0.143,0.3,0.0,0.0,14-15
203083,31.5,21.3,0.9,1.63,0.55,0.437,2.4,4.9,12.6,14-15
2738,44.4,27.5,2.2,3.0,2.03,0.177,0.6,0.6,1.1,14-15
1889,38.9,14.3,3.5,5.42,5.12,0.113,0.2,1.0,1.1,14-15
203460,21.6,15.9,0.6,1.71,0.57,0.158,0.4,0.1,1.7,14-15
200745,48.1,35.1,1.5,1.93,0.44,0.308,6.7,5.3,3.8,14-15
1905,6.1,3.6,0.2,1.89,0.6,0.07,1.1,0.1,0.9,14-15
101106,42.5,24.2,1.4,1.96,0.71,0.148,2.8,3.0,5.8,14-15
203094,20.5,11.8,0.5,1.56,0.37,0.237,0.7,1.4,1.3,14-15
203952,43.7,34.6,1.8,2.44,1.39,0.388,3.1,5.9,4.1,14-15
203461,31.2,13.9,0.7,1.43,0.32,0.17,2.0,0.8,2.3,14-15
203076,58.4,38.1,2.0,2.02,0.64,0.417,6.6,5.2,7.7,14-15
201627,24.0,20.0,0.7,1.75,0.8,0.445,0.7,0.1,0.6,14-15
201229,29.6,14.7,0.6,1.31,0.28,0.214,1.0,0.1,1.1,14-15
203462,25.8,13.3,1.6,3.69,3.07,0.219,0.3,0.0,1.0,14-15
202620,11.5,6.7,0.3,1.67,0.42,0.391,1.2,0.8,3.7,14-15
203382,20.9,13.0,0.5,1.46,0.33,0.315,2.0,1.0,4.8,14-15
201167,37.4,27.9,1.6,2.59,1.86,0.354,1.0,2.4,0.8,14-15
201948,17.5,11.7,0.5,1.8,0.82,0.217,0.4,0.1,0.4,14-15
203085,33.9,15.1,2.9,5.09,5.02,0.206,0.4,0.0,0.7,14-15
202340,38.7,29.4,1.4,2.15,1.83,0.36,1.5,0.0,1.5,14-15
2732,17.4,13.4,1.0,3.29,2.74,0.358,0.3,0.0,0.2,14-15
203463,39.9,26.5,1.4,2.13,1.39,0.304,0.9,0.0,1.3,14-15
2757,47.1,17.9,3.8,4.83,4.98,0.163,0.6,0.1,0.8,14-15
203108,9.6,5.9,0.2,1.48,0.42,0.288,1.2,0.1,2.8,14-15
202687,13.2,8.5,0.3,1.49,0.36,0.359,1.3,0.4,4.8,14-15
201933,80.7,54.8,3.0,2.2,1.09,0.272,10.5,10.6,7.2,14-15
202711,24.1,19.0,0.9,2.12,1.25,0.373,0.7,0.7,1.8,14-15
2564,53.4,34.0,1.6,1.8,0.81,0.164,1.8,4.2,2.6,14-15
203078,55.1,43.5,2.5,2.72,2.13,0.277,1.3,0.2,1.4,14-15
201148,23.6,13.5,0.6,1.53,0.41,0.308,3.6,0.5,5.1,14-15
101138,36.2,23.1,1.1,1.81,0.72,0.292,3.2,1.9,4.4,14-15
203561,31.1,18.1,0.7,1.44,0.34,0.169,3.1,1.5,3.2,14-15
201943,74.8,24.2,7.3,5.84,6.28,0.206,0.6,0.0,0.9,14-15
202688,73.7,28.0,6.3,5.1,5.45,0.23,0.9,0.2,1.0,14-15
201575,10.8,7.9,0.4,2.0,1.18,0.084,0.2,0.0,0.1,14-15
2217,5.9,3.7,0.2,1.91,0.52,0.269,0.7,1.0,1.2,14-15
203148,41.8,17.3,3.4,4.83,4.8,0.159,0.3,0.0,0.2,14-15
201572,38.6,26.1,1.1,1.78,0.51,0.445,5.9,5.0,8.0,14-15
203998,4.4,3.6,0.2,2.16,1.86,0.286,0.0,0.0,0.5,14-15
203955,26.1,9.7,2.1,4.89,5.28,0.205,0.2,0.0,0.3,14-15
201228,58.7,20.2,4.9,5.01,4.94,0.17,0.4,0.1,0.7,14-15
203912,6.1,4.9,0.2,2.35,1.81,0.318,0.0,0.0,0.1,14-15
203468,22.9,13.0,1.2,3.2,2.65,0.299,0.2,0.0,0.3,14-15
101139,35.4,26.8,1.1,1.93,1.01,0.38,1.7,0.3,1.1,14-15
203946,4.7,2.9,0.1,1.58,0.47,0.118,0.4,0.2,0.4,14-15
201171,23.2,14.3,0.7,1.85,0.51,0.309,2.1,1.9,3.5,14-15
2430,42.9,23.3,1.3,1.88,0.47,0.275,7.2,3.4,5.3,14-15
2546,69.3,53.8,3.4,2.94,1.56,0.348,6.7,8.5,4.1,14-15
2406,30.7,19.2,1.0,1.93,0.59,0.192,0.3,0.3,0.4,14-15
201858,9.1,7.0,0.3,1.95,1.07,0.171,0.1,0.0,0.2,14-15
202718,56.0,36.1,2.1,2.3,1.19,0.281,1.2,0.3,1.8,14-15
101112,48.7,24.1,1.1,1.29,0.22,0.15,0.7,0.7,0.6,14-15
101111,19.7,11.3,0.4,1.31,0.34,0.32,0.4,0.5,0.7,14-15
201978,25.7,17.6,0.7,1.67,0.61,0.268,1.1,0.3,1.4,14-15
2365,23.3,12.1,0.6,1.5,0.27,0.224,2.5,0.2,4.5,14-15
2547,64.7,46.4,2.3,2.18,0.63,0.326,7.3,5.5,3.7,14-15
203142,22.7,18.6,0.8,2.18,0.85,0.273,0.6,1.5,0.9,14-15
201604,7.3,4.9,0.3,2.59,1.59,0.216,0.1,0.1,0.1,14-15
203187,21.9,16.9,0.7,1.84,0.85,0.262,0.4,0.1,1.0,14-15
2549,30.6,16.8,0.8,1.65,0.52,0.282,4.1,2.7,4.6,14-15
101108,93.0,34.6,8.4,5.39,5.05,0.205,1.3,1.7,0.8,14-15
101236,10.5,5.2,0.2,1.35,0.36,0.164,1.3,0.2,2.2,14-15
203921,30.4,23.8,1.1,2.26,0.81,0.177,1.6,0.2,1.1,14-15
203991,11.5,5.4,0.3,1.44,0.36,0.232,1.2,0.3,3.6,14-15
203469,50.6,24.8,1.2,1.39,0.42,0.15,2.8,0.5,3.6,14-15
202332,33.9,16.3,0.9,1.63,0.27,0.165,4.4,5.2,5.0,14-15
201147,36.9,26.1,1.4,2.25,1.55,0.308,1.0,0.2,2.4,14-15
203928,17.2,7.5,0.5,1.6,0.37,0.213,1.0,0.5,2.5,14-15
202709,41.3,20.0,2.8,4.01,4.16,0.164,0.5,0.0,0.9,14-15
201584,40.8,30.8,1.6,2.32,1.44,0.247,0.9,0.0,0.6,14-15
201571,54.5,19.5,5.3,5.82,6.52,0.174,0.3,0.0,0.2,14-15
2563,3.2,2.1,0.1,2.67,1.99,0.2,0.1,0.0,0.2,14-15
203081,86.4,29.2,8.1,5.64,5.54,0.243,0.6,0.1,0.9,14-15
204014,17.9,14.9,0.5,1.81,0.79,0.265,0.3,0.3,0.3,14-15
201568,34.8,22.6,1.5,2.56,1.36,0.358,1.0,1.1,1.1,14-15
101122,23.2,16.4,0.7,1.77,0.7,0.266,0.5,0.8,0.9,14-15
201980,47.0,32.8,1.5,1.96,1.07,0.248,0.6,0.1,1.2,14-15
201967,28.1,15.8,0.7,1.57,0.32,0.183,1.0,0.2,2.0,14-15
203957,44.6,22.7,2.7,3.64,3.39,0.107,0.5,0.0,0.5,14-15
203121,6.0,4.4,0.2,2.14,0.87,0.067,0.2,0.0,0.0,14-15
202721,17.5,5.5,1.7,5.88,6.29,0.125,0.1,0.0,0.3,14-15
201589,25.3,15.7,0.6,1.33,0.29,0.261,1.5,0.7,1.8,14-15
201954,84.2,29.8,7.3,5.22,4.9,0.191,0.9,0.1,0.8,14-15
101135,39.6,24.7,1.1,1.67,0.52,0.2,3.0,3.2,4.2,14-15
204065,25.7,7.3,2.2,5.05,5.69,0.104,0.3,0.0,0.0,14-15
204033,6.0,4.5,0.1,1.21,0.5,0.0,0.5,0.0,1.0,14-15
2561,59.8,37.6,1.7,1.73,0.45,0.195,5.2,4.3,4.0,14-15
201599,49.1,19.9,1.1,1.28,0.19,0.235,2.4,0.5,10.4,14-15
201971,10.3,5.1,0.3,1.69,0.44,0.188,1.2,0.6,1.5,14-15
201942,56.6,43.2,3.5,3.75,3.23,0.355,1.3,2.0,1.0,14-15
202326,68.8,46.6,2.8,2.46,1.12,0.35,4.2,12.4,7.8,14-15
201960,49.0,34.1,1.7,2.14,1.12,0.257,0.8,0.1,3.2,14-15
203471,53.3,23.6,4.6,5.18,4.82,0.187,0.3,0.0,0.5,14-15
101114,74.8,24.9,6.8,5.49,5.22,0.174,1.0,0.6,1.0,14-15
202324,66.3,44.6,1.8,1.64,0.43,0.242,8.4,6.0,7.6,14-15
201565,76.6,27.4,6.5,5.06,4.68,0.231,0.7,0.1,1.4,14-15
202682,26.1,16.2,0.9,2.04,0.99,0.32,0.7,0.5,2.0,14-15
2734,45.7,20.0,2.8,3.66,3.46,0.191,0.6,0.0,0.2,14-15
203906,11.1,8.0,0.4,2.37,1.78,0.208,0.3,0.0,0.3,14-15
203473,14.7,7.1,0.3,1.41,0.34,0.25,1.1,0.5,4.1,14-15
203079,35.9,26.3,2.0,3.3,2.6,0.328,0.4,0.4,0.5,14-15
1717,53.5,34.3,1.4,1.6,0.41,0.323,3.2,6.2,1.7,14-15
202388,53.0,18.4,5.1,5.79,5.91,0.139,0.3,0.1,0.3,14-15
202700,54.0,31.6,1.4,1.55,0.58,0.224,3.8,5.5,6.6,14-15
2748,18.7,11.7,0.6,2.04,1.06,0.244,0.3,0.1,0.3,14-15
