PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
201572,1.1,0.5,0.7,0.64,0.3,0.4,1.2,1.075,0.1,0.0,0.1,20-21
1628971,1.8,0.3,0.7,0.417,0.1,0.2,0.8,0.408,0.7,0.1,0.2,20-21
203998,0.7,0.5,0.5,1.0,0.0,0.0,1.0,1.5,0.2,0.0,0.0,20-21
1628981,0.4,0.0,0.2,0.167,0.1,0.1,0.1,0.333,0.0,0.0,0.1,20-21
1627854,1.6,0.5,1.0,0.536,0.1,0.1,1.2,0.739,0.4,0.1,0.1,20-21
1627741,4.8,0.7,1.7,0.437,0.1,0.2,1.6,0.339,2.5,0.5,0.4,20-21
1629604,0.5,0.2,0.3,0.556,0.1,0.1,0.4,0.75,0.1,0.0,0.0,20-21
203468,8.1,2.4,4.8,0.513,1.0,1.2,6.1,0.751,2.3,0.6,0.3,20-21
1628997,2.4,0.5,1.0,0.51,0.3,0.4,1.3,0.532,0.9,0.2,0.2,20-21
1629629,5.0,0.8,2.6,0.324,1.3,1.6,2.9,0.58,1.3,0.2,0.3,20-21
1629244,0.6,0.2,0.2,1.0,0.0,0.0,0.4,0.667,0.2,0.2,0.0,20-21
1629661,2.6,0.6,1.0,0.574,0.2,0.2,1.5,0.557,1.2,0.3,0.2,20-21
1628419,1.0,0.5,0.8,0.667,0.0,0.0,1.0,1.0,0.0,0.0,0.3,20-21
1626166,6.3,1.5,3.0,0.511,0.5,0.5,3.6,0.566,2.6,0.7,0.4,20-21
1627747,14.3,3.7,7.9,0.473,1.4,1.8,9.2,0.641,4.5,1.2,0.8,20-21
2546,1.0,0.2,0.7,0.356,0.2,0.3,0.7,0.735,0.1,0.0,0.1,20-21
1629035,1.0,0.3,0.5,0.563,0.1,0.1,0.7,0.656,0.4,0.1,0.0,20-21
1630199,0.8,0.1,0.6,0.214,0.1,0.1,0.3,0.4,0.1,0.0,0.0,20-21
1630216,0.9,0.2,0.4,0.5,0.1,0.2,0.5,0.579,0.3,0.0,0.0,20-21
1626224,5.2,0.8,2.3,0.368,0.3,0.3,2.0,0.388,2.2,0.6,0.4,20-21
1628990,2.4,0.4,1.3,0.344,0.4,0.5,1.2,0.525,0.6,0.2,0.2,20-21
1629718,1.2,0.2,0.8,0.286,0.0,0.0,0.4,0.364,0.2,0.0,0.2,20-21
1626184,4.3,0.7,1.6,0.469,0.3,0.4,1.8,0.416,2.1,0.4,0.3,20-21
1629002,1.2,0.2,0.6,0.35,0.2,0.3,0.6,0.488,0.4,0.1,0.1,20-21
1628449,1.0,0.3,0.5,0.563,0.3,0.3,0.9,0.881,0.2,0.0,0.1,20-21
1629185,4.8,0.3,1.0,0.273,0.3,0.4,0.9,0.181,3.2,0.8,0.3,20-21
101108,11.9,2.6,4.8,0.549,0.4,0.4,5.7,0.483,6.1,1.7,0.5,20-21
1629735,0.3,0.1,0.2,0.667,0.1,0.1,0.4,1.2,0.1,0.0,0.0,20-21
1626174,4.4,1.2,2.6,0.444,0.6,1.1,3.0,0.687,0.8,0.2,0.4,20-21
1629643,2.5,0.4,1.0,0.426,0.1,0.2,1.0,0.412,1.2,0.2,0.2,20-21
203991,0.5,0.1,0.3,0.368,0.0,0.1,0.3,0.516,0.1,0.0,0.0,20-21
1629632,9.4,1.8,3.9,0.465,0.8,0.9,4.6,0.488,4.1,1.1,0.8,20-21
1628998,2.2,0.3,0.7,0.421,0.2,0.4,0.8,0.368,0.9,0.2,0.3,20-21
203469,1.8,0.7,1.2,0.576,0.3,0.3,1.7,0.943,0.4,0.1,0.1,20-21
1630175,10.6,2.3,5.2,0.433,0.8,1.0,5.4,0.515,3.9,0.7,0.7,20-21
1629012,16.8,3.7,7.8,0.473,2.1,2.5,9.7,0.58,5.9,1.2,1.2,20-21
202709,7.5,1.4,2.9,0.495,0.6,0.8,3.6,0.475,3.4,1.0,0.5,20-21
1626245,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.1,0.0,0.0,20-21
1626156,6.8,1.6,3.4,0.472,1.0,1.2,4.3,0.629,2.2,0.6,0.4,20-21
201571,5.3,0.6,1.5,0.379,0.5,0.6,1.7,0.319,3.0,0.7,0.3,20-21
1628391,1.0,0.2,0.5,0.5,0.2,0.2,0.7,0.676,0.3,0.2,0.0,20-21
1629610,1.1,0.3,0.7,0.476,0.1,0.1,0.7,0.629,0.3,0.0,0.1,20-21
1629751,1.0,0.4,0.5,0.75,0.0,0.0,0.8,0.75,0.5,0.3,0.0,20-21
1627745,0.2,0.1,0.1,1.0,0.0,0.0,0.2,1.333,0.0,0.0,0.0,20-21
203081,13.6,3.0,5.7,0.518,2.4,2.7,8.7,0.642,5.0,1.5,0.8,20-21
1627814,1.9,0.4,0.6,0.595,0.2,0.2,1.0,0.557,0.9,0.2,0.2,20-21
1628422,3.6,0.7,1.2,0.536,0.3,0.4,1.6,0.443,1.8,0.3,0.3,20-21
1629655,0.1,0.1,0.1,0.75,0.0,0.0,0.1,0.75,0.0,0.0,0.1,20-21
1630187,0.2,0.1,0.2,0.8,0.0,0.0,0.3,1.333,0.0,0.0,0.0,20-21
1628464,0.5,0.1,0.2,0.438,0.1,0.1,0.3,0.543,0.1,0.0,0.1,20-21
201568,2.0,0.4,0.8,0.513,0.8,0.8,1.6,0.816,0.7,0.2,0.1,20-21
201980,1.7,0.3,0.8,0.37,0.1,0.1,0.7,0.412,0.6,0.2,0.1,20-21
203957,3.3,0.3,1.2,0.286,0.2,0.3,0.8,0.25,1.7,0.8,0.2,20-21
1627863,4.8,0.5,1.4,0.388,0.5,0.8,1.7,0.349,2.6,0.6,0.3,20-21
203967,1.3,0.3,0.6,0.438,0.2,0.2,0.8,0.567,0.3,0.0,0.2,20-21
1629647,8.6,1.7,4.1,0.422,1.1,1.6,4.7,0.545,2.6,0.5,0.9,20-21
1629636,15.9,3.2,7.0,0.463,1.0,1.1,7.5,0.473,6.6,1.8,1.1,20-21
203121,0.7,0.0,0.1,0.0,0.1,0.1,0.1,0.167,0.5,0.2,0.1,20-21
1628021,2.8,0.8,1.6,0.5,0.5,0.6,2.2,0.798,0.6,0.0,0.2,20-21
202722,0.6,0.0,0.1,0.286,0.1,0.1,0.1,0.222,0.4,0.0,0.0,20-21
1628368,18.4,4.9,8.7,0.562,3.0,4.2,13.3,0.721,5.7,1.5,1.2,20-21
1629631,6.2,1.6,3.1,0.507,1.2,1.3,4.3,0.692,2.1,0.8,0.3,20-21
1629001,5.2,0.8,1.7,0.456,0.3,0.3,1.9,0.363,2.6,0.6,0.4,20-21
201599,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.75,0.0,0.0,0.0,20-21
1627761,4.0,0.8,1.5,0.506,0.3,0.4,1.9,0.468,1.9,0.6,0.3,20-21
201942,18.2,3.6,6.8,0.527,3.1,3.5,10.6,0.581,8.2,2.1,1.1,20-21
202326,1.9,0.3,0.8,0.412,0.3,0.3,1.0,0.519,0.7,0.1,0.2,20-21
1629731,1.4,0.1,0.4,0.391,0.0,0.0,0.3,0.233,0.9,0.2,0.1,20-21
1629028,0.2,0.1,0.1,0.667,0.1,0.1,0.2,1.067,0.0,0.0,0.0,20-21
1629686,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,20-21
1627749,11.9,2.5,5.4,0.455,0.4,0.7,5.5,0.462,5.1,1.3,0.6,20-21
1626153,11.3,1.7,3.8,0.454,0.9,1.1,4.4,0.388,6.1,1.3,0.6,20-21
1630166,1.6,0.4,0.7,0.487,0.1,0.2,0.8,0.536,0.6,0.1,0.1,20-21
203471,13.3,2.6,5.3,0.495,1.7,1.9,7.1,0.533,5.7,1.3,0.9,20-21
1628372,5.7,0.9,2.0,0.447,0.1,0.1,2.0,0.344,3.0,0.9,0.3,20-21
1627756,3.1,0.5,1.5,0.33,0.1,0.1,1.0,0.33,1.4,0.4,0.2,20-21
202324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-21
1627884,0.8,0.2,0.4,0.44,0.0,0.1,0.4,0.522,0.2,0.0,0.1,20-21
201565,11.9,2.9,5.9,0.497,1.2,1.3,7.1,0.599,4.7,1.0,0.4,20-21
1628401,9.9,2.0,4.2,0.477,1.0,1.3,5.2,0.53,4.3,1.2,0.5,20-21
1630217,3.5,0.7,1.5,0.5,0.0,0.0,1.5,0.438,1.6,0.3,0.3,20-21
1626164,13.4,3.1,5.6,0.548,1.8,2.1,8.2,0.614,5.3,1.0,1.0,20-21
1629962,1.0,0.3,0.8,0.333,0.0,0.0,0.5,0.5,0.3,0.0,0.0,20-21
1630170,1.5,0.5,0.8,0.56,0.2,0.3,1.1,0.723,0.5,0.2,0.0,20-21
1629653,1.7,0.5,0.7,0.75,0.0,0.0,1.1,0.632,0.9,0.2,0.0,20-21
1629719,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20-21
1628984,5.6,0.5,1.6,0.299,0.9,1.0,1.8,0.33,2.9,0.8,0.4,20-21
203473,0.1,0.1,0.1,1.0,0.0,0.0,0.1,1.0,0.1,0.0,0.0,20-21
1629712,3.7,0.3,1.3,0.25,0.0,0.0,0.7,0.182,2.0,0.3,0.3,20-21
1628415,7.8,2.1,5.0,0.416,0.9,1.0,5.0,0.65,1.7,0.3,0.5,20-21
1627734,4.3,0.9,1.8,0.523,0.6,0.8,2.5,0.58,1.5,0.3,0.4,20-21
1628378,15.5,3.7,7.6,0.479,2.0,2.4,9.6,0.624,5.0,1.4,1.0,20-21
1629743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-21
1628978,4.2,0.5,1.3,0.386,0.2,0.3,1.3,0.296,2.4,0.7,0.2,20-21
1627827,2.8,0.5,0.9,0.585,0.2,0.2,1.2,0.432,1.6,0.3,0.2,20-21
203926,4.0,1.3,2.5,0.524,0.3,0.3,3.0,0.753,1.1,0.2,0.2,20-21
203110,3.7,0.7,1.3,0.56,0.3,0.4,1.9,0.5,1.8,0.5,0.4,20-21
1629234,0.5,0.1,0.3,0.375,0.0,0.1,0.3,0.538,0.1,0.0,0.0,20-21
1629130,1.9,0.2,0.5,0.424,0.1,0.1,0.5,0.252,1.2,0.4,0.1,20-21
1628407,6.5,1.6,3.9,0.412,1.0,1.2,4.4,0.683,1.6,0.2,0.2,20-21
2730,0.4,0.1,0.2,0.75,0.1,0.1,0.3,0.923,0.1,0.0,0.1,20-21
203939,0.7,0.2,0.4,0.5,0.2,0.3,0.7,0.884,0.2,0.1,0.0,20-21
