PLAYER_ID,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_FG3A,PULL_UP_PTS,PULL_UP_EFG_PCT,SEASON
201166,1.0,2.8,0.338,1.4,2.3,0.415,15-16
203932,0.4,1.2,0.355,0.1,0.9,0.366,15-16
1626151,0.0,0.0,0.0,0.0,0.0,0.0,15-16
203940,0.1,0.5,0.25,0.1,0.3,0.286,15-16
201143,0.1,0.4,0.345,0.0,0.2,0.345,15-16
2744,0.3,0.9,0.366,,0.6,0.366,15-16
202329,0.5,1.3,0.375,0.3,1.0,0.413,15-16
101187,0.2,0.8,0.3,0.2,0.5,0.35,15-16
1626210,0.0,0.0,,,0.0,,15-16
202692,1.6,4.4,0.363,1.0,3.6,0.411,15-16
203458,0.1,0.4,0.25,0.0,0.2,0.25,15-16
1627293,0.0,0.3,0.0,,0.0,0.0,15-16
201582,0.2,0.4,0.476,0.0,0.3,0.476,15-16
203459,1.2,2.7,0.44,0.3,2.4,0.449,15-16
202087,0.1,0.3,0.174,0.1,0.1,0.196,15-16
2405,0.1,0.1,0.571,,0.2,0.571,15-16
101161,0.1,0.1,0.4,0.1,0.1,0.45,15-16
2760,0.0,0.2,0.222,0.0,0.1,0.222,15-16
203083,0.2,0.5,0.366,0.0,0.4,0.378,15-16
2738,0.5,1.4,0.337,0.5,1.0,0.37,15-16
1889,0.4,0.8,0.438,0.1,0.7,0.438,15-16
203460,0.0,0.1,0.0,0.0,0.0,0.0,15-16
200745,0.6,1.0,0.578,0.0,1.1,0.578,15-16
101106,0.1,0.2,0.286,0.0,0.1,0.321,15-16
202726,0.9,1.6,0.538,0.8,1.9,0.577,15-16
203094,0.2,0.4,0.455,0.1,0.4,0.477,15-16
203952,2.0,5.4,0.363,0.6,4.1,0.376,15-16
203461,0.0,0.2,0.0,0.1,0.0,0.0,15-16
1626148,0.3,0.8,0.417,0.2,0.7,0.438,15-16
203076,1.4,3.4,0.399,0.1,2.8,0.404,15-16
201627,0.5,1.2,0.429,0.3,1.2,0.47,15-16
201229,0.0,0.1,0.143,0.0,0.0,0.143,15-16
203462,0.3,1.4,0.247,0.6,0.8,0.286,15-16
203382,0.1,0.1,0.5,0.0,0.1,0.5,15-16
201167,1.9,4.1,0.452,0.5,3.9,0.473,15-16
203085,0.8,2.4,0.346,0.9,1.9,0.392,15-16
202340,1.5,3.8,0.391,1.1,3.3,0.439,15-16
1626253,0.1,0.3,0.286,0.0,0.2,0.286,15-16
203463,0.4,1.1,0.375,0.3,0.9,0.424,15-16
2757,1.0,2.3,0.436,0.2,2.0,0.441,15-16
202687,0.0,0.2,0.286,0.0,0.1,0.286,15-16
201933,1.1,3.3,0.322,0.2,2.2,0.33,15-16
1626246,0.1,0.1,0.429,,0.1,0.429,15-16
1626171,0.2,1.1,0.211,0.1,0.5,0.211,15-16
202711,0.7,1.7,0.404,0.6,1.6,0.467,15-16
2564,0.2,0.5,0.317,0.1,0.4,0.341,15-16
203078,2.1,5.5,0.387,1.6,4.9,0.444,15-16
201148,0.0,0.1,0.0,,0.0,0.0,15-16
1626183,0.0,0.0,,,0.0,,15-16
101138,0.1,0.3,0.3,0.0,0.2,0.3,15-16
201943,1.0,3.3,0.308,1.8,2.5,0.377,15-16
202688,3.1,8.4,0.364,3.7,7.3,0.434,15-16
201575,0.3,0.7,0.365,0.3,0.6,0.433,15-16
203148,0.7,1.6,0.451,0.3,1.5,0.482,15-16
1627362,1.4,3.4,0.417,0.1,2.9,0.417,15-16
201572,0.7,1.9,0.379,0.0,1.5,0.379,15-16
203998,0.0,0.5,0.0,0.2,0.0,0.0,15-16
203955,0.4,0.6,0.6,0.0,0.8,0.6,15-16
1626214,0.7,1.4,0.526,0.4,1.7,0.632,15-16
201228,0.4,1.6,0.269,0.3,0.9,0.288,15-16
203912,0.3,1.0,0.273,0.2,0.6,0.295,15-16
203468,3.8,8.3,0.458,2.2,8.4,0.51,15-16
101139,0.9,2.3,0.399,1.0,2.2,0.473,15-16
203946,0.0,0.1,0.0,0.0,0.0,0.0,15-16
1626166,0.9,2.1,0.421,0.6,1.9,0.459,15-16
201171,0.2,0.5,0.333,0.0,0.3,0.333,15-16
2546,3.2,7.7,0.417,1.7,6.9,0.448,15-16
2406,0.6,1.1,0.556,0.0,1.2,0.556,15-16
202718,0.9,2.1,0.441,0.9,2.1,0.516,15-16
101112,0.1,0.3,0.429,0.1,0.3,0.452,15-16
101111,0.2,0.4,0.444,0.2,0.5,0.556,15-16
201978,0.1,0.3,0.273,0.0,0.2,0.295,15-16
2365,0.1,0.1,0.667,0.1,0.2,0.833,15-16
2547,1.0,2.5,0.393,0.1,2.0,0.4,15-16
203142,0.0,0.1,0.0,0.0,0.0,0.0,15-16
203187,0.2,0.6,0.282,0.2,0.4,0.321,15-16
2549,0.1,0.2,0.333,0.1,0.1,0.333,15-16
1626191,0.2,0.5,0.308,0.0,0.3,0.308,15-16
101108,4.3,9.9,0.435,3.0,9.7,0.486,15-16
1626174,0.0,0.1,0.0,0.1,0.0,0.0,15-16
101236,0.0,0.0,,,0.0,,15-16
203921,0.1,0.4,0.167,0.1,0.1,0.167,15-16
1626146,0.1,0.1,1.0,,0.3,1.0,15-16
203991,0.0,0.0,0.0,0.0,0.0,0.0,15-16
203469,0.1,0.2,0.222,0.0,0.1,0.222,15-16
202332,0.0,0.0,0.0,,0.0,0.0,15-16
201147,0.2,0.9,0.236,0.3,0.5,0.257,15-16
203928,0.1,0.4,0.333,0.0,0.3,0.333,15-16
202709,0.8,2.1,0.38,0.2,1.6,0.38,15-16
1626262,0.0,0.3,0.0,0.0,0.0,0.0,15-16
201584,1.1,2.4,0.447,0.1,2.1,0.449,15-16
1626245,0.0,0.1,0.0,0.0,0.0,0.0,15-16
1626156,1.9,5.4,0.356,1.7,4.4,0.407,15-16
201571,0.9,2.2,0.42,1.4,2.4,0.543,15-16
2563,4.0,5.0,0.8,0.0,8.0,0.8,15-16
203081,3.4,8.9,0.378,4.7,8.4,0.472,15-16
203996,0.1,0.3,0.333,0.1,0.3,0.417,15-16
204014,0.0,0.1,0.0,0.1,0.0,0.0,15-16
201568,1.2,3.6,0.321,1.1,2.6,0.358,15-16
201980,0.3,1.2,0.286,0.5,0.8,0.33,15-16
201967,0.1,0.5,0.289,0.0,0.3,0.289,15-16
201589,0.3,0.7,0.458,0.0,0.7,0.479,15-16
201954,1.8,3.9,0.452,1.0,3.9,0.493,15-16
1626199,0.4,1.1,0.405,0.2,0.9,0.429,15-16
101135,0.1,0.2,0.556,0.0,0.2,0.556,15-16
2561,0.2,0.4,0.4,0.0,0.3,0.4,15-16
201599,0.0,0.0,1.0,0.0,0.0,1.0,15-16
201971,0.1,0.2,0.571,0.0,0.3,0.571,15-16
201942,2.9,7.3,0.397,0.6,5.9,0.403,15-16
202326,0.6,2.1,0.292,0.2,1.3,0.307,15-16
201960,0.7,1.7,0.4,0.4,1.5,0.444,15-16
1626153,0.3,0.6,0.438,0.2,0.7,0.563,15-16
203471,1.2,3.4,0.362,1.3,2.8,0.41,15-16
101114,1.6,4.2,0.373,1.5,3.6,0.42,15-16
202324,0.4,1.2,0.365,0.1,0.9,0.365,15-16
201565,2.6,6.5,0.4,0.7,5.3,0.41,15-16
202682,0.5,1.5,0.355,0.3,1.1,0.376,15-16
1626164,1.3,3.9,0.327,1.3,2.9,0.365,15-16
2734,0.4,1.1,0.324,0.3,0.8,0.352,15-16
203906,0.0,0.5,0.071,0.0,0.1,0.071,15-16
203473,0.1,0.1,0.571,,0.1,0.571,15-16
203079,1.0,3.0,0.321,0.7,2.1,0.35,15-16
1717,1.6,3.9,0.42,0.1,3.3,0.425,15-16
202388,0.5,1.4,0.352,0.4,1.1,0.386,15-16
202700,0.0,0.2,0.167,0.0,0.1,0.25,15-16
203926,0.8,1.7,0.46,0.2,1.7,0.482,15-16
203110,0.2,0.5,0.317,0.1,0.4,0.354,15-16
2400,0.1,0.4,0.364,0.0,0.3,0.364,15-16
1626251,0.0,3.0,0.0,1.0,0.0,0.0,15-16
2730,0.0,0.0,0.0,0.0,0.0,0.0,15-16
203939,0.0,0.1,0.333,0.0,0.1,0.333,15-16
2548,2.3,6.5,0.351,0.4,4.6,0.353,15-16
202734,0.9,2.0,0.445,0.3,1.9,0.471,15-16
202334,0.0,0.0,0.333,,0.0,0.333,15-16
204002,0.0,0.0,,,0.0,,15-16
203901,0.7,2.2,0.329,0.2,1.5,0.338,15-16
202407,0.0,0.2,0.0,0.1,0.0,0.0,15-16
202343,0.2,1.0,0.2,0.2,0.6,0.3,15-16
1882,0.2,0.4,0.429,0.0,0.4,0.429,15-16
1626144,2.0,5.5,0.354,1.3,4.3,0.391,15-16
202683,0.1,0.3,0.423,0.0,0.3,0.423,15-16
202339,3.2,6.8,0.462,2.2,7.3,0.531,15-16
201569,1.3,2.8,0.449,1.2,3.0,0.539,15-16
203961,0.0,0.0,,,0.0,,15-16
203475,0.3,0.6,0.6,0.0,0.7,0.6,15-16
101141,0.6,1.4,0.383,0.6,1.3,0.453,15-16
203095,0.9,2.5,0.36,1.1,2.2,0.442,15-16
202323,1.7,4.1,0.417,0.1,3.4,0.418,15-16
203105,0.0,0.1,0.25,,0.0,0.25,15-16
1626163,0.2,0.5,0.357,0.0,0.4,0.369,15-16
202066,0.3,1.1,0.284,0.3,0.7,0.324,15-16
203914,0.9,1.9,0.468,0.4,1.8,0.496,15-16
202390,1.9,4.0,0.478,0.7,4.2,0.519,15-16
201588,1.1,3.3,0.339,1.1,2.6,0.388,15-16
101123,1.0,2.7,0.364,0.7,2.2,0.405,15-16
201945,1.3,3.2,0.391,0.2,2.6,0.399,15-16
203507,0.7,2.1,0.318,0.3,1.4,0.332,15-16
203922,0.2,0.7,0.281,0.0,0.4,0.281,15-16
201609,1.7,4.1,0.405,0.9,3.5,0.434,15-16
202330,2.1,5.1,0.4,1.4,4.5,0.44,15-16
203476,0.3,0.8,0.413,0.0,0.6,0.413,15-16
202328,0.0,0.2,0.231,0.0,0.1,0.231,15-16
202962,0.0,0.0,,,0.0,,15-16
202349,0.8,2.1,0.388,1.0,1.9,0.449,15-16
