PLAYER_ID,PASSES_MADE,PASSES_RECEIVED,SECONDARY_AST,POTENTIAL_AST,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON
1627739,28.1,28.6,0.2,4.6,2.8,0.086,0.1,16-17
2743,20.2,14.4,0.1,1.4,0.8,0.026,0.038,16-17
204001,41.1,39.7,0.3,3.4,2.0,0.036,0.048,16-17
203937,16.6,13.8,0.2,2.2,1.6,0.077,0.094,16-17
2594,19.9,20.8,0.1,2.6,1.7,0.082,0.087,16-17
200768,60.3,69.3,0.7,13.6,8.6,0.115,0.143,16-17
203124,23.4,16.3,0.2,2.8,1.7,0.063,0.074,16-17
202713,8.9,7.5,0.1,0.8,0.3,0.032,0.039,16-17
1627787,4.6,3.8,0.1,0.3,0.2,0.031,0.046,16-17
202681,52.6,66.5,0.7,11.8,7.1,0.11,0.135,16-17
200746,35.3,38.1,0.4,4.1,2.5,0.055,0.071,16-17
203934,12.4,14.8,0.2,2.8,2.0,0.097,0.161,16-17
202362,25.8,29.3,0.1,7.5,3.4,0.127,0.133,16-17
202498,22.7,19.2,0.2,2.0,1.1,0.034,0.048,16-17
204038,20.7,24.6,0.1,2.6,1.6,0.061,0.076,16-17
1626204,28.5,19.2,0.2,3.0,1.9,0.053,0.068,16-17
202336,2.2,1.8,0.0,0.0,0.0,0.0,0.0,16-17
202730,19.1,10.4,0.1,1.8,1.0,0.049,0.053,16-17
2544,59.4,70.8,1.0,17.3,10.6,0.147,0.179,16-17
2571,14.0,17.6,0.1,2.4,1.5,0.086,0.104,16-17
101150,26.4,35.5,0.3,5.5,3.6,0.112,0.135,16-17
201601,13.7,12.9,0.1,1.0,0.6,0.036,0.046,16-17
203512,17.0,10.4,0.1,1.7,1.0,0.043,0.057,16-17
2449,18.4,14.5,0.1,1.8,1.3,0.057,0.068,16-17
202337,21.3,13.4,0.1,1.4,0.6,0.025,0.029,16-17
2736,27.7,22.5,0.1,3.2,1.6,0.048,0.056,16-17
1627781,7.5,9.6,0.0,0.9,0.5,0.067,0.067,16-17
1627763,44.6,46.3,0.5,8.3,5.4,0.095,0.121,16-17
1627098,28.7,32.2,0.3,5.8,3.3,0.092,0.114,16-17
1627736,5.7,7.8,0.0,1.0,0.8,0.092,0.143,16-17
202412,10.0,11.3,0.3,2.0,1.0,0.05,0.1,16-17
1938,22.6,25.9,0.3,4.5,3.2,0.117,0.142,16-17
201188,52.9,57.2,0.3,9.7,5.3,0.086,0.101,16-17
1626273,18.8,18.7,0.1,4.0,2.4,0.12,0.127,16-17
101162,35.8,20.6,0.3,3.3,2.0,0.041,0.057,16-17
201158,19.5,24.2,0.3,3.9,2.5,0.102,0.128,16-17
1627875,7.6,7.8,0.2,1.4,1.0,0.079,0.132,16-17
202694,32.3,28.7,0.2,3.8,2.4,0.063,0.074,16-17
203935,43.1,47.0,0.6,8.9,5.4,0.107,0.125,16-17
201977,14.7,17.8,0.1,2.5,1.5,0.084,0.103,16-17
1626209,12.7,13.3,0.1,1.9,1.1,0.075,0.086,16-17
202693,27.1,26.7,0.2,3.1,2.0,0.061,0.074,16-17
1627737,24.8,19.6,0.1,1.8,0.9,0.03,0.037,16-17
201578,19.5,16.6,0.1,1.5,0.9,0.041,0.046,16-17
1627850,8.3,5.3,0.0,1.2,0.5,0.057,0.063,16-17
101107,50.2,29.5,0.3,3.1,1.9,0.028,0.038,16-17
203486,33.9,29.2,0.2,6.9,4.1,0.103,0.121,16-17
2440,37.8,26.8,0.3,4.5,3.0,0.07,0.079,16-17
203521,43.0,45.9,0.5,9.4,5.8,0.109,0.134,16-17
203090,22.9,19.5,0.2,2.4,1.4,0.05,0.061,16-17
1626254,11.6,8.8,0.0,1.0,0.3,0.022,0.03,16-17
1897,4.6,6.1,0.0,0.8,0.5,0.095,0.103,16-17
203086,20.0,17.0,0.1,2.2,1.2,0.048,0.059,16-17
201563,18.3,16.3,0.2,2.1,1.2,0.052,0.066,16-17
203487,30.8,33.2,0.2,4.3,2.8,0.081,0.092,16-17
1627771,3.2,2.2,0.0,0.1,0.2,0.069,0.069,16-17
203077,21.8,18.6,0.3,2.9,1.8,0.064,0.084,16-17
201144,61.1,73.0,1.3,13.9,8.2,0.103,0.134,16-17
2399,13.7,13.9,0.2,2.1,1.1,0.069,0.08,16-17
2034,13.8,8.8,0.0,1.8,1.3,0.084,0.095,16-17
203488,22.2,17.4,0.2,2.8,1.6,0.061,0.072,16-17
203118,12.2,11.1,0.0,1.7,0.9,0.078,0.078,16-17
1627861,9.0,9.5,0.0,1.5,1.0,0.056,0.111,16-17
203101,7.1,6.4,0.0,1.1,0.6,0.066,0.085,16-17
1627851,16.5,16.5,0.0,2.1,1.1,0.062,0.068,16-17
203141,18.6,14.2,0.2,1.4,0.9,0.037,0.049,16-17
101145,30.2,33.1,0.4,6.6,3.8,0.107,0.127,16-17
1626149,22.2,17.3,0.1,1.9,1.2,0.05,0.055,16-17
1626167,33.6,27.5,0.2,2.5,1.6,0.039,0.048,16-17
202357,26.4,17.7,0.2,2.7,1.5,0.046,0.058,16-17
2403,20.5,16.3,0.1,2.3,1.2,0.047,0.06,16-17
203457,21.7,16.9,0.2,1.8,1.2,0.045,0.054,16-17
2555,11.1,7.2,0.0,1.7,0.7,0.054,0.063,16-17
201156,19.4,25.7,0.2,2.1,1.4,0.05,0.07,16-17
201587,44.1,46.8,0.6,11.4,7.2,0.134,0.164,16-17
1627852,12.2,10.7,0.0,2.1,1.1,0.071,0.088,16-17
1627879,17.8,19.7,0.1,2.7,1.6,0.088,0.091,16-17
203917,31.3,31.3,0.2,5.0,2.7,0.075,0.086,16-17
203999,51.0,39.8,0.3,8.5,5.7,0.096,0.111,16-17
202703,37.8,26.7,0.2,2.2,1.4,0.028,0.036,16-17
202696,47.6,38.0,0.3,6.3,3.3,0.058,0.07,16-17
203943,17.9,9.4,0.0,1.1,0.6,0.023,0.031,16-17
1626181,14.0,18.2,0.1,2.5,1.3,0.077,0.092,16-17
202708,14.3,16.8,0.1,2.5,1.3,0.075,0.091,16-17
1627855,16.2,9.3,0.1,1.4,0.7,0.037,0.044,16-17
201600,18.9,9.1,0.0,0.8,0.5,0.026,0.029,16-17
201956,24.4,16.7,0.2,1.8,1.2,0.042,0.05,16-17
203490,28.5,22.5,0.2,2.9,1.8,0.053,0.062,16-17
200782,29.9,20.8,0.1,2.6,1.5,0.041,0.049,16-17
1627783,16.1,10.1,0.0,0.7,0.3,0.017,0.018,16-17
1626192,7.9,7.8,0.1,1.5,0.9,0.091,0.11,16-17
1627868,6.2,6.4,0.0,1.0,0.0,0.0,0.0,16-17
201976,38.3,36.6,0.3,8.6,5.0,0.11,0.13,16-17
1627775,14.2,15.6,0.2,2.3,1.4,0.076,0.095,16-17
202335,30.4,20.6,0.1,2.0,1.2,0.038,0.041,16-17
201988,40.7,45.2,0.7,6.3,4.3,0.086,0.106,16-17
2200,41.6,32.2,0.1,4.3,2.8,0.056,0.066,16-17
202331,36.5,44.6,0.5,7.3,4.3,0.092,0.116,16-17
200794,44.1,45.3,0.5,7.5,4.4,0.083,0.1,16-17
1718,12.6,10.6,0.0,0.8,0.4,0.032,0.035,16-17
1627835,16.2,15.0,0.1,1.5,1.0,0.051,0.063,16-17
203510,17.6,20.7,0.1,4.6,2.6,0.12,0.146,16-17
203112,17.2,14.2,0.1,0.9,0.6,0.028,0.034,16-17
1626188,25.6,28.4,0.2,3.6,2.2,0.072,0.086,16-17
1626154,2.7,2.3,0.0,0.3,0.0,0.0,0.0,16-17
200765,58.1,57.4,0.6,12.9,8.0,0.115,0.137,16-17
1626176,4.6,3.7,0.1,0.4,0.2,0.03,0.045,16-17
201196,26.1,30.4,0.5,5.6,3.3,0.099,0.128,16-17
200751,22.9,24.4,0.2,4.4,2.4,0.086,0.105,16-17
1626173,6.9,8.9,0.1,0.8,0.7,0.081,0.102,16-17
203526,12.6,13.2,0.1,1.7,1.2,0.067,0.093,16-17
101109,33.0,33.5,0.4,4.9,2.9,0.072,0.089,16-17
203493,12.2,12.3,0.1,1.7,1.1,0.077,0.09,16-17
202704,47.0,58.6,0.5,11.1,6.1,0.11,0.131,16-17
