PLAYER_ID,SEASON
203932,20-21
1628988,20-21
1630174,20-21
1627846,20-21
1629690,20-21
201143,20-21
202329,20-21
202692,20-21
1630197,20-21
1629346,20-21
1627936,20-21
203458,20-21
1628035,20-21
1628993,20-21
1628578,20-21
1629599,20-21
2760,20-21
203083,20-21
2738,20-21
203460,20-21
203952,20-21
1629014,20-21
203076,20-21
1630162,20-21
1630264,20-21
1630237,20-21
201229,20-21
1628394,20-21
1629717,20-21
203382,20-21
1630204,20-21
203085,20-21
202340,20-21
1626253,20-21
1628389,20-21
203463,20-21
1627732,20-21
202687,20-21
201933,20-21
1626246,20-21
1626171,20-21
203992,20-21
202711,20-21
1629626,20-21
202954,20-21
203078,20-21
1629634,20-21
1629164,20-21
1627742,20-21
1628968,20-21
1630271,20-21
201572,20-21
1628971,20-21
203998,20-21
1628981,20-21
1627854,20-21
1627741,20-21
1629604,20-21
203468,20-21
1628997,20-21
1629629,20-21
1629244,20-21
1629661,20-21
1628419,20-21
1626166,20-21
1627747,20-21
2546,20-21
1629035,20-21
1630199,20-21
1630216,20-21
1626224,20-21
1628990,20-21
1629718,20-21
1626184,20-21
1629002,20-21
1628449,20-21
1629185,20-21
101108,20-21
1629735,20-21
1626174,20-21
1629643,20-21
203991,20-21
1629632,20-21
1628998,20-21
203469,20-21
1630175,20-21
1629012,20-21
202709,20-21
1626245,20-21
1626156,20-21
201571,20-21
1628391,20-21
1629610,20-21
1629751,20-21
1627745,20-21
203081,20-21
1627814,20-21
1628422,20-21
1629655,20-21
1630187,20-21
1628464,20-21
201568,20-21
201980,20-21
203957,20-21
1627863,20-21
203967,20-21
1629647,20-21
1629636,20-21
203121,20-21
1628021,20-21
202722,20-21
1628368,20-21
1629631,20-21
1629001,20-21
201599,20-21
1627761,20-21
201942,20-21
202326,20-21
1629731,20-21
1629028,20-21
1629686,20-21
1627749,20-21
1626153,20-21
1630166,20-21
203471,20-21
1628372,20-21
1627756,20-21
202324,20-21
1627884,20-21
201565,20-21
1628401,20-21
1630217,20-21
1626164,20-21
1629962,20-21
1630170,20-21
1629653,20-21
1629719,20-21
1628984,20-21
203473,20-21
1629712,20-21
1628415,20-21
1627734,20-21
1628378,20-21
1629743,20-21
1628978,20-21
1627827,20-21
203926,20-21
203110,20-21
1629234,20-21
1629130,20-21
1628407,20-21
2730,20-21
203939,20-21
1629685,20-21
202734,20-21
202334,20-21
1628410,20-21
203901,20-21
1629091,20-21
1630190,20-21
202683,20-21
202339,20-21
201569,20-21
1629672,20-21
101141,20-21
203095,20-21
1630267,20-21
1628402,20-21
1626163,20-21
1628412,20-21
1628373,20-21
1627832,20-21
1630273,20-21
1627788,20-21
1629216,20-21
1630466,20-21
202066,20-21
1629726,20-21
1629109,20-21
203914,20-21
1627780,20-21
1629018,20-21
201588,20-21
1627777,20-21
203507,20-21
203922,20-21
1629048,20-21
201609,20-21
202330,20-21
203476,20-21
1630203,20-21
1629684,20-21
1628960,20-21
204222,20-21
1628977,20-21
203084,20-21
1628385,20-21
202355,20-21
1627740,20-21
1629649,20-21
202697,20-21
1630193,20-21
1629067,20-21
1630171,20-21
1628392,20-21
1630198,20-21
1629676,20-21
1630191,20-21
202738,20-21
202397,20-21
1627826,20-21
200755,20-21
1629630,20-21
203960,20-21
203210,20-21
201580,20-21
203953,20-21
1630183,20-21
203109,20-21
1630256,20-21
1626143,20-21
1630186,20-21
1627774,20-21
1627751,20-21
1628973,20-21
1630223,20-21
1629665,20-21
1629667,20-21
1630188,20-21
1627750,20-21
203516,20-21
201935,20-21
201949,20-21
203263,20-21
1630164,20-21
201162,20-21
1629607,20-21
1628991,20-21
1629020,20-21
1629714,20-21
1628386,20-21
1629633,20-21
1629750,20-21
1629637,20-21
1630206,20-21
1629121,20-21
1627759,20-21
1629658,20-21
1629669,20-21
1628369,20-21
201145,20-21
201952,20-21
203924,20-21
1629725,20-21
203087,20-21
1629010,20-21
1628975,20-21
202710,20-21
203925,20-21
204060,20-21
203954,20-21
1628381,20-21
1629723,20-21
202322,20-21
202685,20-21
1629007,20-21
1628395,20-21
1629648,20-21
203903,20-21
1629162,20-21
1629670,20-21
1629673,20-21
1630182,20-21
1630221,20-21
1628404,20-21
1628367,20-21
1629006,20-21
1626196,20-21
201950,20-21
1629308,20-21
1627823,20-21
203944,20-21
