PLAYER_ID,SEASON
1628976,19-20
1629117,19-20
1628411,19-20
202083,19-20
203115,19-20
1629739,19-20
1626161,19-20
1626195,19-20
201163,19-20
1627812,19-20
1629139,19-20
1628380,19-20
203897,19-20
1629668,19-20
1629015,19-20
1629627,19-20
1629597,19-20
