PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
1628417,0.8,1.1,0.4,2.4,5.3,4.2,4.6,16.6,18-19
1629020,0.2,0.4,0.0,1.1,1.4,0.8,1.0,4.0,18-19
1628386,1.1,2.0,0.7,8.2,10.1,8.9,6.7,29.6,18-19
201160,0.1,0.4,0.0,0.9,3.4,2.5,3.8,9.1,18-19
1628393,0.0,0.0,0.3,0.5,2.0,2.1,2.0,8.5,18-19
1629121,0.6,0.2,0.3,0.5,4.7,4.0,3.2,11.8,18-19
1627759,2.6,1.4,3.0,6.3,8.2,7.3,7.0,24.6,18-19
1628537,1.3,0.5,0.8,1.5,1.3,1.0,0.3,5.0,18-19
1628369,3.0,1.7,2.6,6.3,8.8,8.5,8.4,28.9,18-19
201145,1.8,1.2,1.3,4.4,9.7,7.9,7.4,29.6,18-19
201952,2.0,0.6,1.9,5.7,11.4,9.8,9.1,29.7,18-19
1629203,1.3,1.7,1.8,3.3,10.2,7.0,9.0,21.0,18-19
203924,2.4,1.8,1.7,6.9,10.7,8.0,8.3,32.5,18-19
203087,2.8,1.8,1.9,6.2,7.9,8.0,7.6,28.0,18-19
202391,1.7,0.5,1.6,4.0,8.6,5.6,6.5,18.7,18-19
1626170,0.8,0.3,0.6,0.8,5.0,3.8,3.8,14.8,18-19
1629010,0.4,0.4,0.4,1.1,4.0,2.9,3.5,10.0,18-19
201573,0.9,0.3,0.6,1.6,5.9,5.9,4.7,19.2,18-19
1628975,0.8,0.7,1.0,0.7,5.3,3.0,3.7,11.8,18-19
202690,0.7,0.0,0.3,2.0,5.2,3.0,3.5,10.0,18-19
202710,2.6,2.0,2.6,8.2,11.5,9.0,10.8,35.8,18-19
201149,1.4,1.2,0.5,5.0,5.2,4.1,5.7,13.3,18-19
201975,1.1,0.6,1.0,2.8,5.0,3.3,4.3,14.5,18-19
1629147,2.0,0.0,0.0,2.0,0.0,5.0,2.0,8.0,18-19
