PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
203932,2.6,1.4,1.1,4.28,4.75,3.79,18-19
1628988,1.0,0.5,0.5,4.35,4.58,4.12,18-19
1627846,0.9,0.5,0.5,4.47,4.7,4.27,18-19
201143,2.0,1.1,1.0,3.98,4.35,3.64,18-19
202329,2.1,1.2,1.0,4.25,4.55,3.93,18-19
1626210,0.4,0.2,0.2,4.14,4.63,3.71,18-19
202692,1.6,0.9,0.7,4.22,4.39,4.05,18-19
203518,1.5,0.8,0.7,4.38,4.75,4.04,18-19
1627936,1.6,0.9,0.8,4.23,4.61,3.89,18-19
203458,1.5,0.8,0.7,4.23,4.59,3.88,18-19
1627816,1.2,0.6,0.6,4.51,5.02,4.05,18-19
1628035,1.1,0.6,0.5,4.68,5.1,4.28,18-19
1628993,0.4,0.2,0.2,4.41,4.57,4.26,18-19
203459,2.0,1.1,0.9,4.24,4.6,3.88,18-19
1629019,1.7,0.9,0.8,4.17,4.51,3.82,18-19
1628518,0.5,0.2,0.2,4.47,4.63,4.3,18-19
101161,0.8,0.4,0.4,4.16,4.45,3.89,18-19
203083,2.3,1.2,1.1,3.94,3.99,3.88,18-19
2738,1.7,0.9,0.8,4.1,4.46,3.77,18-19
201281,0.3,0.1,0.1,4.14,4.73,3.59,18-19
101106,0.7,0.4,0.3,3.96,4.33,3.61,18-19
1626150,0.8,0.4,0.4,4.03,4.25,3.8,18-19
203952,2.5,1.3,1.2,4.04,4.29,3.78,18-19
1629014,0.5,0.3,0.2,4.35,4.55,4.12,18-19
1629116,0.6,0.3,0.3,4.13,4.13,4.13,18-19
1627790,1.3,0.7,0.6,4.0,4.06,3.92,18-19
203076,2.3,1.2,1.1,3.9,4.24,3.57,18-19
201229,1.3,0.7,0.6,4.32,4.8,3.82,18-19
1628469,1.1,0.6,0.5,4.33,4.61,4.05,18-19
203382,1.1,0.6,0.6,4.02,4.18,3.86,18-19
203085,1.9,1.0,0.9,4.05,4.22,3.89,18-19
202340,2.3,1.2,1.1,4.32,4.43,4.23,18-19
1629168,0.5,0.3,0.2,4.28,4.83,3.75,18-19
1628389,1.7,0.9,0.8,4.11,4.34,3.88,18-19
203463,0.7,0.4,0.3,4.74,5.01,4.48,18-19
1627732,2.5,1.4,1.1,4.17,4.7,3.66,18-19
1628656,1.1,0.6,0.5,4.07,4.48,3.51,18-19
202687,1.1,0.6,0.5,4.21,4.5,3.9,18-19
201933,2.3,1.3,1.0,3.71,3.97,3.42,18-19
1626246,0.9,0.4,0.4,4.08,4.34,3.83,18-19
1626171,1.9,1.0,0.9,4.09,4.4,3.79,18-19
203992,2.1,1.2,1.0,4.31,4.84,3.81,18-19
202711,2.3,1.2,1.1,4.13,4.39,3.87,18-19
1629045,1.0,0.5,0.4,4.46,4.6,4.31,18-19
202954,0.7,0.4,0.3,4.27,4.58,3.97,18-19
203078,2.7,1.5,1.3,4.19,4.53,3.85,18-19
1629164,0.3,0.1,0.1,4.38,4.57,4.01,18-19
1627742,2.6,1.4,1.2,4.31,4.73,3.91,18-19
202688,1.4,0.7,0.6,4.23,4.48,3.98,18-19
1629102,1.2,0.6,0.6,4.26,4.39,4.14,18-19
201572,2.0,1.1,0.9,3.93,4.33,3.55,18-19
1628971,1.5,0.8,0.7,4.46,4.6,4.31,18-19
203998,1.8,1.0,0.8,4.41,4.72,4.09,18-19
1627854,2.1,1.2,0.9,4.3,4.7,3.88,18-19
1627741,2.7,1.4,1.3,4.71,5.18,4.27,18-19
203710,0.7,0.4,0.3,4.33,4.78,3.83,18-19
203468,2.7,1.5,1.2,4.42,4.89,3.93,18-19
101139,1.2,0.6,0.5,4.07,4.39,3.73,18-19
1628403,0.6,0.4,0.3,4.24,4.47,3.99,18-19
1629244,1.1,0.6,0.5,4.49,4.87,4.12,18-19
1626166,1.4,0.7,0.6,4.29,4.67,3.93,18-19
1627747,2.0,1.1,0.9,4.23,4.57,3.88,18-19
2546,2.0,1.0,0.9,3.72,3.86,3.59,18-19
1626224,2.3,1.3,1.0,4.13,4.37,3.86,18-19
1628990,1.6,0.9,0.7,4.49,4.96,4.03,18-19
