PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
201985,0.584,0.416,0.541,0.316,0.338,0.038,0.121,0.211,0.226,0.111,0.889,0.667,0.333,0.275,0.725,14-15
201166,0.617,0.383,0.468,0.105,0.381,0.095,0.151,0.071,0.363,0.126,0.874,0.612,0.388,0.297,0.703,14-15
203932,0.769,0.231,0.658,0.041,0.16,0.21,0.182,0.251,0.617,0.488,0.513,0.923,0.077,0.548,0.452,14-15
203940,0.959,0.041,0.845,0.31,0.014,0.028,0.141,0.136,0.535,0.633,0.367,1.0,0.0,0.637,0.363,14-15
201143,0.963,0.037,0.879,0.356,0.029,0.082,0.092,0.124,0.522,0.789,0.211,0.909,0.091,0.792,0.208,14-15
2744,0.995,0.005,0.895,0.262,0.006,0.023,0.099,0.121,0.632,0.597,0.403,0.5,0.5,0.597,0.403,14-15
202329,0.653,0.347,0.549,0.039,0.248,0.209,0.203,0.265,0.51,0.673,0.327,1.0,0.0,0.748,0.252,14-15
101187,0.523,0.477,0.448,0.11,0.402,0.083,0.15,0.136,0.338,0.541,0.459,0.822,0.178,0.646,0.354,14-15
202692,0.773,0.227,0.508,0.182,0.209,0.201,0.283,0.139,0.326,0.316,0.684,0.769,0.231,0.413,0.587,14-15
203945,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,14-15
203458,0.992,0.008,0.824,0.134,0.007,0.06,0.169,0.137,0.69,0.663,0.337,1.0,0.0,0.665,0.335,14-15
203144,0.585,0.415,0.396,0.06,0.325,0.196,0.279,0.138,0.336,0.302,0.698,0.681,0.319,0.436,0.564,14-15
201582,1.0,0.0,0.817,0.221,0.0,0.02,0.183,0.088,0.596,0.613,0.387,0.0,0.0,0.613,0.387,14-15
203459,0.444,0.556,0.393,0.06,0.536,0.202,0.071,0.244,0.333,0.848,0.152,1.0,0.0,0.921,0.079,14-15
202087,0.812,0.188,0.614,0.033,0.162,0.332,0.224,0.286,0.581,0.473,0.527,1.0,0.0,0.552,0.448,14-15
2405,0.992,0.008,0.803,0.109,0.0,0.029,0.197,0.146,0.694,0.469,0.531,0.0,0.0,0.469,0.531,14-15
101161,0.911,0.089,0.804,0.04,0.082,0.089,0.114,0.117,0.764,0.685,0.315,1.0,0.0,0.705,0.295,14-15
2760,0.99,0.01,0.871,0.204,0.0,0.094,0.129,0.122,0.667,0.883,0.117,0.0,0.0,0.883,0.117,14-15
203958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14-15
203083,0.998,0.002,0.874,0.012,0.0,0.145,0.126,0.145,0.862,0.579,0.421,0.0,0.0,0.579,0.421,14-15
2738,0.573,0.427,0.52,0.116,0.368,0.296,0.112,0.26,0.404,0.643,0.357,0.905,0.095,0.727,0.273,14-15
1889,0.883,0.117,0.777,0.18,0.059,0.065,0.164,0.118,0.597,0.29,0.71,0.714,0.286,0.31,0.69,14-15
203460,0.577,0.423,0.623,0.009,0.276,0.25,0.101,0.232,0.614,0.761,0.239,0.952,0.048,0.804,0.196,14-15
200745,0.886,0.114,0.693,0.34,0.105,0.033,0.202,0.098,0.353,0.685,0.315,1.0,0.0,0.713,0.287,14-15
1905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14-15
101106,1.0,0.0,0.948,0.019,0.0,0.026,0.052,0.14,0.929,0.66,0.34,0.0,0.0,0.66,0.34,14-15
203094,0.784,0.216,0.722,0.33,0.201,0.015,0.077,0.155,0.392,0.743,0.257,0.923,0.077,0.771,0.229,14-15
203952,0.889,0.111,0.66,0.199,0.084,0.13,0.256,0.193,0.461,0.489,0.511,0.872,0.128,0.519,0.481,14-15
203461,0.923,0.077,0.792,0.329,0.07,0.104,0.138,0.181,0.463,0.754,0.246,1.0,0.0,0.768,0.232,14-15
203076,0.99,0.01,0.774,0.28,0.002,0.106,0.224,0.146,0.494,0.715,0.285,1.0,0.0,0.715,0.285,14-15
201627,0.472,0.528,0.365,0.17,0.535,0.17,0.1,0.159,0.195,0.59,0.41,0.972,0.028,0.779,0.221,14-15
201229,0.262,0.738,0.228,0.037,0.66,0.087,0.112,0.205,0.191,0.764,0.236,1.0,0.0,0.919,0.081,14-15
203462,0.796,0.204,0.58,0.043,0.156,0.234,0.264,0.195,0.537,0.358,0.642,0.917,0.083,0.443,0.557,14-15
202620,1.0,0.0,0.889,0.0,0.0,0.074,0.111,0.148,0.889,0.75,0.25,0.0,0.0,0.75,0.25,14-15
203382,0.988,0.012,0.798,0.104,0.007,0.05,0.195,0.174,0.694,0.793,0.207,1.0,0.0,0.795,0.205,14-15
201167,0.623,0.377,0.497,0.251,0.342,0.099,0.161,0.143,0.245,0.549,0.451,0.958,0.042,0.677,0.323,14-15
201948,0.496,0.504,0.403,0.233,0.558,0.062,0.039,0.171,0.171,0.577,0.423,0.958,0.042,0.76,0.24,14-15
203085,0.736,0.264,0.619,0.113,0.221,0.147,0.16,0.213,0.506,0.378,0.622,0.897,0.103,0.478,0.522,14-15
