PLAYER_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PIE,SEASON
202689,110.9,107.4,3.5,0.282,2.58,19.7,0.016,0.095,0.055,7.6,0.527,0.569,0.137,16-17
202702,110.7,112.3,-1.7,0.064,0.93,9.0,0.135,0.218,0.175,9.6,0.548,0.588,0.124,16-17
203145,104.3,106.0,-1.7,0.14,1.42,16.1,0.022,0.089,0.056,11.4,0.473,0.504,0.074,16-17
203484,105.4,108.6,-3.3,0.111,2.24,15.1,0.02,0.079,0.048,6.7,0.481,0.519,0.078,16-17
201142,118.0,102.3,15.7,0.218,2.17,18.5,0.02,0.207,0.122,8.5,0.594,0.651,0.186,16-17
201567,115.5,107.1,8.4,0.093,0.95,9.4,0.077,0.267,0.172,9.9,0.51,0.573,0.148,16-17
202338,99.6,109.4,-9.8,0.069,0.79,8.8,0.07,0.181,0.125,11.2,0.551,0.559,0.095,16-17
1626172,100.1,103.5,-3.4,0.094,1.71,17.4,0.093,0.164,0.129,10.2,0.533,0.553,0.085,16-17
203114,110.8,105.4,5.4,0.175,1.52,18.6,0.014,0.135,0.076,12.2,0.518,0.57,0.104,16-17
202691,116.5,102.4,14.1,0.09,1.25,9.1,0.02,0.081,0.053,7.3,0.565,0.592,0.109,16-17
201585,103.0,108.5,-5.5,0.053,0.77,8.9,0.084,0.202,0.143,11.6,0.551,0.56,0.093,16-17
1627739,105.5,108.9,-3.4,0.2,2.11,30.5,0.018,0.112,0.064,14.4,0.411,0.432,0.051,16-17
2743,96.9,101.1,-4.2,0.07,1.04,9.4,0.083,0.214,0.146,9.1,0.451,0.514,0.105,16-17
204001,106.4,108.7,-2.4,0.073,0.82,7.4,0.05,0.159,0.105,9.0,0.507,0.546,0.106,16-17
203937,105.3,96.2,9.1,0.126,2.33,24.9,0.034,0.167,0.103,10.7,0.481,0.525,0.098,16-17
2594,105.2,110.8,-5.7,0.093,1.59,15.6,0.004,0.1,0.053,9.8,0.621,0.635,0.081,16-17
200768,114.1,106.4,7.7,0.293,2.41,25.2,0.022,0.109,0.065,10.5,0.569,0.623,0.147,16-17
203124,103.7,109.1,-5.4,0.149,1.54,18.3,0.12,0.219,0.169,11.9,0.523,0.552,0.132,16-17
202713,103.3,101.3,2.0,0.034,0.82,8.1,0.019,0.109,0.061,9.9,0.452,0.486,0.046,16-17
1627787,79.6,118.8,-39.2,0.069,0.4,9.1,0.087,0.136,0.111,22.7,0.429,0.437,0.033,16-17
202681,116.7,110.3,6.4,0.278,2.32,19.6,0.02,0.068,0.045,8.4,0.535,0.58,0.135,16-17
200746,110.5,104.4,6.2,0.1,1.42,9.8,0.076,0.153,0.115,6.9,0.488,0.532,0.122,16-17
203934,101.3,83.5,17.7,0.25,1.5,23.1,0.026,0.122,0.08,15.4,0.233,0.276,-0.004,16-17
202362,101.9,101.0,1.0,0.254,2.27,28.1,0.01,0.128,0.069,12.4,0.475,0.485,0.089,16-17
202498,102.6,112.4,-9.8,0.053,1.4,10.7,0.031,0.109,0.069,7.6,0.475,0.516,0.055,16-17
204038,103.2,105.5,-2.3,0.098,2.02,13.1,0.017,0.082,0.05,6.5,0.49,0.51,0.067,16-17
1626204,104.1,108.2,-4.1,0.096,1.71,17.5,0.08,0.18,0.127,10.2,0.54,0.567,0.101,16-17
202336,92.6,96.3,-3.7,0.0,0.0,0.0,0.0,0.077,0.0,28.6,0.25,0.41,-0.056,16-17
202730,102.5,109.3,-6.8,0.093,1.97,21.2,0.116,0.134,0.125,10.8,0.458,0.485,0.069,16-17
2544,116.7,108.5,8.3,0.388,2.13,25.7,0.036,0.189,0.114,12.1,0.594,0.619,0.183,16-17
2571,104.2,107.2,-3.0,0.128,1.69,15.1,0.015,0.093,0.054,8.9,0.483,0.509,0.083,16-17
101150,110.1,109.1,0.9,0.193,1.49,15.1,0.012,0.084,0.048,10.1,0.511,0.593,0.133,16-17
201601,112.2,103.6,8.6,0.029,0.85,7.8,0.026,0.067,0.048,9.2,0.562,0.581,0.056,16-17
203512,111.8,103.2,8.6,0.053,0.91,15.4,0.077,0.139,0.109,16.8,0.67,0.682,0.085,16-17
2449,102.5,111.2,-8.6,0.124,1.09,15.7,0.105,0.189,0.146,14.4,0.526,0.55,0.089,16-17
202337,104.5,104.5,0.0,0.049,1.44,10.4,0.011,0.116,0.065,7.2,0.557,0.563,0.054,16-17
2736,102.8,108.9,-6.1,0.073,1.72,13.1,0.04,0.155,0.096,7.6,0.447,0.47,0.077,16-17
1627781,99.0,103.2,-4.2,0.092,1.38,11.6,0.015,0.099,0.058,8.4,0.471,0.517,0.057,16-17
1627763,110.1,107.5,2.6,0.239,2.81,28.4,0.025,0.086,0.056,10.1,0.518,0.555,0.098,16-17
1627098,101.9,100.5,1.4,0.241,2.03,27.0,0.008,0.09,0.048,13.3,0.407,0.456,0.064,16-17
