PLAYER_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PIE,SEASON
203932,107.4,105.9,1.5,0.166,1.78,18.0,0.047,0.165,0.106,10.1,0.507,0.538,0.109,18-19
1628988,107.2,100.2,7.0,0.18,2.18,21.2,0.008,0.088,0.049,9.8,0.483,0.518,0.078,18-19
1627846,96.4,105.8,-9.5,0.044,0.77,7.3,0.017,0.139,0.075,9.5,0.498,0.522,0.066,18-19
201143,112.5,106.4,6.1,0.203,2.77,24.7,0.062,0.161,0.113,8.9,0.586,0.605,0.134,18-19
202329,116.3,108.2,8.2,0.057,1.44,12.3,0.048,0.204,0.127,8.5,0.514,0.568,0.097,18-19
1626210,115.3,88.1,27.1,0.176,3.0,15.8,0.114,0.405,0.264,5.3,0.615,0.61,0.274,18-19
202692,103.6,114.6,-11.1,0.142,1.97,17.7,0.021,0.151,0.084,9.0,0.469,0.523,0.091,18-19
203518,101.3,99.8,1.6,0.047,1.43,10.2,0.007,0.067,0.036,7.1,0.487,0.507,0.041,18-19
1627936,105.6,102.4,3.2,0.205,1.83,24.1,0.035,0.079,0.058,13.1,0.514,0.569,0.096,18-19
203458,106.0,110.4,-4.4,0.086,0.89,9.3,0.09,0.159,0.124,10.5,0.551,0.575,0.1,18-19
1627816,101.5,111.5,-10.0,0.085,1.31,13.7,0.085,0.151,0.117,10.5,0.549,0.571,0.069,18-19
1628035,108.8,107.9,0.9,0.041,1.03,8.7,0.075,0.152,0.114,8.4,0.564,0.569,0.065,18-19
1628993,110.7,112.2,-1.6,0.018,0.0,4.8,0.051,0.192,0.122,0.0,0.281,0.333,0.036,18-19
203459,106.5,106.1,0.3,0.059,1.0,9.5,0.013,0.108,0.06,9.5,0.499,0.519,0.055,18-19
1629019,102.1,109.3,-7.2,0.131,1.03,13.9,0.02,0.107,0.063,13.6,0.498,0.564,0.09,18-19
1628518,124.3,115.5,8.8,0.052,3.0,12.5,0.082,0.25,0.158,4.2,0.625,0.692,0.111,18-19
101161,104.7,109.7,-5.0,0.156,1.33,21.4,0.084,0.185,0.133,16.1,0.541,0.574,0.08,18-19
203083,111.7,108.4,3.3,0.068,0.64,7.3,0.151,0.311,0.228,11.5,0.536,0.555,0.159,18-19
2738,113.4,104.4,9.0,0.173,4.15,36.0,0.031,0.117,0.076,8.7,0.579,0.587,0.09,18-19
201281,97.1,87.5,9.6,0.0,0.0,0.0,0.059,0.053,0.056,14.3,0.0,0.0,-0.093,18-19
101106,114.3,110.5,3.9,0.104,1.38,19.6,0.1,0.297,0.208,14.3,0.5,0.523,0.092,18-19
1626150,103.2,108.7,-5.5,0.194,2.0,24.7,0.032,0.074,0.053,12.4,0.349,0.443,0.025,18-19
203952,110.7,111.9,-1.2,0.108,1.33,11.1,0.031,0.099,0.065,8.3,0.461,0.493,0.078,18-19
1629014,104.5,122.1,-17.6,0.135,1.18,13.7,0.022,0.067,0.046,11.6,0.524,0.535,0.06,18-19
1629116,75.8,68.8,7.0,0.0,0.0,0.0,0.083,0.143,0.105,0.0,0.2,0.255,0.0,18-19
1627790,106.3,110.2,-3.9,0.075,0.87,10.5,0.097,0.193,0.144,12.1,0.553,0.59,0.103,18-19
203076,113.5,110.1,3.4,0.186,1.95,14.1,0.089,0.249,0.17,7.3,0.54,0.597,0.197,18-19
201229,104.5,108.6,-4.1,0.059,1.28,12.6,0.012,0.143,0.075,9.9,0.539,0.571,0.064,18-19
1628469,102.9,110.8,-7.8,0.079,1.2,8.3,0.008,0.114,0.061,6.9,0.465,0.487,0.073,18-19
203382,110.0,102.2,7.7,0.092,1.43,16.3,0.103,0.175,0.139,11.5,0.518,0.567,0.083,18-19
203085,111.6,109.1,2.5,0.12,2.46,19.7,0.012,0.065,0.038,8.0,0.497,0.503,0.042,18-19
202340,108.7,110.2,-1.5,0.114,1.71,17.5,0.022,0.065,0.044,10.2,0.479,0.496,0.047,18-19
1629168,102.8,115.3,-12.6,0.0,0.0,0.0,0.038,0.15,0.086,9.5,0.583,0.609,0.074,18-19
1628389,105.0,104.5,0.5,0.146,1.52,20.7,0.083,0.221,0.151,13.6,0.579,0.623,0.133,18-19
203463,105.5,109.0,-3.5,0.035,0.8,5.1,0.018,0.089,0.053,6.4,0.523,0.541,0.05,18-19
1627732,111.3,108.9,2.4,0.341,2.23,30.0,0.062,0.179,0.122,13.5,0.563,0.582,0.145,18-19
1628656,97.8,106.4,-8.6,0.189,3.5,18.4,0.0,0.041,0.022,5.3,0.407,0.452,0.063,18-19
202687,104.1,111.8,-7.7,0.064,0.97,12.5,0.099,0.205,0.151,12.9,0.571,0.602,0.085,18-19
201933,109.8,109.3,0.5,0.268,1.59,18.0,0.036,0.182,0.105,11.3,0.532,0.581,0.153,18-19
1626246,105.3,105.3,0.1,0.128,0.92,12.6,0.124,0.232,0.18,13.7,0.623,0.664,0.164,18-19
1626171,109.9,114.3,-4.4,0.085,0.97,8.8,0.083,0.226,0.154,9.1,0.504,0.529,0.106,18-19
203992,108.2,109.3,-1.1,0.199,2.28,20.3,0.019,0.098,0.058,8.9,0.496,0.53,0.099,18-19
202711,108.7,105.8,2.9,0.095,1.2,11.0,0.013,0.113,0.064,9.1,0.575,0.613,0.111,18-19
1629045,108.4,117.5,-9.2,0.04,1.0,6.1,0.065,0.182,0.122,6.1,0.397,0.454,0.081,18-19
202954,106.6,97.8,8.8,0.225,2.95,29.2,0.008,0.096,0.054,9.9,0.552,0.597,0.104,18-19
203078,111.7,113.5,-1.8,0.233,2.0,18.2,0.028,0.104,0.066,9.1,0.54,0.581,0.128,18-19
1629164,107.2,99.2,8.0,0.298,4.67,31.1,0.016,0.038,0.026,6.7,0.304,0.413,0.046,18-19
1627742,107.3,108.8,-1.5,0.127,1.19,13.5,0.022,0.113,0.069,11.3,0.518,0.555,0.092,18-19
202688,102.9,114.9,-12.0,0.147,2.37,18.9,0.012,0.07,0.039,8.0,0.46,0.484,0.051,18-19
1629102,107.9,113.9,-6.0,0.063,0.83,11.8,0.014,0.063,0.038,14.1,0.558,0.567,0.043,18-19
201572,114.9,103.4,11.5,0.055,1.2,9.6,0.014,0.135,0.079,8.0,0.571,0.597,0.088,18-19
1628971,106.5,105.8,0.7,0.087,1.98,19.1,0.032,0.092,0.062,9.7,0.436,0.469,0.037,18-19
203998,108.4,107.5,0.9,0.091,1.32,15.0,0.05,0.137,0.093,11.4,0.533,0.571,0.078,18-19
1627854,109.9,110.2,-0.3,0.105,2.19,16.3,0.008,0.096,0.053,7.5,0.568,0.586,0.077,18-19
1627741,109.4,110.0,-0.6,0.117,1.4,11.5,0.036,0.11,0.072,8.2,0.56,0.587,0.11,18-19
203710,95.5,113.0,-17.5,0.158,2.4,23.1,0.007,0.053,0.029,9.6,0.557,0.55,0.049,18-19
203468,115.4,108.9,6.5,0.133,1.95,12.6,0.025,0.087,0.056,6.5,0.527,0.553,0.103,18-19
101139,103.8,105.5,-1.7,0.061,1.2,9.0,0.014,0.09,0.051,7.5,0.468,0.504,0.056,18-19
1628403,90.9,107.6,-16.8,0.098,0.61,12.8,0.081,0.236,0.156,20.9,0.349,0.377,0.053,18-19
1629244,107.5,112.4,-4.9,0.073,2.6,13.0,0.014,0.102,0.057,5.0,0.558,0.58,0.063,18-19
1626166,99.5,114.8,-15.2,0.225,2.36,27.1,0.017,0.083,0.05,11.5,0.487,0.519,0.074,18-19
1627747,108.5,108.7,-0.2,0.231,2.26,20.6,0.03,0.1,0.065,9.1,0.478,0.509,0.103,18-19
2546,102.3,112.2,-9.9,0.028,0.63,3.5,0.027,0.158,0.088,5.6,0.492,0.513,0.074,18-19
1626224,106.0,118.8,-12.8,0.12,1.71,15.9,0.018,0.134,0.073,9.3,0.504,0.536,0.075,18-19
1628990,101.9,107.6,-5.6,0.055,1.36,11.9,0.033,0.167,0.1,8.7,0.493,0.507,0.073,18-19
202718,101.6,107.0,-5.4,0.143,1.34,16.0,0.007,0.126,0.066,11.9,0.453,0.484,0.069,18-19
101112,99.3,121.9,-22.6,0.1,1.54,12.8,0.01,0.158,0.075,8.3,0.504,0.524,0.053,18-19
1626184,104.8,110.6,-5.8,0.182,2.26,25.1,0.013,0.062,0.036,11.1,0.525,0.555,0.053,18-19
1627767,105.3,110.0,-4.7,0.051,0.67,8.6,0.079,0.26,0.171,12.8,0.622,0.644,0.121,18-19
1629002,99.4,100.6,-1.3,0.14,0.87,13.8,0.061,0.179,0.121,16.0,0.328,0.389,0.052,18-19
1628449,105.5,109.7,-4.2,0.02,0.29,2.2,0.086,0.209,0.148,7.6,0.526,0.563,0.114,18-19
1629185,83.8,108.8,-25.0,0.19,4.0,30.8,0.021,0.111,0.053,7.7,0.375,0.375,0.051,18-19
101108,112.4,104.2,8.3,0.382,3.11,33.1,0.019,0.123,0.07,10.6,0.508,0.56,0.138,18-19
1626174,100.9,110.3,-9.4,0.051,0.47,4.8,0.061,0.231,0.147,10.3,0.56,0.607,0.146,18-19
203991,114.0,108.7,5.4,0.07,1.02,9.3,0.13,0.241,0.185,9.1,0.648,0.658,0.156,18-19
203469,112.3,110.9,1.4,0.114,1.65,17.8,0.084,0.171,0.127,10.8,0.559,0.611,0.101,18-19
1629012,105.6,118.1,-12.5,0.154,1.31,13.9,0.021,0.072,0.045,10.6,0.48,0.52,0.073,18-19
201147,106.6,106.6,0.0,0.107,2.05,19.4,0.045,0.098,0.07,9.5,0.488,0.532,0.063,18-19
202709,107.6,102.4,5.2,0.208,4.01,33.1,0.019,0.111,0.066,8.3,0.463,0.474,0.087,18-19
201584,102.3,108.6,-6.4,0.13,2.64,19.7,0.019,0.105,0.06,7.4,0.473,0.492,0.068,18-19
1626245,103.7,111.7,-8.0,0.07,1.12,13.2,0.101,0.187,0.143,11.8,0.531,0.568,0.086,18-19
1626156,108.1,107.9,0.2,0.392,2.23,23.4,0.02,0.099,0.06,10.5,0.512,0.533,0.141,18-19
201571,110.4,107.2,3.2,0.258,3.33,32.4,0.018,0.071,0.044,9.7,0.566,0.616,0.103,18-19
1628391,107.0,102.2,4.9,0.08,1.63,14.6,0.047,0.174,0.112,9.0,0.506,0.515,0.075,18-19
203474,70.6,93.8,-23.2,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.5,0.5,0.051,18-19
1629541,98.1,113.1,-15.0,0.078,5.0,16.9,0.011,0.036,0.024,3.4,0.362,0.362,0.013,18-19
1627745,114.2,111.1,3.0,0.084,1.75,20.9,0.086,0.099,0.094,11.9,0.716,0.72,0.072,18-19
203081,116.0,107.9,8.2,0.299,2.6,22.0,0.023,0.1,0.062,8.5,0.522,0.588,0.155,18-19
1627814,102.7,108.2,-5.5,0.051,1.18,8.1,0.02,0.134,0.078,6.8,0.547,0.578,0.085,18-19
1628422,102.8,110.8,-8.0,0.104,1.9,14.3,0.016,0.108,0.061,7.5,0.506,0.526,0.076,18-19
1627772,101.8,106.7,-4.9,0.157,1.38,21.8,0.043,0.161,0.102,15.8,0.45,0.455,0.07,18-19
1628464,110.0,102.6,7.4,0.108,2.06,16.9,0.088,0.145,0.116,8.2,0.598,0.624,0.095,18-19
201568,113.3,111.0,2.3,0.134,1.8,13.4,0.027,0.171,0.101,7.4,0.554,0.633,0.143,18-19
201980,117.7,104.3,13.4,0.073,1.68,14.8,0.028,0.107,0.07,8.8,0.622,0.632,0.079,18-19
201967,103.7,111.9,-8.2,0.072,2.27,20.9,0.049,0.148,0.098,9.2,0.57,0.585,0.067,18-19
203957,103.8,100.6,3.2,0.251,2.12,24.8,0.024,0.077,0.051,11.7,0.456,0.516,0.082,18-19
1627863,117.2,108.3,8.9,0.058,1.14,11.2,0.025,0.112,0.069,9.8,0.615,0.646,0.074,18-19
203967,108.7,110.7,-2.0,0.089,1.31,12.9,0.058,0.153,0.106,9.9,0.522,0.563,0.088,18-19
203121,109.6,109.8,-0.2,0.107,2.47,20.5,0.007,0.059,0.033,8.3,0.528,0.55,0.048,18-19
201954,109.6,107.4,2.2,0.302,3.67,34.5,0.017,0.089,0.054,9.4,0.527,0.574,0.114,18-19
1629133,102.7,104.7,-2.1,0.123,1.17,16.3,0.019,0.099,0.057,14.0,0.463,0.482,0.041,18-19
1628021,108.1,111.9,-3.8,0.077,1.86,14.1,0.039,0.128,0.082,7.6,0.527,0.558,0.071,18-19
202722,115.8,108.2,7.6,0.079,2.33,16.2,0.015,0.139,0.08,7.0,0.61,0.632,0.082,18-19
1628432,115.0,96.3,18.7,0.068,3.0,18.8,0.033,0.073,0.052,6.3,0.5,0.5,0.048,18-19
1628368,110.0,109.1,0.9,0.322,2.6,28.1,0.015,0.095,0.054,10.8,0.497,0.544,0.119,18-19
1629001,105.8,113.7,-7.9,0.214,2.12,31.7,0.025,0.114,0.068,14.9,0.447,0.466,0.063,18-19
201599,105.1,110.1,-5.1,0.119,1.02,17.8,0.105,0.315,0.21,17.4,0.641,0.674,0.154,18-19
1627761,104.5,109.4,-5.0,0.15,1.42,19.8,0.026,0.148,0.086,13.9,0.487,0.508,0.081,18-19
201942,110.9,110.9,0.0,0.277,2.39,21.9,0.02,0.147,0.085,9.2,0.483,0.542,0.135,18-19
202326,111.0,106.5,4.5,0.206,1.49,17.5,0.059,0.232,0.153,11.8,0.515,0.562,0.139,18-19
201960,108.2,106.2,2.0,0.075,1.16,10.1,0.037,0.151,0.094,8.6,0.487,0.546,0.092,18-19
1629152,106.3,102.0,4.2,0.375,3.0,31.6,0.043,0.15,0.093,10.5,0.3,0.322,0.053,18-19
1629028,105.2,113.3,-8.1,0.094,0.99,10.4,0.101,0.24,0.169,10.5,0.585,0.608,0.139,18-19
1626153,106.2,106.4,-0.1,0.217,3.22,26.1,0.037,0.113,0.074,8.1,0.478,0.523,0.109,18-19
1627743,103.3,118.2,-14.8,0.185,5.0,21.7,0.045,0.024,0.035,4.3,0.6,0.656,0.109,18-19
1629061,100.0,109.5,-9.5,0.038,0.83,10.2,0.014,0.089,0.048,12.2,0.389,0.424,0.018,18-19
203471,109.1,105.5,3.6,0.209,1.88,19.0,0.015,0.102,0.057,10.1,0.47,0.508,0.093,18-19
1628372,102.4,107.7,-5.3,0.278,1.64,22.4,0.02,0.075,0.048,13.7,0.479,0.502,0.084,18-19
1629126,96.9,92.6,4.3,0.057,1.0,8.7,0.014,0.09,0.051,8.7,0.451,0.47,0.043,18-19
202324,106.3,101.6,4.6,0.079,1.06,10.0,0.115,0.188,0.152,9.4,0.6,0.624,0.142,18-19
