PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
201601,1.1,0.6,0.5,4.15,4.28,4.02,13-14
2449,1.2,0.7,0.6,4.4,4.72,4.07,13-14
202337,1.3,0.7,0.6,4.35,4.75,3.92,13-14
2557,1.4,0.8,0.6,4.39,4.8,3.97,13-14
2736,2.4,1.3,1.1,4.18,4.47,3.9,13-14
203146,0.4,0.2,0.2,4.51,4.83,5.52,13-14
202952,0.5,0.3,0.2,4.24,4.56,3.9,13-14
202412,1.4,0.7,0.7,4.35,4.6,4.13,13-14
1938,1.6,0.9,0.7,4.22,4.64,3.82,13-14
202705,0.6,0.3,0.3,4.3,4.5,4.11,13-14
201188,2.1,1.1,1.0,3.74,3.83,3.63,13-14
101162,2.3,1.2,1.1,4.18,4.48,3.89,13-14
201158,1.9,1.0,0.8,4.49,5.04,3.94,13-14
202694,1.5,0.8,0.7,4.16,4.39,3.94,13-14
201977,1.6,0.8,0.8,4.1,4.2,4.0,13-14
201596,2.0,1.1,0.9,4.03,4.32,3.75,13-14
202693,1.7,0.9,0.8,3.8,3.94,3.66,13-14
203104,0.7,0.4,0.3,3.95,4.16,3.73,13-14
201578,0.8,0.4,0.4,4.03,4.21,3.87,13-14
101110,1.9,1.0,0.9,4.11,4.34,3.89,13-14
101107,1.7,0.9,0.8,4.02,4.11,3.92,13-14
203486,1.3,0.7,0.6,4.35,4.46,4.22,13-14
2440,2.0,1.0,1.0,4.41,4.82,4.05,13-14
2588,0.8,0.5,0.4,4.46,4.91,4.01,13-14
203521,1.3,0.7,0.6,4.48,4.8,4.18,13-14
203090,1.8,0.9,0.8,4.42,4.59,4.24,13-14
2408,0.9,0.5,0.4,3.97,4.38,3.55,13-14
1897,0.9,0.5,0.4,4.03,4.04,3.98,13-14
203086,0.6,0.3,0.3,4.32,4.5,4.09,13-14
201563,1.1,0.6,0.5,4.28,4.46,4.09,13-14
203487,2.6,1.4,1.2,4.61,5.18,4.1,13-14
203077,1.8,0.9,0.9,4.49,4.61,4.37,13-14
201144,2.4,1.3,1.0,4.25,4.56,3.92,13-14
2399,2.4,1.4,1.0,4.53,5.04,3.98,13-14
200839,0.8,0.4,0.4,4.19,4.4,4.04,13-14
2229,0.5,0.3,0.2,4.19,4.54,3.82,13-14
2034,1.5,0.8,0.7,4.24,4.56,3.91,13-14
203488,0.8,0.4,0.4,4.56,4.8,4.32,13-14
203118,1.3,0.7,0.6,4.38,4.88,3.91,13-14
203101,1.8,0.9,0.8,4.32,4.65,4.0,13-14
203545,0.7,0.3,0.3,4.09,4.18,3.99,13-14
203141,1.3,0.7,0.6,4.21,4.45,3.96,13-14
2590,1.8,1.0,0.8,4.28,4.62,3.93,13-14
101145,2.6,1.4,1.2,4.18,4.52,3.84,13-14
