PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
203527,36.9,19.5,1.1,1.73,0.74,0.217,0.8,0.7,1.0,13-14
2223,22.9,11.8,0.5,1.33,0.26,0.289,2.7,0.4,6.3,13-14
2756,14.5,9.0,0.6,2.54,2.07,0.172,0.0,0.0,0.0,13-14
203816,6.5,5.5,0.2,1.83,0.62,0.077,0.0,0.0,0.5,13-14
201586,48.9,28.3,1.3,1.56,0.3,0.31,3.6,1.6,6.6,13-14
203508,9.2,7.2,0.3,1.95,1.13,0.183,0.2,0.0,0.1,13-14
203552,9.5,6.0,0.5,3.25,3.42,0.158,0.0,0.0,0.0,13-14
203498,9.4,7.7,0.3,2.2,1.48,0.411,0.2,1.3,1.4,13-14
2203,28.8,16.6,0.6,1.29,0.29,0.142,0.7,0.1,0.9,13-14
202197,9.0,8.0,0.3,1.83,0.83,0.111,0.0,0.5,1.0,13-14
203499,22.5,8.7,1.8,4.76,4.93,0.122,0.2,0.0,0.3,13-14
200769,11.7,8.1,0.6,3.01,2.4,0.186,0.2,0.2,0.3,13-14
2733,53.8,21.1,4.2,4.68,4.32,0.154,0.9,1.4,2.7,13-14
101183,8.1,3.6,0.2,1.51,0.3,0.175,0.8,0.2,1.9,13-14
1890,48.5,28.8,1.4,1.77,0.81,0.215,2.5,1.1,4.4,13-14
200761,33.4,14.5,0.8,1.45,0.43,0.168,0.7,0.0,1.0,13-14
202714,46.5,22.5,3.2,4.14,4.12,0.157,0.4,0.1,0.6,13-14
203524,10.5,7.5,0.4,2.16,1.12,0.16,0.1,0.1,0.6,13-14
200780,10.4,5.5,0.2,1.33,0.27,0.123,0.3,0.3,0.7,13-14
201150,66.0,38.2,1.8,1.61,0.45,0.199,3.5,3.0,5.3,13-14
201939,79.6,24.8,7.4,5.57,5.6,0.3,0.8,0.0,0.6,13-14
1536,13.0,8.2,0.4,1.88,0.72,0.128,0.3,0.8,0.3,13-14
2581,58.6,22.9,4.8,4.94,5.03,0.117,0.4,0.1,0.3,13-14
959,52.7,17.5,4.2,4.82,5.41,0.129,0.8,0.1,0.5,13-14
200779,12.9,7.7,0.3,1.4,0.42,0.255,0.1,0.0,0.1,13-14
203500,18.6,9.0,0.5,1.69,0.26,0.176,1.5,0.8,3.8,13-14
