PLAYER_ID,SEASON
201985,13-14
201166,13-14
201189,13-14
203519,13-14
1733,13-14
201143,13-14
2744,13-14
202329,13-14
101187,13-14
202692,13-14
203458,13-14
203144,13-14
201582,13-14
203459,13-14
202087,13-14
2405,13-14
101161,13-14
2760,13-14
101154,13-14
203083,13-14
2738,13-14
1889,13-14
203460,13-14
200745,13-14
1905,13-14
101106,13-14
101115,13-14
203094,13-14
2740,13-14
1712,13-14
203461,13-14
203076,13-14
201627,13-14
201576,13-14
201229,13-14
203462,13-14
202620,13-14
203102,13-14
203382,13-14
201167,13-14
201948,13-14
203085,13-14
202340,13-14
2732,13-14
203463,13-14
2757,13-14
203108,13-14
202687,13-14
201933,13-14
2564,13-14
203078,13-14
201148,13-14
101138,13-14
203561,13-14
201943,13-14
202688,13-14
201575,13-14
203148,13-14
201572,13-14
201957,13-14
201228,13-14
203468,13-14
101139,13-14
201171,13-14
2430,13-14
2546,13-14
2406,13-14
203467,13-14
201858,13-14
203810,13-14
202718,13-14
101112,13-14
101111,13-14
201978,13-14
1497,13-14
2365,13-14
203569,13-14
2547,13-14
203142,13-14
201604,13-14
203187,13-14
2549,13-14
101108,13-14
202698,13-14
203147,13-14
202874,13-14
101236,13-14
203469,13-14
202332,13-14
201147,13-14
202709,13-14
201584,13-14
201571,13-14
203474,13-14
201591,13-14
203081,13-14
202345,13-14
202350,13-14
101122,13-14
201980,13-14
201967,13-14
203130,13-14
203121,13-14
202721,13-14
201589,13-14
201954,13-14
101135,13-14
2561,13-14
201599,13-14
202732,13-14
201971,13-14
201942,13-14
202326,13-14
201960,13-14
203471,13-14
965,13-14
101114,13-14
202324,13-14
201565,13-14
202682,13-14
2734,13-14
203473,13-14
202354,13-14
203197,13-14
203079,13-14
202091,13-14
1717,13-14
202388,13-14
202700,13-14
2748,13-14
203117,13-14
203110,13-14
2400,13-14
202779,13-14
2730,13-14
2548,13-14
202734,13-14
201947,13-14
2248,13-14
202334,13-14
202327,13-14
203548,13-14
202343,13-14
1882,13-14
202683,13-14
202339,13-14
201569,13-14
201953,13-14
203513,13-14
101141,13-14
203095,13-14
202323,13-14
101128,13-14
203539,13-14
202066,13-14
202390,13-14
201588,13-14
101123,13-14
201945,13-14
2222,13-14
203507,13-14
203540,13-14
201175,13-14
203318,13-14
201609,13-14
202330,13-14
203476,13-14
202328,13-14
201141,13-14
202962,13-14
201880,13-14
202349,13-14
202970,13-14
202380,13-14
203084,13-14
201934,13-14
2045,13-14
203156,13-14
200756,13-14
203138,13-14
203546,13-14
101133,13-14
202697,13-14
203477,13-14
202738,13-14
202397,13-14
200826,13-14
201581,13-14
200755,13-14
2747,13-14
201580,13-14
203109,13-14
203479,13-14
2224,13-14
2037,13-14
2749,13-14
202341,13-14
201935,13-14
201949,13-14
2592,13-14
203263,13-14
203480,13-14
202686,13-14
2457,13-14
203099,13-14
201162,13-14
203096,13-14
101127,13-14
202363,13-14
2215,13-14
101131,13-14
201160,13-14
1891,13-14
201574,13-14
202399,13-14
201965,13-14
201145,13-14
201952,13-14
203481,13-14
203106,13-14
202379,13-14
203087,13-14
202391,13-14
202719,13-14
979,13-14
201573,13-14
202690,13-14
202710,13-14
201149,13-14
201975,13-14
2207,13-14
201202,13-14
200777,13-14
203089,13-14
203098,13-14
101249,13-14
2422,13-14
202322,13-14
202720,13-14
201973,13-14
202685,13-14
202348,13-14
200770,13-14
202706,13-14
201941,13-14
203268,13-14
101181,13-14
2735,13-14
202725,13-14
201177,13-14
2694,13-14
2746,13-14
201950,13-14
202933,13-14
203120,13-14
202695,13-14
2586,13-14
203482,13-14
202689,13-14
203088,13-14
2570,13-14
202702,13-14
203145,13-14
203484,13-14
2030,13-14
201142,13-14
708,13-14
201567,13-14
2755,13-14
202338,13-14
203114,13-14
2550,13-14
202691,13-14
977,13-14
201585,13-14
2743,13-14
2594,13-14
200768,13-14
203124,13-14
202713,13-14
202681,13-14
200746,13-14
202362,13-14
202498,13-14
202361,13-14
202336,13-14
202730,13-14
2544,13-14
2571,13-14
203485,13-14
200811,13-14
101150,13-14
201601,13-14
2449,13-14
202337,13-14
2557,13-14
2736,13-14
203146,13-14
202952,13-14
202412,13-14
1938,13-14
202705,13-14
201188,13-14
101162,13-14
201158,13-14
202694,13-14
201977,13-14
201596,13-14
202693,13-14
203104,13-14
201578,13-14
101110,13-14
101107,13-14
203486,13-14
2440,13-14
2588,13-14
203521,13-14
203090,13-14
2408,13-14
1897,13-14
203086,13-14
201563,13-14
203487,13-14
203077,13-14
201144,13-14
2399,13-14
200839,13-14
2229,13-14
2034,13-14
203488,13-14
203118,13-14
203101,13-14
203545,13-14
203141,13-14
2590,13-14
101145,13-14
201203,13-14
201986,13-14
101126,13-14
203489,13-14
1737,13-14
203517,13-14
2403,13-14
201979,13-14
2555,13-14
201156,13-14
201587,13-14
201593,13-14
202696,13-14
202708,13-14
201564,13-14
203136,13-14
201600,13-14
201956,13-14
203111,13-14
201785,13-14
203490,13-14
200782,13-14
203143,13-14
201976,13-14
202335,13-14
201988,13-14
2200,13-14
202331,13-14
200794,13-14
1718,13-14
203544,13-14
203103,13-14
203491,13-14
203515,13-14
203112,13-14
203113,13-14
202347,13-14
200765,13-14
201196,13-14
200751,13-14
1740,13-14
2446,13-14
951,13-14
203492,13-14
101109,13-14
203493,13-14
2501,13-14
202704,13-14
202130,13-14
2210,13-14
203495,13-14
201937,13-14
203133,13-14
203496,13-14
203135,13-14
201577,13-14
201155,13-14
2427,13-14
200758,13-14
101179,13-14
101142,13-14
201579,13-14
2767,13-14
203091,13-14
200752,13-14
203497,13-14
201566,13-14
201583,13-14
101155,13-14
200797,13-14
203527,13-14
2223,13-14
2756,13-14
203816,13-14
201586,13-14
203508,13-14
203552,13-14
203498,13-14
2203,13-14
202197,13-14
203499,13-14
200769,13-14
2733,13-14
101183,13-14
1890,13-14
200761,13-14
202714,13-14
203524,13-14
200780,13-14
201150,13-14
201939,13-14
1536,13-14
2581,13-14
959,13-14
200779,13-14
203500,13-14
201959,13-14
2419,13-14
203093,13-14
203082,13-14
200757,13-14
201152,13-14
203080,13-14
201168,13-14
1495,13-14
203501,13-14
202389,13-14
202699,13-14
201962,13-14
2754,13-14
203502,13-14
203183,13-14
2225,13-14
203503,13-14
203100,13-14
203129,13-14
203315,13-14
2566,13-14
2772,13-14
202344,13-14
203504,13-14
202684,13-14
203584,13-14
201951,13-14
201946,13-14
203092,13-14
201936,13-14
203116,13-14
2199,13-14
2617,13-14
203505,13-14
203139,13-14
201964,13-14
203506,13-14
1713,13-14
203543,13-14
201961,13-14
202325,13-14
202083,13-14
203115,13-14
101198,13-14
2584,13-14
201163,13-14
202333,13-14
2216,13-14
2585,13-14
